timestamp,numbackends,active_backends,idle_backends,xact_commit,xact_rollback,blks_hit,blks_read,cache_hit_pct,temp_bytes,deadlocks,lock_waits,buffers_checkpoint,checkpoint_write_ms
2026-05-23T01:36:24Z,1,12,0,1123,0,100.00,0,0,1,0,0,0,0
2026-05-23T01:36:29Z,10,62,0,5956,0,100.00,0,0,1,9,0,3549,0
2026-05-23T01:36:34Z,10,120,0,11724,0,100.00,0,0,2,8,0,13956,0
2026-05-23T01:36:39Z,10,176,0,183169,0,100.00,260653056,0,1,9,0,24573,0
2026-05-23T01:36:45Z,17,237,0,188736,0,100.00,260653056,0,4,6,0,35522,0
2026-05-23T01:36:50Z,17,292,0,195702,0,100.00,260653056,0,7,3,0,46313,0
2026-05-23T01:36:55Z,14,359,0,383280,0,100.00,260653056,0,5,5,0,57164,0
2026-05-23T01:37:01Z,21,447,0,727186,0,100.00,260653056,0,6,8,0,68384,0
2026-05-23T01:37:06Z,21,510,0,733350,0,100.00,260653056,0,6,8,0,79682,0
2026-05-23T01:37:12Z,18,581,0,6018095,0,100.00,260653056,0,5,9,0,90526,0
2026-05-23T01:37:17Z,13,648,0,11624087,0,100.00,521306112,0,2,11,0,101182,0
2026-05-23T01:37:22Z,13,713,0,11795714,0,100.00,781959168,0,2,11,0,111701,0
2026-05-23T01:37:28Z,23,774,0,11803056,0,100.00,781959168,0,7,9,0,122542,0
2026-05-23T01:37:33Z,23,854,0,11993550,0,100.00,781959168,0,7,9,0,133361,0
2026-05-23T01:37:38Z,23,916,0,17095608,0,100.00,781959168,0,6,10,0,144382,0
2026-05-23T01:37:44Z,23,966,0,17101689,0,100.00,781959168,0,11,6,0,155357,0
2026-05-23T01:37:49Z,22,1040,0,17459466,0,100.00,781959168,0,9,10,0,166233,0
2026-05-23T01:37:54Z,26,1096,0,17465629,0,100.00,781959168,0,13,6,0,177265,0
2026-05-23T01:38:00Z,28,1158,0,17485046,0,100.00,781959168,0,12,8,0,188091,0
2026-05-23T01:38:05Z,27,1227,0,17828279,0,100.00,781959168,0,12,8,0,199690,0
2026-05-23T01:38:11Z,27,1295,0,18168610,0,100.00,1042612224,0,11,9,0,211235,0
2026-05-23T01:38:17Z,25,1373,0,18342724,0,100.00,1042612224,0,11,10,0,222974,0
2026-05-23T01:38:22Z,24,1442,0,23627753,0,100.00,1042612224,0,11,9,0,234721,0
2026-05-23T01:38:28Z,22,1516,0,23971845,0,100.00,1042612224,0,10,9,0,245848,0
2026-05-23T01:38:34Z,16,1603,0,29411595,0,100.00,1303265280,0,7,9,0,256745,0
