timestamp,heap_used_mb,heap_committed_mb,ygc_count,ygct_s,fgc_count,fgct_s,gct_s
2026-05-23T08:44:52Z,12.83,40.00,4,0.019,0,0.000,0.022
2026-05-23T08:44:53Z,12.83,40.00,4,0.019,0,0.000,0.022
2026-05-23T08:44:54Z,12.83,40.00,4,0.019,0,0.000,0.022
2026-05-23T08:44:55Z,12.83,40.00,4,0.019,0,0.000,0.022
2026-05-23T08:44:56Z,12.83,40.00,4,0.019,0,0.000,0.022
2026-05-23T08:44:57Z,12.83,40.00,4,0.019,0,0.000,0.022
2026-05-23T08:44:58Z,12.83,40.00,4,0.019,0,0.000,0.022
2026-05-23T08:44:59Z,12.83,40.00,4,0.019,0,0.000,0.022
2026-05-23T08:45:00Z,12.83,40.00,4,0.019,0,0.000,0.022
2026-05-23T08:45:01Z,12.83,40.00,4,0.019,0,0.000,0.022
2026-05-23T08:45:02Z,12.83,40.00,4,0.019,0,0.000,0.022
2026-05-23T08:45:03Z,12.83,40.00,4,0.019,0,0.000,0.022
2026-05-23T08:45:04Z,20.36,40.00,5,0.028,0,0.000,0.031
2026-05-23T08:45:05Z,22.36,40.00,5,0.028,0,0.000,0.031
2026-05-23T08:45:06Z,16.78,40.00,7,0.040,0,0.000,0.051
2026-05-23T08:45:07Z,16.78,40.00,7,0.040,0,0.000,0.051
2026-05-23T08:45:08Z,16.78,40.00,7,0.040,0,0.000,0.051
2026-05-23T08:45:09Z,16.78,40.00,7,0.040,0,0.000,0.051
2026-05-23T08:45:10Z,16.78,40.00,7,0.040,0,0.000,0.051
2026-05-23T08:45:11Z,17.78,40.00,7,0.040,0,0.000,0.051
2026-05-23T08:45:12Z,17.78,40.00,7,0.040,0,0.000,0.051
2026-05-23T08:45:13Z,17.78,40.00,7,0.040,0,0.000,0.051
2026-05-23T08:45:14Z,17.78,40.00,7,0.040,0,0.000,0.051
2026-05-23T08:45:15Z,17.78,40.00,7,0.040,0,0.000,0.051
2026-05-23T08:45:16Z,17.78,40.00,7,0.040,0,0.000,0.051
2026-05-23T08:45:17Z,17.78,40.00,7,0.040,0,0.000,0.051
2026-05-23T08:45:18Z,17.78,40.00,7,0.040,0,0.000,0.051
2026-05-23T08:45:19Z,18.78,40.00,7,0.040,0,0.000,0.051
2026-05-23T08:45:20Z,18.78,40.00,7,0.040,0,0.000,0.051
2026-05-23T08:45:21Z,18.78,40.00,7,0.040,0,0.000,0.051
2026-05-23T08:45:22Z,18.78,40.00,7,0.040,0,0.000,0.051
2026-05-23T08:45:23Z,18.78,40.00,7,0.040,0,0.000,0.051
2026-05-23T08:45:24Z,18.78,40.00,7,0.040,0,0.000,0.051
2026-05-23T08:45:25Z,18.78,40.00,7,0.040,0,0.000,0.051
2026-05-23T08:45:26Z,18.78,40.00,7,0.040,0,0.000,0.051
2026-05-23T08:45:27Z,18.78,40.00,7,0.040,0,0.000,0.051
2026-05-23T08:45:28Z,19.78,40.00,7,0.040,0,0.000,0.051
2026-05-23T08:45:29Z,20.78,40.00,7,0.040,0,0.000,0.051
2026-05-23T08:45:30Z,20.78,40.00,7,0.040,0,0.000,0.051
2026-05-23T08:45:31Z,21.78,40.00,7,0.040,0,0.000,0.051
2026-05-23T08:45:32Z,21.78,40.00,7,0.040,0,0.000,0.051
2026-05-23T08:45:33Z,21.78,40.00,7,0.040,0,0.000,0.051
2026-05-23T08:45:34Z,22.78,40.00,7,0.040,0,0.000,0.051
2026-05-23T08:45:35Z,23.78,40.00,7,0.040,0,0.000,0.051
2026-05-23T08:45:36Z,23.78,40.00,7,0.040,0,0.000,0.051
2026-05-23T08:45:37Z,23.78,40.00,7,0.040,0,0.000,0.051
2026-05-23T08:45:38Z,24.78,40.00,7,0.040,0,0.000,0.051
2026-05-23T08:45:39Z,24.78,40.00,7,0.040,0,0.000,0.051
2026-05-23T08:45:40Z,24.78,40.00,7,0.040,0,0.000,0.051
2026-05-23T08:45:41Z,24.78,40.00,7,0.040,0,0.000,0.051
2026-05-23T08:45:42Z,24.78,40.00,7,0.040,0,0.000,0.051
2026-05-23T08:45:43Z,24.78,40.00,7,0.040,0,0.000,0.051
2026-05-23T08:45:44Z,25.78,40.00,7,0.040,0,0.000,0.051
2026-05-23T08:45:45Z,25.78,40.00,7,0.040,0,0.000,0.051
2026-05-23T08:45:46Z,25.78,40.00,7,0.040,0,0.000,0.051
2026-05-23T08:45:47Z,25.78,40.00,7,0.040,0,0.000,0.051
2026-05-23T08:45:48Z,26.78,40.00,7,0.040,0,0.000,0.051
2026-05-23T08:45:49Z,26.78,40.00,7,0.040,0,0.000,0.051
2026-05-23T08:45:50Z,27.78,40.00,7,0.040,0,0.000,0.051
