timestamp,pid,cpu_pct,host_cpu_pct,rss_mb,vsz_mb
2026-05-23T08:44:59Z,1939284,0.00,2.97,118.31,3531.87
2026-05-23T08:45:00Z,1939284,0.00,3.94,118.31,3531.87
2026-05-23T08:45:01Z,1939284,0.00,5.85,118.31,3531.87
2026-05-23T08:45:03Z,1939284,0.00,4.88,118.31,3531.87
2026-05-23T08:45:04Z,1939284,111.32,115.69,167.05,3544.92
2026-05-23T08:45:05Z,1939284,80.11,83.33,185.99,3551.92
2026-05-23T08:45:06Z,1939284,30.36,32.67,191.63,3552.06
2026-05-23T08:45:07Z,1939284,1.96,5.88,191.68,3552.06
2026-05-23T08:45:08Z,1939284,4.89,7.84,191.89,3552.06
2026-05-23T08:45:09Z,1939284,6.86,10.84,192.25,3552.06
2026-05-23T08:45:10Z,1939284,4.90,8.82,192.51,3552.06
2026-05-23T08:45:11Z,1939284,1.96,4.90,192.58,3552.06
2026-05-23T08:45:12Z,1939284,3.92,6.86,192.76,3552.06
2026-05-23T08:45:13Z,1939284,3.92,6.90,192.96,3552.06
2026-05-23T08:45:14Z,1939284,2.94,6.86,193.12,3552.06
2026-05-23T08:45:15Z,1939284,3.92,6.86,193.28,3552.06
2026-05-23T08:45:16Z,1939284,5.86,8.87,193.53,3552.06
2026-05-23T08:45:17Z,1939284,1.95,6.80,193.59,3552.06
2026-05-23T08:45:18Z,1939284,3.92,7.88,193.69,3552.06
2026-05-23T08:45:19Z,1939284,2.94,6.86,193.76,3552.06
2026-05-23T08:45:20Z,1939284,0.98,2.94,193.78,3552.06
2026-05-23T08:45:21Z,1939284,3.91,18.72,193.99,3552.06
2026-05-23T08:45:22Z,1939284,0.00,6.83,193.99,3552.06
2026-05-23T08:45:23Z,1939284,0.98,1.98,194.00,3552.06
2026-05-23T08:45:24Z,1939284,0.00,4.90,194.00,3552.06
2026-05-23T08:45:25Z,1939284,0.00,4.88,194.00,3552.06
2026-05-23T08:45:26Z,1939284,6.86,8.87,194.28,3552.06
2026-05-23T08:45:27Z,1939284,3.92,5.91,194.33,3552.06
2026-05-23T08:45:28Z,1939284,22.48,28.43,195.18,3553.06
2026-05-23T08:45:29Z,1939284,14.67,16.67,195.42,3553.06
2026-05-23T08:45:30Z,1939284,3.92,7.80,195.55,3553.06
2026-05-23T08:45:31Z,1939284,5.88,7.92,195.68,3553.06
2026-05-23T08:45:32Z,1939284,4.90,9.71,195.77,3553.06
2026-05-23T08:45:33Z,1939284,6.85,8.87,196.01,3553.06
2026-05-23T08:45:34Z,1939284,8.81,12.75,196.29,3553.06
2026-05-23T08:45:35Z,1939284,4.90,7.88,196.48,3553.06
2026-05-23T08:45:36Z,1939284,2.94,6.86,196.60,3553.06
2026-05-23T08:45:37Z,1939284,1.96,5.88,196.63,3553.06
2026-05-23T08:45:38Z,1939284,0.98,3.94,196.67,3553.06
2026-05-23T08:45:39Z,1939284,5.88,7.88,196.77,3553.06
2026-05-23T08:45:40Z,1939284,1.96,4.90,196.84,3553.06
2026-05-23T08:45:41Z,1939284,3.92,7.84,197.01,3553.06
2026-05-23T08:45:42Z,1939284,0.98,4.88,197.08,3553.06
2026-05-23T08:45:43Z,1939284,2.94,4.93,197.15,3553.06
2026-05-23T08:45:44Z,1939284,0.98,3.92,197.20,3553.06
2026-05-23T08:45:45Z,1939284,1.96,4.93,197.25,3553.06
2026-05-23T08:45:46Z,1939284,4.89,9.71,197.36,3553.06
2026-05-23T08:45:47Z,1939284,9.79,11.82,197.55,3553.06
2026-05-23T08:45:48Z,1939284,3.92,7.84,197.66,3553.06
2026-05-23T08:45:49Z,1939284,6.85,8.87,197.80,3553.06
2026-05-23T08:45:51Z,1939284,1.96,5.88,197.86,3553.06
2026-05-23T08:45:52Z,1939284,1.96,4.90,197.97,3553.06
2026-05-23T08:45:53Z,1939284,7.83,9.80,198.10,3553.06
2026-05-23T08:45:54Z,1939284,1.96,5.88,198.12,3553.06
2026-05-23T08:45:55Z,1939284,1.96,5.91,198.20,3553.06
2026-05-23T08:45:56Z,1939284,4.88,5.88,198.50,3553.06
2026-05-23T08:45:57Z,1939284,1.96,4.93,198.53,3553.06
2026-05-23T08:45:58Z,1939284,2.94,5.88,198.55,3553.06
2026-05-23T08:45:59Z,1939284,2.94,6.93,199.14,3553.06
2026-05-23T08:46:00Z,1939284,2.94,6.83,199.21,3553.06
