timestamp,heap_used_mb,heap_committed_mb,ygc_count,ygct_s,fgc_count,fgct_s,gct_s
2026-05-23T00:36:26Z,12.73,40.00,4,0.018,0,0.000,0.020
2026-05-23T00:36:27Z,12.73,40.00,4,0.018,0,0.000,0.020
2026-05-23T00:36:28Z,12.73,40.00,4,0.018,0,0.000,0.020
2026-05-23T00:36:29Z,12.73,40.00,4,0.018,0,0.000,0.020
2026-05-23T00:36:30Z,12.73,40.00,4,0.018,0,0.000,0.020
2026-05-23T00:36:31Z,12.73,40.00,4,0.018,0,0.000,0.020
2026-05-23T00:36:32Z,12.73,40.00,4,0.018,0,0.000,0.020
2026-05-23T00:36:33Z,12.73,40.00,4,0.018,0,0.000,0.020
2026-05-23T00:36:34Z,12.73,40.00,4,0.018,0,0.000,0.020
2026-05-23T00:36:35Z,12.73,40.00,4,0.018,0,0.000,0.020
2026-05-23T00:36:36Z,12.73,40.00,4,0.018,0,0.000,0.020
2026-05-23T00:36:37Z,12.73,40.00,4,0.018,0,0.000,0.020
2026-05-23T00:36:38Z,12.90,45.00,5,0.024,0,0.000,0.027
2026-05-23T00:36:39Z,18.18,45.00,7,0.032,0,0.000,0.040
2026-05-23T00:36:40Z,18.18,45.00,7,0.032,0,0.000,0.040
2026-05-23T00:36:41Z,18.18,45.00,7,0.032,0,0.000,0.040
2026-05-23T00:36:42Z,18.18,45.00,7,0.032,0,0.000,0.040
2026-05-23T00:36:43Z,18.18,45.00,7,0.032,0,0.000,0.040
2026-05-23T00:36:44Z,18.18,45.00,7,0.032,0,0.000,0.040
2026-05-23T00:36:45Z,18.18,45.00,7,0.032,0,0.000,0.040
2026-05-23T00:36:46Z,19.18,45.00,7,0.032,0,0.000,0.040
2026-05-23T00:36:47Z,19.18,45.00,7,0.032,0,0.000,0.040
2026-05-23T00:36:48Z,19.18,45.00,7,0.032,0,0.000,0.040
2026-05-23T00:36:49Z,19.18,45.00,7,0.032,0,0.000,0.040
2026-05-23T00:36:50Z,19.18,45.00,7,0.032,0,0.000,0.040
2026-05-23T00:36:51Z,19.18,45.00,7,0.032,0,0.000,0.040
2026-05-23T00:36:52Z,19.18,45.00,7,0.032,0,0.000,0.040
2026-05-23T00:36:53Z,20.18,45.00,7,0.032,0,0.000,0.040
2026-05-23T00:36:54Z,20.18,45.00,7,0.032,0,0.000,0.040
2026-05-23T00:36:55Z,20.18,45.00,7,0.032,0,0.000,0.040
2026-05-23T00:36:56Z,20.18,45.00,7,0.032,0,0.000,0.040
2026-05-23T00:36:57Z,20.18,45.00,7,0.032,0,0.000,0.040
2026-05-23T00:36:58Z,20.18,45.00,7,0.032,0,0.000,0.040
2026-05-23T00:36:59Z,20.18,45.00,7,0.032,0,0.000,0.040
2026-05-23T00:37:00Z,20.18,45.00,7,0.032,0,0.000,0.040
2026-05-23T00:37:01Z,20.18,45.00,7,0.032,0,0.000,0.040
2026-05-23T00:37:02Z,21.18,45.00,7,0.032,0,0.000,0.040
2026-05-23T00:37:03Z,22.18,45.00,7,0.032,0,0.000,0.040
2026-05-23T00:37:04Z,23.18,45.00,7,0.032,0,0.000,0.040
2026-05-23T00:37:05Z,23.18,45.00,7,0.032,0,0.000,0.040
2026-05-23T00:37:06Z,24.18,45.00,7,0.032,0,0.000,0.040
2026-05-23T00:37:07Z,24.18,45.00,7,0.032,0,0.000,0.040
2026-05-23T00:37:08Z,24.18,45.00,7,0.032,0,0.000,0.040
2026-05-23T00:37:09Z,24.18,45.00,7,0.032,0,0.000,0.040
2026-05-23T00:37:10Z,25.18,45.00,7,0.032,0,0.000,0.040
2026-05-23T00:37:11Z,25.18,45.00,7,0.032,0,0.000,0.040
2026-05-23T00:37:12Z,25.18,45.00,7,0.032,0,0.000,0.040
2026-05-23T00:37:13Z,25.18,45.00,7,0.032,0,0.000,0.040
2026-05-23T00:37:14Z,27.18,45.00,7,0.032,0,0.000,0.040
2026-05-23T00:37:15Z,27.18,45.00,7,0.032,0,0.000,0.040
2026-05-23T00:37:16Z,68.69,139.00,15,0.089,0,0.000,0.115
2026-05-23T00:37:17Z,177.00,283.00,20,0.161,0,0.000,0.192
2026-05-23T00:37:18Z,257.00,402.00,24,0.266,0,0.000,0.304
2026-05-23T00:37:19Z,348.00,464.00,28,0.340,0,0.000,0.378
2026-05-23T00:37:20Z,379.74,529.00,33,0.351,0,0.000,0.393
2026-05-23T00:37:21Z,316.18,529.00,38,0.361,0,0.000,0.408
2026-05-23T00:37:22Z,486.16,529.00,41,0.367,0,0.000,0.419
2026-05-23T00:37:23Z,487.16,529.00,41,0.367,0,0.000,0.419
2026-05-23T00:37:24Z,488.16,529.00,41,0.367,0,0.000,0.419
2026-05-23T00:37:25Z,489.16,529.00,41,0.367,0,0.000,0.419
2026-05-23T00:37:26Z,489.16,529.00,41,0.367,0,0.000,0.419
2026-05-23T00:37:27Z,489.16,529.00,41,0.367,0,0.000,0.419
2026-05-23T00:37:28Z,490.16,529.00,41,0.367,0,0.000,0.419
2026-05-23T00:37:29Z,490.16,529.00,41,0.367,0,0.000,0.419
2026-05-23T00:37:30Z,490.16,529.00,41,0.367,0,0.000,0.419
2026-05-23T00:37:31Z,490.16,529.00,41,0.367,0,0.000,0.419
2026-05-23T00:37:32Z,491.16,529.00,41,0.367,0,0.000,0.419
2026-05-23T00:37:33Z,36.29,120.00,42,0.370,0,0.000,0.425
2026-05-23T00:37:34Z,36.29,120.00,42,0.370,0,0.000,0.425
2026-05-23T00:37:35Z,38.29,120.00,42,0.370,0,0.000,0.425
2026-05-23T00:37:36Z,38.29,120.00,42,0.370,0,0.000,0.425
2026-05-23T00:37:37Z,38.29,120.00,42,0.370,0,0.000,0.425
2026-05-23T00:37:38Z,38.29,120.00,42,0.370,0,0.000,0.425
2026-05-23T00:37:39Z,38.29,120.00,42,0.370,0,0.000,0.425
2026-05-23T00:37:40Z,38.29,120.00,42,0.370,0,0.000,0.425
2026-05-23T00:37:41Z,38.29,120.00,42,0.370,0,0.000,0.425
2026-05-23T00:37:42Z,38.29,120.00,42,0.370,0,0.000,0.425
2026-05-23T00:37:43Z,38.29,120.00,42,0.370,0,0.000,0.425
2026-05-23T00:37:44Z,38.29,120.00,42,0.370,0,0.000,0.425
2026-05-23T00:37:45Z,38.29,120.00,42,0.370,0,0.000,0.425
2026-05-23T00:37:46Z,38.29,120.00,42,0.370,0,0.000,0.425
2026-05-23T00:37:47Z,39.29,120.00,42,0.370,0,0.000,0.425
2026-05-23T00:37:48Z,86.29,120.00,42,0.370,0,0.000,0.425
2026-05-23T00:37:49Z,308.00,491.00,49,0.519,0,0.000,0.579
2026-05-23T00:37:50Z,377.08,549.00,54,0.691,0,0.000,0.755
2026-05-23T00:37:51Z,351.11,549.00,59,0.698,0,0.000,0.765
2026-05-23T00:37:52Z,323.10,549.00,63,0.703,0,0.000,0.777
2026-05-23T00:37:53Z,445.06,549.00,64,0.704,0,0.000,0.779
2026-05-23T00:37:54Z,445.06,549.00,64,0.704,0,0.000,0.779
2026-05-23T00:37:55Z,446.06,549.00,64,0.704,0,0.000,0.779
2026-05-23T00:37:56Z,447.06,549.00,64,0.704,0,0.000,0.779
2026-05-23T00:37:57Z,447.06,549.00,64,0.704,0,0.000,0.779
2026-05-23T00:37:58Z,447.06,549.00,64,0.704,0,0.000,0.779
2026-05-23T00:37:59Z,447.06,549.00,64,0.704,0,0.000,0.779
2026-05-23T00:38:00Z,448.06,549.00,64,0.704,0,0.000,0.779
2026-05-23T00:38:01Z,450.06,549.00,64,0.704,0,0.000,0.779
2026-05-23T00:38:02Z,450.06,549.00,64,0.704,0,0.000,0.779
2026-05-23T00:38:03Z,450.06,549.00,64,0.704,0,0.000,0.779
2026-05-23T00:38:04Z,450.06,549.00,64,0.704,0,0.000,0.779
2026-05-23T00:38:05Z,450.06,549.00,64,0.704,0,0.000,0.779
2026-05-23T00:38:06Z,450.06,549.00,64,0.704,0,0.000,0.779
2026-05-23T00:38:07Z,450.06,549.00,64,0.704,0,0.000,0.779
2026-05-23T00:38:08Z,450.06,549.00,64,0.704,0,0.000,0.779
2026-05-23T00:38:09Z,450.06,549.00,64,0.704,0,0.000,0.779
2026-05-23T00:38:10Z,450.06,549.00,64,0.704,0,0.000,0.779
2026-05-23T00:38:11Z,451.06,549.00,64,0.704,0,0.000,0.779
