timestamp,heap_used_mb,heap_committed_mb,ygc_count,ygct_s,fgc_count,fgct_s,gct_s
2026-05-23T00:36:25Z,12.69,40.00,4,0.017,0,0.000,0.020
2026-05-23T00:36:26Z,12.69,40.00,4,0.017,0,0.000,0.020
2026-05-23T00:36:27Z,12.69,40.00,4,0.017,0,0.000,0.020
2026-05-23T00:36:28Z,12.69,40.00,4,0.017,0,0.000,0.020
2026-05-23T00:36:29Z,12.69,40.00,4,0.017,0,0.000,0.020
2026-05-23T00:36:30Z,12.69,40.00,4,0.017,0,0.000,0.020
2026-05-23T00:36:31Z,12.69,40.00,4,0.017,0,0.000,0.020
2026-05-23T00:36:32Z,12.69,40.00,4,0.017,0,0.000,0.020
2026-05-23T00:36:33Z,12.69,40.00,4,0.017,0,0.000,0.020
2026-05-23T00:36:34Z,12.69,40.00,4,0.017,0,0.000,0.020
2026-05-23T00:36:35Z,12.69,40.00,4,0.017,0,0.000,0.020
2026-05-23T00:36:36Z,20.69,40.00,4,0.017,0,0.000,0.020
2026-05-23T00:36:37Z,20.16,45.00,5,0.028,0,0.000,0.031
2026-05-23T00:36:38Z,20.16,45.00,5,0.028,0,0.000,0.031
2026-05-23T00:36:39Z,16.52,45.00,7,0.036,0,0.000,0.045
2026-05-23T00:36:40Z,17.52,45.00,7,0.036,0,0.000,0.045
2026-05-23T00:36:41Z,17.52,45.00,7,0.036,0,0.000,0.045
2026-05-23T00:36:42Z,17.52,45.00,7,0.036,0,0.000,0.045
2026-05-23T00:36:43Z,17.52,45.00,7,0.036,0,0.000,0.045
2026-05-23T00:36:44Z,17.52,45.00,7,0.036,0,0.000,0.045
2026-05-23T00:36:45Z,17.52,45.00,7,0.036,0,0.000,0.045
2026-05-23T00:36:46Z,17.52,45.00,7,0.036,0,0.000,0.045
2026-05-23T00:36:47Z,17.52,45.00,7,0.036,0,0.000,0.045
2026-05-23T00:36:48Z,18.52,45.00,7,0.036,0,0.000,0.045
2026-05-23T00:36:49Z,18.52,45.00,7,0.036,0,0.000,0.045
2026-05-23T00:36:50Z,18.52,45.00,7,0.036,0,0.000,0.045
2026-05-23T00:36:51Z,18.52,45.00,7,0.036,0,0.000,0.045
2026-05-23T00:36:52Z,18.52,45.00,7,0.036,0,0.000,0.045
2026-05-23T00:36:53Z,18.52,45.00,7,0.036,0,0.000,0.045
2026-05-23T00:36:54Z,18.52,45.00,7,0.036,0,0.000,0.045
2026-05-23T00:36:55Z,18.52,45.00,7,0.036,0,0.000,0.045
2026-05-23T00:36:56Z,18.52,45.00,7,0.036,0,0.000,0.045
2026-05-23T00:36:57Z,18.52,45.00,7,0.036,0,0.000,0.045
2026-05-23T00:36:58Z,18.52,45.00,7,0.036,0,0.000,0.045
