timestamp,heap_used_mb,heap_committed_mb,ygc_count,ygct_s,fgc_count,fgct_s,gct_s
2026-05-23T00:36:25Z,12.95,40.00,4,0.016,0,0.000,0.020
2026-05-23T00:36:26Z,12.95,40.00,4,0.016,0,0.000,0.020
2026-05-23T00:36:27Z,12.95,40.00,4,0.016,0,0.000,0.020
2026-05-23T00:36:28Z,12.95,40.00,4,0.016,0,0.000,0.020
2026-05-23T00:36:29Z,12.95,40.00,4,0.016,0,0.000,0.020
2026-05-23T00:36:30Z,12.95,40.00,4,0.016,0,0.000,0.020
2026-05-23T00:36:31Z,12.95,40.00,4,0.016,0,0.000,0.020
2026-05-23T00:36:32Z,12.95,40.00,4,0.016,0,0.000,0.020
2026-05-23T00:36:33Z,12.95,40.00,4,0.016,0,0.000,0.020
2026-05-23T00:36:34Z,12.95,40.00,4,0.016,0,0.000,0.020
2026-05-23T00:36:35Z,12.95,40.00,4,0.016,0,0.000,0.020
2026-05-23T00:36:36Z,12.95,40.00,4,0.016,0,0.000,0.020
2026-05-23T00:36:37Z,19.22,45.00,5,0.023,0,0.000,0.027
2026-05-23T00:36:38Z,15.64,45.00,7,0.032,0,0.000,0.042
2026-05-23T00:36:39Z,16.64,45.00,7,0.032,0,0.000,0.042
2026-05-23T00:36:40Z,16.64,45.00,7,0.032,0,0.000,0.042
2026-05-23T00:36:41Z,16.64,45.00,7,0.032,0,0.000,0.042
2026-05-23T00:36:42Z,17.64,45.00,7,0.032,0,0.000,0.042
2026-05-23T00:36:43Z,17.64,45.00,7,0.032,0,0.000,0.042
2026-05-23T00:36:44Z,17.64,45.00,7,0.032,0,0.000,0.042
2026-05-23T00:36:45Z,17.64,45.00,7,0.032,0,0.000,0.042
2026-05-23T00:36:46Z,17.64,45.00,7,0.032,0,0.000,0.042
2026-05-23T00:36:47Z,18.64,45.00,7,0.032,0,0.000,0.042
2026-05-23T00:36:48Z,18.64,45.00,7,0.032,0,0.000,0.042
2026-05-23T00:36:49Z,18.64,45.00,7,0.032,0,0.000,0.042
2026-05-23T00:36:50Z,18.64,45.00,7,0.032,0,0.000,0.042
2026-05-23T00:36:51Z,18.64,45.00,7,0.032,0,0.000,0.042
2026-05-23T00:36:52Z,18.64,45.00,7,0.032,0,0.000,0.042
2026-05-23T00:36:53Z,18.64,45.00,7,0.032,0,0.000,0.042
2026-05-23T00:36:54Z,18.64,45.00,7,0.032,0,0.000,0.042
2026-05-23T00:36:55Z,18.64,45.00,7,0.032,0,0.000,0.042
2026-05-23T00:36:56Z,18.64,45.00,7,0.032,0,0.000,0.042
2026-05-23T00:36:57Z,18.64,45.00,7,0.032,0,0.000,0.042
2026-05-23T00:36:58Z,18.64,45.00,7,0.032,0,0.000,0.042
2026-05-23T00:36:59Z,19.64,45.00,7,0.032,0,0.000,0.042
2026-05-23T00:37:00Z,20.64,45.00,7,0.032,0,0.000,0.042
2026-05-23T00:37:01Z,20.64,45.00,7,0.032,0,0.000,0.042
2026-05-23T00:37:02Z,20.64,45.00,7,0.032,0,0.000,0.042
2026-05-23T00:37:03Z,21.64,45.00,7,0.032,0,0.000,0.042
2026-05-23T00:37:04Z,22.64,45.00,7,0.032,0,0.000,0.042
2026-05-23T00:37:05Z,23.64,45.00,7,0.032,0,0.000,0.042
2026-05-23T00:37:06Z,23.64,45.00,7,0.032,0,0.000,0.042
2026-05-23T00:37:07Z,23.64,45.00,7,0.032,0,0.000,0.042
2026-05-23T00:37:08Z,23.64,45.00,7,0.032,0,0.000,0.042
2026-05-23T00:37:09Z,23.64,45.00,7,0.032,0,0.000,0.042
2026-05-23T00:37:10Z,23.64,45.00,7,0.032,0,0.000,0.042
2026-05-23T00:37:11Z,23.64,45.00,7,0.032,0,0.000,0.042
2026-05-23T00:37:12Z,24.64,45.00,7,0.032,0,0.000,0.042
2026-05-23T00:37:13Z,24.64,45.00,7,0.032,0,0.000,0.042
2026-05-23T00:37:14Z,24.64,45.00,7,0.032,0,0.000,0.042
2026-05-23T00:37:15Z,24.64,45.00,7,0.032,0,0.000,0.042
2026-05-23T00:37:16Z,24.64,45.00,7,0.032,0,0.000,0.042
2026-05-23T00:37:17Z,24.64,45.00,7,0.032,0,0.000,0.042
2026-05-23T00:37:18Z,25.64,45.00,7,0.032,0,0.000,0.042
2026-05-23T00:37:19Z,25.64,45.00,7,0.032,0,0.000,0.042
2026-05-23T00:37:20Z,25.64,45.00,7,0.032,0,0.000,0.042
2026-05-23T00:37:21Z,25.64,45.00,7,0.032,0,0.000,0.042
2026-05-23T00:37:22Z,25.64,45.00,7,0.032,0,0.000,0.042
2026-05-23T00:37:23Z,25.64,45.00,7,0.032,0,0.000,0.042
2026-05-23T00:37:24Z,25.64,45.00,7,0.032,0,0.000,0.042
2026-05-23T00:37:25Z,25.64,45.00,7,0.032,0,0.000,0.042
2026-05-23T00:37:26Z,25.64,45.00,7,0.032,0,0.000,0.042
2026-05-23T00:37:27Z,26.64,45.00,7,0.032,0,0.000,0.042
2026-05-23T00:37:28Z,27.64,45.00,7,0.032,0,0.000,0.042
2026-05-23T00:37:29Z,28.64,45.00,7,0.032,0,0.000,0.042
2026-05-23T00:37:30Z,28.64,45.00,7,0.032,0,0.000,0.042
2026-05-23T00:37:31Z,28.64,45.00,7,0.032,0,0.000,0.042
2026-05-23T00:37:32Z,28.64,45.00,7,0.032,0,0.000,0.042
2026-05-23T00:37:33Z,29.64,45.00,7,0.032,0,0.000,0.042
2026-05-23T00:37:34Z,29.64,45.00,7,0.032,0,0.000,0.042
2026-05-23T00:37:35Z,29.64,45.00,7,0.032,0,0.000,0.042
2026-05-23T00:37:36Z,29.64,45.00,7,0.032,0,0.000,0.042
2026-05-23T00:37:37Z,29.64,45.00,7,0.032,0,0.000,0.042
2026-05-23T00:37:38Z,29.64,45.00,7,0.032,0,0.000,0.042
2026-05-23T00:37:39Z,29.64,45.00,7,0.032,0,0.000,0.042
2026-05-23T00:37:40Z,29.64,45.00,7,0.032,0,0.000,0.042
2026-05-23T00:37:41Z,29.64,45.00,7,0.032,0,0.000,0.042
2026-05-23T00:37:42Z,29.64,45.00,7,0.032,0,0.000,0.042
2026-05-23T00:37:43Z,30.64,45.00,7,0.032,0,0.000,0.042
2026-05-23T00:37:44Z,30.64,45.00,7,0.032,0,0.000,0.042
2026-05-23T00:37:45Z,30.64,45.00,7,0.032,0,0.000,0.042
2026-05-23T00:37:46Z,30.64,45.00,7,0.032,0,0.000,0.042
2026-05-23T00:37:47Z,31.64,45.00,7,0.032,0,0.000,0.042
2026-05-23T00:37:48Z,31.64,45.00,7,0.032,0,0.000,0.042
2026-05-23T00:37:49Z,31.64,45.00,7,0.032,0,0.000,0.042
2026-05-23T00:37:50Z,31.64,45.00,7,0.032,0,0.000,0.042
2026-05-23T00:37:51Z,31.64,45.00,7,0.032,0,0.000,0.042
2026-05-23T00:37:52Z,32.64,45.00,7,0.032,0,0.000,0.042
2026-05-23T00:37:53Z,32.64,45.00,7,0.032,0,0.000,0.042
2026-05-23T00:37:54Z,32.64,45.00,7,0.032,0,0.000,0.042
2026-05-23T00:37:55Z,15.19,45.00,8,0.035,0,0.000,0.045
2026-05-23T00:37:56Z,15.19,45.00,8,0.035,0,0.000,0.045
2026-05-23T00:37:57Z,16.19,45.00,8,0.035,0,0.000,0.045
2026-05-23T00:37:58Z,16.19,45.00,8,0.035,0,0.000,0.045
2026-05-23T00:37:59Z,16.19,45.00,8,0.035,0,0.000,0.045
2026-05-23T00:38:00Z,16.19,45.00,8,0.035,0,0.000,0.045
2026-05-23T00:38:01Z,16.19,45.00,8,0.035,0,0.000,0.045
2026-05-23T00:38:02Z,16.19,45.00,8,0.035,0,0.000,0.045
2026-05-23T00:38:03Z,16.19,45.00,8,0.035,0,0.000,0.045
2026-05-23T00:38:04Z,16.19,45.00,8,0.035,0,0.000,0.045
2026-05-23T00:38:05Z,16.19,45.00,8,0.035,0,0.000,0.045
2026-05-23T00:38:06Z,16.19,45.00,8,0.035,0,0.000,0.045
2026-05-23T00:38:07Z,16.19,45.00,8,0.035,0,0.000,0.045
2026-05-23T00:38:08Z,17.19,45.00,8,0.035,0,0.000,0.045
2026-05-23T00:38:09Z,17.19,45.00,8,0.035,0,0.000,0.045
2026-05-23T00:38:10Z,17.19,45.00,8,0.035,0,0.000,0.045
2026-05-23T00:38:11Z,17.19,45.00,8,0.035,0,0.000,0.045
2026-05-23T00:38:12Z,18.19,45.00,8,0.035,0,0.000,0.045
2026-05-23T00:38:13Z,18.19,45.00,8,0.035,0,0.000,0.045
2026-05-23T00:38:14Z,18.19,45.00,8,0.035,0,0.000,0.045
2026-05-23T00:38:15Z,18.19,45.00,8,0.035,0,0.000,0.045
2026-05-23T00:38:16Z,18.19,45.00,8,0.035,0,0.000,0.045
2026-05-23T00:38:17Z,19.19,45.00,8,0.035,0,0.000,0.045
2026-05-23T00:38:18Z,19.19,45.00,8,0.035,0,0.000,0.045
2026-05-23T00:38:19Z,19.19,45.00,8,0.035,0,0.000,0.045
2026-05-23T00:38:20Z,19.19,45.00,8,0.035,0,0.000,0.045
2026-05-23T00:38:21Z,20.19,45.00,8,0.035,0,0.000,0.045
2026-05-23T00:38:22Z,20.19,45.00,8,0.035,0,0.000,0.045
2026-05-23T00:38:23Z,20.19,45.00,8,0.035,0,0.000,0.045
2026-05-23T00:38:24Z,20.19,45.00,8,0.035,0,0.000,0.045
2026-05-23T00:38:25Z,21.19,45.00,8,0.035,0,0.000,0.045
2026-05-23T00:38:26Z,21.19,45.00,8,0.035,0,0.000,0.045
2026-05-23T00:38:27Z,21.19,45.00,8,0.035,0,0.000,0.045
2026-05-23T00:38:28Z,21.19,45.00,8,0.035,0,0.000,0.045
