timestamp,heap_used_mb,heap_committed_mb,ygc_count,ygct_s,fgc_count,fgct_s,gct_s
2026-07-05T01:43:03Z,17.52,40.00,4,0.017,0,0.000,0.019
2026-07-05T01:43:04Z,17.52,40.00,4,0.017,0,0.000,0.019
2026-07-05T01:43:05Z,17.52,40.00,4,0.017,0,0.000,0.019
2026-07-05T01:43:06Z,17.52,40.00,4,0.017,0,0.000,0.019
2026-07-05T01:43:07Z,17.52,40.00,4,0.017,0,0.000,0.019
2026-07-05T01:43:08Z,17.52,40.00,4,0.017,0,0.000,0.019
2026-07-05T01:43:09Z,17.52,40.00,4,0.017,0,0.000,0.019
2026-07-05T01:43:10Z,17.52,40.00,4,0.017,0,0.000,0.019
2026-07-05T01:43:11Z,17.52,40.00,4,0.017,0,0.000,0.019
2026-07-05T01:43:12Z,17.52,40.00,4,0.017,0,0.000,0.019
2026-07-05T01:43:13Z,17.52,40.00,4,0.017,0,0.000,0.019
2026-07-05T01:43:14Z,17.52,40.00,4,0.017,0,0.000,0.019
2026-07-05T01:43:15Z,17.52,40.00,4,0.017,0,0.000,0.019
2026-07-05T01:43:16Z,17.52,40.00,4,0.017,0,0.000,0.019
2026-07-05T01:43:17Z,20.93,40.00,5,0.027,0,0.000,0.030
2026-07-05T01:43:18Z,19.13,40.00,7,0.035,0,0.000,0.042
2026-07-05T01:43:19Z,19.13,40.00,7,0.035,0,0.000,0.042
2026-07-05T01:43:20Z,19.13,40.00,7,0.035,0,0.000,0.042
2026-07-05T01:43:21Z,19.13,40.00,7,0.035,0,0.000,0.042
2026-07-05T01:43:22Z,20.13,40.00,7,0.035,0,0.000,0.042
2026-07-05T01:43:23Z,20.13,40.00,7,0.035,0,0.000,0.042
2026-07-05T01:43:24Z,20.13,40.00,7,0.035,0,0.000,0.042
2026-07-05T01:43:25Z,20.13,40.00,7,0.035,0,0.000,0.042
2026-07-05T01:43:26Z,20.13,40.00,7,0.035,0,0.000,0.042
2026-07-05T01:43:27Z,20.13,40.00,7,0.035,0,0.000,0.042
2026-07-05T01:43:28Z,20.13,40.00,7,0.035,0,0.000,0.042
2026-07-05T01:43:29Z,20.13,40.00,7,0.035,0,0.000,0.042
2026-07-05T01:43:30Z,20.13,40.00,7,0.035,0,0.000,0.042
2026-07-05T01:43:31Z,21.13,40.00,7,0.035,0,0.000,0.042
2026-07-05T01:43:32Z,21.13,40.00,7,0.035,0,0.000,0.042
2026-07-05T01:43:33Z,21.13,40.00,7,0.035,0,0.000,0.042
2026-07-05T01:43:34Z,21.13,40.00,7,0.035,0,0.000,0.042
2026-07-05T01:43:35Z,21.13,40.00,7,0.035,0,0.000,0.042
