timestamp,heap_used_mb,heap_committed_mb,ygc_count,ygct_s,fgc_count,fgct_s,gct_s
2026-05-23T04:40:30Z,12.73,40.00,4,0.015,0,0.000,0.019
2026-05-23T04:40:31Z,12.73,40.00,4,0.015,0,0.000,0.019
2026-05-23T04:40:32Z,12.73,40.00,4,0.015,0,0.000,0.019
2026-05-23T04:40:33Z,12.73,40.00,4,0.015,0,0.000,0.019
2026-05-23T04:40:34Z,12.73,40.00,4,0.015,0,0.000,0.019
2026-05-23T04:40:35Z,12.73,40.00,4,0.015,0,0.000,0.019
2026-05-23T04:40:36Z,12.73,40.00,4,0.015,0,0.000,0.019
2026-05-23T04:40:37Z,12.73,40.00,4,0.015,0,0.000,0.019
2026-05-23T04:40:38Z,12.73,40.00,4,0.015,0,0.000,0.019
2026-05-23T04:40:39Z,12.73,40.00,4,0.015,0,0.000,0.019
2026-05-23T04:40:40Z,12.73,40.00,4,0.015,0,0.000,0.019
2026-05-23T04:40:41Z,12.73,40.00,4,0.015,0,0.000,0.019
2026-05-23T04:40:42Z,16.92,45.00,5,0.027,0,0.000,0.031
2026-05-23T04:40:43Z,17.92,45.00,5,0.027,0,0.000,0.031
2026-05-23T04:40:44Z,17.23,45.00,7,0.035,0,0.000,0.045
2026-05-23T04:40:45Z,17.23,45.00,7,0.035,0,0.000,0.045
2026-05-23T04:40:46Z,17.23,45.00,7,0.035,0,0.000,0.045
2026-05-23T04:40:47Z,17.23,45.00,7,0.035,0,0.000,0.045
2026-05-23T04:40:48Z,17.23,45.00,7,0.035,0,0.000,0.045
2026-05-23T04:40:49Z,17.23,45.00,7,0.035,0,0.000,0.045
2026-05-23T04:40:50Z,17.23,45.00,7,0.035,0,0.000,0.045
2026-05-23T04:40:51Z,17.23,45.00,7,0.035,0,0.000,0.045
2026-05-23T04:40:52Z,17.23,45.00,7,0.035,0,0.000,0.045
2026-05-23T04:40:53Z,18.23,45.00,7,0.035,0,0.000,0.045
2026-05-23T04:40:54Z,19.23,45.00,7,0.035,0,0.000,0.045
2026-05-23T04:40:55Z,19.23,45.00,7,0.035,0,0.000,0.045
2026-05-23T04:40:56Z,19.23,45.00,7,0.035,0,0.000,0.045
2026-05-23T04:40:57Z,19.23,45.00,7,0.035,0,0.000,0.045
2026-05-23T04:40:58Z,19.23,45.00,7,0.035,0,0.000,0.045
2026-05-23T04:40:59Z,19.23,45.00,7,0.035,0,0.000,0.045
2026-05-23T04:41:00Z,19.23,45.00,7,0.035,0,0.000,0.045
2026-05-23T04:41:01Z,19.23,45.00,7,0.035,0,0.000,0.045
2026-05-23T04:41:02Z,19.23,45.00,7,0.035,0,0.000,0.045
2026-05-23T04:41:03Z,19.23,45.00,7,0.035,0,0.000,0.045
2026-05-23T04:41:04Z,19.23,45.00,7,0.035,0,0.000,0.045
2026-05-23T04:41:05Z,19.23,45.00,7,0.035,0,0.000,0.045
2026-05-23T04:41:06Z,20.23,45.00,7,0.035,0,0.000,0.045
2026-05-23T04:41:07Z,21.23,45.00,7,0.035,0,0.000,0.045
2026-05-23T04:41:08Z,22.23,45.00,7,0.035,0,0.000,0.045
2026-05-23T04:41:09Z,22.23,45.00,7,0.035,0,0.000,0.045
2026-05-23T04:41:10Z,23.23,45.00,7,0.035,0,0.000,0.045
2026-05-23T04:41:11Z,23.23,45.00,7,0.035,0,0.000,0.045
2026-05-23T04:41:12Z,23.23,45.00,7,0.035,0,0.000,0.045
2026-05-23T04:41:13Z,23.23,45.00,7,0.035,0,0.000,0.045
2026-05-23T04:41:14Z,23.23,45.00,7,0.035,0,0.000,0.045
2026-05-23T04:41:15Z,24.23,45.00,7,0.035,0,0.000,0.045
2026-05-23T04:41:16Z,24.23,45.00,7,0.035,0,0.000,0.045
2026-05-23T04:41:17Z,24.23,45.00,7,0.035,0,0.000,0.045
2026-05-23T04:41:18Z,24.23,45.00,7,0.035,0,0.000,0.045
2026-05-23T04:41:19Z,24.23,45.00,7,0.035,0,0.000,0.045
2026-05-23T04:41:20Z,25.23,45.00,7,0.035,0,0.000,0.045
2026-05-23T04:41:21Z,25.23,45.00,7,0.035,0,0.000,0.045
2026-05-23T04:41:22Z,25.23,45.00,7,0.035,0,0.000,0.045
2026-05-23T04:41:23Z,25.23,45.00,7,0.035,0,0.000,0.045
2026-05-23T04:41:24Z,25.23,45.00,7,0.035,0,0.000,0.045
2026-05-23T04:41:25Z,25.23,45.00,7,0.035,0,0.000,0.045
2026-05-23T04:41:26Z,26.23,45.00,7,0.035,0,0.000,0.045
2026-05-23T04:41:27Z,26.23,45.00,7,0.035,0,0.000,0.045
2026-05-23T04:41:28Z,27.23,45.00,7,0.035,0,0.000,0.045
2026-05-23T04:41:29Z,27.23,45.00,7,0.035,0,0.000,0.045
2026-05-23T04:41:30Z,27.23,45.00,7,0.035,0,0.000,0.045
2026-05-23T04:41:31Z,28.23,45.00,7,0.035,0,0.000,0.045
2026-05-23T04:41:32Z,29.23,45.00,7,0.035,0,0.000,0.045
2026-05-23T04:41:33Z,30.23,45.00,7,0.035,0,0.000,0.045
2026-05-23T04:41:34Z,30.23,45.00,7,0.035,0,0.000,0.045
2026-05-23T04:41:35Z,30.23,45.00,7,0.035,0,0.000,0.045
2026-05-23T04:41:36Z,31.23,45.00,7,0.035,0,0.000,0.045
2026-05-23T04:41:37Z,31.23,45.00,7,0.035,0,0.000,0.045
2026-05-23T04:41:38Z,31.23,45.00,7,0.035,0,0.000,0.045
2026-05-23T04:41:39Z,31.23,45.00,7,0.035,0,0.000,0.045
2026-05-23T04:41:40Z,31.23,45.00,7,0.035,0,0.000,0.045
2026-05-23T04:41:41Z,31.23,45.00,7,0.035,0,0.000,0.045
2026-05-23T04:41:42Z,31.23,45.00,7,0.035,0,0.000,0.045
2026-05-23T04:41:43Z,31.23,45.00,7,0.035,0,0.000,0.045
2026-05-23T04:41:44Z,31.23,45.00,7,0.035,0,0.000,0.045
2026-05-23T04:41:45Z,31.23,45.00,7,0.035,0,0.000,0.045
2026-05-23T04:41:46Z,31.23,45.00,7,0.035,0,0.000,0.045
2026-05-23T04:41:47Z,31.23,45.00,7,0.035,0,0.000,0.045
2026-05-23T04:41:48Z,32.23,45.00,7,0.035,0,0.000,0.045
2026-05-23T04:41:49Z,32.23,45.00,7,0.035,0,0.000,0.045
2026-05-23T04:41:50Z,32.23,45.00,7,0.035,0,0.000,0.045
2026-05-23T04:41:51Z,32.23,45.00,7,0.035,0,0.000,0.045
2026-05-23T04:41:52Z,14.97,45.00,8,0.038,0,0.000,0.048
2026-05-23T04:41:53Z,14.97,45.00,8,0.038,0,0.000,0.048
2026-05-23T04:41:54Z,221.50,318.00,18,0.202,0,0.000,0.226
2026-05-23T04:41:55Z,352.50,530.00,23,0.361,0,0.000,0.393
2026-05-23T04:41:56Z,385.14,530.00,28,0.368,0,0.000,0.406
2026-05-23T04:41:57Z,364.08,530.00,33,0.377,0,0.000,0.419
2026-05-23T04:41:58Z,375.13,530.00,36,0.381,0,0.000,0.430
2026-05-23T04:41:59Z,376.13,530.00,36,0.381,0,0.000,0.430
2026-05-23T04:42:00Z,378.13,530.00,36,0.381,0,0.000,0.430
