timestamp,numbackends,active_backends,idle_backends,xact_commit,xact_rollback,blks_hit,blks_read,cache_hit_pct,temp_bytes,deadlocks,lock_waits,buffers_checkpoint,checkpoint_write_ms
2026-07-05T14:11:12Z,1,22,0,2180,0,100.00,0,0,1,0,0,0,0
2026-07-05T14:11:17Z,1,38,0,4182,0,100.00,0,0,1,0,0,0,0
2026-07-05T14:11:22Z,9,62,0,6432,0,100.00,0,0,1,8,0,0,0
2026-07-05T14:11:28Z,20,199,0,1257438,3586,99.72,32219136,0,4,9,0,0,0
2026-07-05T14:11:33Z,13,310,0,3847698,3764,99.90,64438272,0,1,12,0,0,0
2026-07-05T14:11:38Z,13,425,0,3963560,3874,99.90,64438272,0,2,11,0,0,0
2026-07-05T14:11:43Z,17,508,0,5823226,3974,99.93,96657408,0,3,10,0,0,0
2026-07-05T14:11:49Z,13,653,0,7907178,4073,99.95,128876544,0,1,12,0,0,0
2026-07-05T14:11:54Z,17,755,0,7943413,4177,99.95,128876544,0,4,9,0,0,0
2026-07-05T14:11:59Z,13,870,0,11840442,4293,99.96,193323008,0,1,12,0,0,0
2026-07-05T14:12:05Z,13,960,0,11867326,4378,99.96,193323008,0,2,11,0,0,0
2026-07-05T14:12:10Z,17,1054,0,13750207,4464,99.97,225550336,0,2,11,0,0,0
2026-07-05T14:12:15Z,13,1160,0,13843338,4595,99.97,225550336,0,1,12,0,0,0
2026-07-05T14:12:20Z,13,1282,0,15822362,4676,99.97,257777664,0,3,10,0,0,0
2026-07-05T14:12:25Z,13,1389,0,17796241,4753,99.97,290004992,0,1,12,0,0,0
2026-07-05T14:12:31Z,20,1466,0,19656710,4844,99.98,322232320,0,5,8,0,0,0
2026-07-05T14:12:36Z,13,1598,0,21743209,4930,99.98,354459648,0,1,12,0,0,0
2026-07-05T14:12:41Z,17,1703,0,23012739,5006,99.98,386686976,0,4,9,0,0,0
2026-07-05T14:12:47Z,15,1830,0,25644581,5109,99.98,418914304,0,1,11,0,0,0
2026-07-05T14:12:52Z,13,1924,0,26943493,5188,99.98,451141632,0,3,10,0,0,0
2026-07-05T14:12:57Z,13,2027,0,27678135,5280,99.98,451141632,0,1,12,0,0,0
2026-07-05T14:13:02Z,17,2132,0,28414199,5356,99.98,451141632,0,5,8,0,0,0
2026-07-05T14:13:08Z,13,2257,0,32870240,5449,99.98,547823616,0,3,10,0,0,0
2026-07-05T14:13:13Z,13,2370,0,34845889,5538,99.98,580050944,0,3,10,0,0,0
2026-07-05T14:13:18Z,20,2472,0,36822610,5597,99.98,612278272,0,4,8,0,0,0
2026-07-05T14:13:24Z,17,2584,0,38795466,5693,99.99,644505600,0,3,10,0,0,0
2026-07-05T14:13:29Z,13,2702,0,41475055,5766,99.99,676732928,0,1,12,0,0,0
2026-07-05T14:13:34Z,20,2809,0,42744162,5834,99.99,708960256,0,4,9,0,0,0
2026-07-05T14:13:40Z,13,2929,0,44723246,5916,99.99,741187584,0,2,11,0,0,0
2026-07-05T14:13:45Z,13,3030,0,45456538,6007,99.99,741187584,0,1,12,0,0,0
2026-07-05T14:13:50Z,18,3119,0,47320884,6091,99.99,773414912,0,3,10,0,0,0
2026-07-05T14:13:55Z,13,3240,0,49406586,6170,99.99,805642240,0,1,12,0,0,0
2026-07-05T14:14:00Z,13,3347,0,51379134,6226,99.99,837869568,0,2,11,0,697,0
2026-07-05T14:14:06Z,20,3464,0,53356240,6280,99.99,870096896,0,5,8,0,2451,0
2026-07-05T14:14:11Z,20,3578,0,56575950,6338,99.99,934551552,0,4,9,0,4199,0
2026-07-05T14:14:16Z,13,3698,0,59278383,6416,99.99,966778880,0,2,11,0,5951,0
2026-07-05T14:14:21Z,20,3786,0,61138762,6491,99.99,999006208,0,3,10,0,7723,0
2026-07-05T14:14:27Z,13,3927,0,63228157,6583,99.99,1031233536,0,1,12,0,9465,0
2026-07-05T14:14:32Z,20,4026,0,65092255,6656,99.99,1063469056,0,3,10,0,11237,0
2026-07-05T14:14:37Z,17,4126,0,66449378,6725,99.99,1095704576,0,3,10,0,12983,0
