timestamp,pid,cpu_pct,host_cpu_pct,rss_mb,vsz_mb
2026-07-12T02:36:41Z,5045,0.00,47.37,2948.15,139388.39
2026-07-12T02:36:42Z,5045,0.00,55.03,2989.76,185859.53
2026-07-12T02:36:44Z,5045,2.01,140.70,3292.04,348518.60
2026-07-12T02:36:45Z,5045,85.12,215.43,3713.86,418375.66
2026-07-12T02:36:47Z,5045,18.14,122.93,3716.28,418356.39
2026-07-12T02:36:49Z,5045,0.63,136.48,3727.49,418356.56
2026-07-12T02:36:50Z,5045,17.96,159.04,4069.25,418527.75
2026-07-12T02:36:53Z,5045,89.37,398.79,4484.68,418588.55
2026-07-12T02:36:54Z,5045,123.48,245.81,4837.38,418699.62
2026-07-12T02:36:56Z,5045,105.91,208.64,4801.39,418628.14
2026-07-12T02:36:58Z,5045,1.31,106.40,4802.18,418628.14
2026-07-12T02:36:59Z,5045,1.28,138.88,4807.32,418628.14
2026-07-12T02:37:01Z,5045,22.88,240.17,5553.08,465476.66
2026-07-12T02:37:03Z,5045,72.93,340.43,5096.91,418629.07
2026-07-12T02:37:05Z,5045,0.00,134.43,5099.43,418629.07
2026-07-12T02:37:06Z,5045,2.67,103.53,5101.88,418629.07
2026-07-12T02:37:07Z,5045,1.35,119.59,4340.89,372023.37
2026-07-12T02:37:09Z,5045,80.99,216.34,4140.38,395302.25
2026-07-12T02:37:11Z,5045,23.90,140.03,3565.35,418347.38
2026-07-12T02:37:12Z,5045,0.66,126.21,3277.93,418220.32
2026-07-12T02:37:14Z,5045,78.71,202.29,3606.32,418286.42
2026-07-12T02:37:15Z,5045,20.40,146.32,3565.64,418238.84
2026-07-12T02:37:17Z,5045,49.74,339.07,5172.15,512025.66
2026-07-12T02:37:19Z,5045,98.13,383.88,4603.40,418560.49
2026-07-12T02:37:21Z,5045,121.50,351.31,6094.07,512171.43
2026-07-12T02:37:23Z,5045,55.27,339.34,4779.84,418516.96
2026-07-12T02:37:24Z,5045,0.64,109.39,4781.28,418516.96
2026-07-12T02:37:26Z,5045,1.27,141.21,4784.73,418517.50
2026-07-12T02:37:27Z,5045,0.65,110.28,4790.48,418517.50
2026-07-12T02:37:29Z,5045,82.95,244.27,4919.46,418704.36
2026-07-12T02:37:32Z,5045,106.60,399.27,6887.20,512334.65
2026-07-12T02:37:34Z,5045,29.42,197.85,4285.95,418378.08
2026-07-12T02:37:36Z,5045,145.10,340.97,4988.73,442366.51
2026-07-12T02:37:38Z,5045,1.86,309.52,3271.15,394984.15
2026-07-12T02:37:39Z,5045,1.92,125.84,3305.71,418220.64
2026-07-12T02:37:41Z,5045,0.63,115.09,3318.21,418220.80
2026-07-12T02:37:42Z,5045,26.22,240.77,3504.20,418222.49
2026-07-12T02:37:44Z,5045,0.00,124.07,3510.62,418222.49
2026-07-12T02:37:45Z,5045,1.95,108.79,3516.55,418222.49
2026-07-12T02:37:47Z,5045,0.63,129.56,3520.48,418222.49
2026-07-12T02:37:49Z,5045,84.53,229.43,3714.60,418367.89
2026-07-12T02:37:50Z,5045,100.03,209.25,3936.30,418416.29
2026-07-12T02:37:52Z,5045,11.11,107.89,3888.72,418366.71
2026-07-12T02:37:54Z,5045,35.61,336.90,5940.69,512145.55
2026-07-12T02:37:56Z,5045,34.25,184.71,4242.75,418493.71
2026-07-12T02:37:58Z,5045,0.00,130.35,4245.57,418493.71
2026-07-12T02:37:59Z,5045,1.96,118.03,3672.52,418346.52
2026-07-12T02:38:01Z,5045,0.00,122.67,3219.78,371748.49
2026-07-12T02:38:02Z,5045,2.52,120.25,3282.43,418220.77
2026-07-12T02:38:04Z,5045,24.51,170.17,3581.65,418375.29
2026-07-12T02:38:05Z,5045,2.62,195.06,3279.33,394984.64
2026-07-12T02:38:08Z,5045,88.98,371.09,5530.29,512079.54
2026-07-12T02:38:10Z,5045,98.58,293.78,4227.61,418400.28
2026-07-12T02:38:11Z,5045,148.67,294.95,4565.25,418562.20
2026-07-12T02:38:13Z,5045,79.62,388.03,4890.27,418517.31
2026-07-12T02:38:15Z,5045,0.65,130.49,4905.03,418517.31
2026-07-12T02:38:16Z,5045,0.65,120.52,4917.76,418517.31
2026-07-12T02:38:18Z,5045,25.50,206.24,5021.52,418518.00
2026-07-12T02:38:19Z,5045,1.32,131.13,5024.45,418518.00
2026-07-12T02:38:21Z,5045,8.25,140.80,5147.07,418647.12
2026-07-12T02:38:22Z,5045,131.69,245.26,5078.73,418674.51
2026-07-12T02:38:24Z,5045,55.76,194.39,4235.22,418387.20
2026-07-12T02:38:26Z,5045,28.47,268.53,5695.16,512043.41
2026-07-12T02:38:28Z,5045,81.16,395.87,3931.26,395161.38
2026-07-12T02:38:30Z,5045,1.31,305.73,3182.03,325276.24
2026-07-12T02:38:32Z,5045,50.60,392.58,5040.63,488598.02
2026-07-12T02:38:33Z,5045,27.22,193.84,3422.92,418221.83
2026-07-12T02:38:35Z,5045,0.67,135.35,3497.12,418221.83
2026-07-12T02:38:36Z,5045,58.94,178.78,3729.98,418368.88
2026-07-12T02:38:38Z,5045,66.49,196.62,3727.54,418349.18
2026-07-12T02:38:39Z,5045,0.00,113.13,3729.91,418349.18
2026-07-12T02:38:41Z,5045,74.28,309.32,5463.86,512185.64
2026-07-12T02:38:43Z,5045,229.04,399.52,6493.52,512349.53
2026-07-12T02:38:45Z,5045,221.12,380.14,4971.76,418716.71
2026-07-12T02:38:46Z,5045,49.34,144.22,4915.77,418642.77
2026-07-12T02:38:48Z,5045,6.95,158.73,4654.11,418639.36
2026-07-12T02:38:50Z,5045,49.65,399.58,6263.46,512152.84
2026-07-12T02:38:52Z,5045,3.35,126.60,3736.32,418348.14
2026-07-12T02:38:53Z,5045,3.35,126.81,3744.63,418352.64
2026-07-12T02:38:55Z,5045,99.79,206.64,3674.37,395148.25
2026-07-12T02:38:56Z,5045,1.35,135.82,3223.40,371747.71
2026-07-12T02:38:58Z,5045,0.67,106.94,3283.26,418220.80
2026-07-12T02:39:01Z,5045,81.76,359.73,5465.84,512067.75
2026-07-12T02:39:02Z,5045,40.28,309.30,3822.45,418351.92
2026-07-12T02:39:04Z,5045,0.64,126.92,3831.33,418351.92
2026-07-12T02:39:05Z,5045,1.35,101.71,3897.85,418351.92
2026-07-12T02:39:07Z,5045,2.66,137.12,3904.10,418351.92
2026-07-12T02:39:08Z,5045,0.00,107.56,3908.96,418351.92
2026-07-12T02:39:11Z,5045,109.19,390.18,5954.36,512329.48
2026-07-12T02:39:13Z,5045,183.94,399.55,5308.32,418881.88
2026-07-12T02:39:15Z,5045,147.25,377.80,6745.13,512407.72
2026-07-12T02:39:17Z,5045,1.94,320.91,4418.48,395257.59
2026-07-12T02:39:18Z,5045,2.01,138.26,3921.00,418365.45
2026-07-12T02:39:20Z,5045,4.93,141.58,3579.91,395112.26
2026-07-12T02:39:21Z,5045,153.48,269.02,3863.84,395205.57
2026-07-12T02:39:24Z,5045,61.03,337.08,5703.84,512026.96
2026-07-12T02:39:26Z,5045,40.85,222.87,3851.43,418351.25
2026-07-12T02:39:27Z,5045,79.11,216.91,3547.03,371910.91
2026-07-12T02:39:29Z,5045,33.57,159.88,3835.73,418378.30
2026-07-12T02:39:31Z,5045,74.16,268.54,4942.13,512023.27
2026-07-12T02:39:33Z,5045,79.74,396.82,4265.85,418380.14
2026-07-12T02:39:34Z,5045,37.96,159.49,4557.16,418543.34
2026-07-12T02:39:36Z,5045,77.23,217.59,4633.42,418666.61
2026-07-12T02:39:39Z,5045,106.62,399.21,6685.25,512353.09
2026-07-12T02:39:40Z,5045,53.84,164.74,4996.34,418653.23
2026-07-12T02:39:42Z,5045,2.71,119.05,5001.26,418653.23
2026-07-12T02:39:43Z,5045,13.39,132.44,4371.35,395281.22
2026-07-12T02:39:45Z,5045,102.41,237.19,4047.63,418351.91
2026-07-12T02:39:46Z,5045,82.94,240.00,4357.23,418547.98
2026-07-12T02:39:48Z,5045,66.35,398.19,5690.83,512027.50
2026-07-12T02:39:50Z,5045,144.51,338.08,3895.34,395217.86
2026-07-12T02:39:52Z,5045,83.53,332.96,5474.62,512146.35
2026-07-12T02:39:53Z,5045,2.00,295.83,3598.97,418347.58
2026-07-12T02:39:55Z,5045,23.07,211.86,3705.62,418349.16
2026-07-12T02:39:57Z,5045,3.35,126.60,3482.53,418221.68
2026-07-12T02:39:58Z,5045,28.56,144.53,3769.29,418377.30
2026-07-12T02:40:00Z,5045,128.72,311.39,4237.23,418577.82
2026-07-12T02:40:03Z,5045,88.96,390.44,4466.76,418498.50
2026-07-12T02:40:04Z,5045,2.59,108.79,4471.41,418498.50
2026-07-12T02:40:06Z,5045,1.83,146.79,4474.96,418498.50
2026-07-12T02:40:07Z,5045,0.62,132.71,4204.21,418479.40
2026-07-12T02:40:09Z,5045,107.02,227.53,4563.43,418672.89
