timestamp,numbackends,active_backends,idle_backends,xact_commit,xact_rollback,blks_hit,blks_read,cache_hit_pct,temp_bytes,deadlocks,lock_waits,buffers_checkpoint,checkpoint_write_ms
2026-07-04T17:57:13Z,1,20,0,2107,0,100.00,0,0,1,0,0,0,0
2026-07-04T17:57:18Z,1,36,0,4109,0,100.00,0,0,1,0,0,0,0
2026-07-04T17:57:23Z,10,63,0,6463,0,100.00,0,0,1,9,0,0,0
2026-07-04T17:57:28Z,13,107,0,12086,11,99.91,0,0,1,12,0,0,0
2026-07-04T17:57:33Z,13,134,0,14292,18,99.87,0,0,1,12,0,0,0
2026-07-04T17:57:39Z,13,160,0,16648,48,99.71,0,0,1,12,0,0,0
2026-07-04T17:57:44Z,13,187,0,19340,70,99.64,0,0,1,12,0,0,0
2026-07-04T17:57:49Z,13,229,0,1269727,3489,99.73,32522240,0,1,12,0,0,0
2026-07-04T17:57:54Z,13,271,0,1277440,3510,99.73,32522240,0,1,12,0,0,0
2026-07-04T17:57:59Z,13,297,0,1281127,3518,99.73,32522240,0,1,12,0,0,0
2026-07-04T17:58:05Z,13,324,0,1283450,3522,99.73,32522240,0,1,12,0,0,0
2026-07-04T17:58:10Z,13,351,0,1286114,3539,99.73,32522240,0,1,12,0,0,0
2026-07-04T17:58:15Z,13,388,0,1288475,3546,99.73,32522240,0,1,12,0,0,0
2026-07-04T17:58:20Z,13,433,0,1294030,3556,99.73,32522240,0,1,12,0,0,0
2026-07-04T17:58:25Z,13,463,0,1297380,3563,99.73,32522240,0,1,12,0,0,0
2026-07-04T17:58:31Z,13,490,0,1300156,3577,99.73,32522240,0,1,12,0,0,0
2026-07-04T17:58:36Z,13,529,0,2021214,3599,99.82,32522240,0,1,12,0,0,0
2026-07-04T17:58:41Z,13,563,0,2023573,3605,99.82,32522240,0,1,11,0,0,0
2026-07-04T17:58:46Z,13,613,0,2051163,3609,99.82,32522240,0,1,12,0,0,0
2026-07-04T17:58:51Z,13,643,0,2055608,3632,99.82,32522240,0,1,12,0,0,0
2026-07-04T17:58:57Z,13,672,0,2059874,3680,99.82,32522240,0,1,12,0,0,0
2026-07-04T17:59:02Z,13,703,0,3313833,3685,99.89,65044480,0,1,12,0,0,0
2026-07-04T17:59:07Z,13,741,0,3946816,3691,99.91,65044480,0,1,12,0,0,0
2026-07-04T17:59:12Z,13,780,0,3953096,3699,99.91,65044480,0,1,12,0,0,0
