timestamp,heap_used_mb,heap_committed_mb,ygc_count,ygct_s,fgc_count,fgct_s,gct_s
2026-07-15T20:14:46Z,17.99,40.00,2,0.008,0,0.000,0.010
2026-07-15T20:14:47Z,17.99,40.00,2,0.008,0,0.000,0.010
2026-07-15T20:14:48Z,17.99,40.00,2,0.008,0,0.000,0.010
2026-07-15T20:14:49Z,17.99,40.00,2,0.008,0,0.000,0.010
2026-07-15T20:14:50Z,17.99,40.00,2,0.008,0,0.000,0.010
2026-07-15T20:14:51Z,17.99,40.00,2,0.008,0,0.000,0.010
2026-07-15T20:14:52Z,17.99,40.00,2,0.008,0,0.000,0.010
2026-07-15T20:14:53Z,17.99,40.00,2,0.008,0,0.000,0.010
2026-07-15T20:14:54Z,17.99,40.00,2,0.008,0,0.000,0.010
2026-07-15T20:14:55Z,17.99,40.00,2,0.008,0,0.000,0.010
2026-07-15T20:14:56Z,17.99,40.00,2,0.008,0,0.000,0.010
2026-07-15T20:14:57Z,17.99,40.00,2,0.008,0,0.000,0.010
2026-07-15T20:14:58Z,17.99,40.00,2,0.008,0,0.000,0.010
2026-07-15T20:14:59Z,25.33,48.00,5,0.023,0,0.000,0.028
2026-07-15T20:15:00Z,31.33,48.00,5,0.023,0,0.000,0.028
2026-07-15T20:15:01Z,31.33,48.00,5,0.023,0,0.000,0.028
2026-07-15T20:15:02Z,31.33,48.00,5,0.023,0,0.000,0.028
2026-07-15T20:15:03Z,31.33,48.00,5,0.023,0,0.000,0.028
2026-07-15T20:15:04Z,33.33,48.00,5,0.023,0,0.000,0.028
2026-07-15T20:15:05Z,33.33,48.00,5,0.023,0,0.000,0.028
2026-07-15T20:15:06Z,33.33,48.00,5,0.023,0,0.000,0.028
2026-07-15T20:15:07Z,33.33,48.00,5,0.023,0,0.000,0.028
2026-07-15T20:15:08Z,33.33,48.00,5,0.023,0,0.000,0.028
2026-07-15T20:15:09Z,33.33,48.00,5,0.023,0,0.000,0.028
2026-07-15T20:15:10Z,33.33,48.00,5,0.023,0,0.000,0.028
2026-07-15T20:15:11Z,33.33,48.00,5,0.023,0,0.000,0.028
2026-07-15T20:15:12Z,33.33,48.00,5,0.023,0,0.000,0.028
