timestamp_iso,attempted_rps,achieved_rps,errors,p50_ms,p95_ms,p99_ms,p999_ms,max_ms
2026-07-14T18:22:40.860Z,0.00,0.00,0,19.02,19.02,19.02,19.02,19.02
2026-07-14T18:22:41.855Z,0.00,1.01,0,0.00,0.00,0.00,0.00,0.00
2026-07-14T18:22:42.857Z,1.00,1.00,0,2.81,2.81,2.81,2.81,2.81
2026-07-14T18:22:43.856Z,1.00,1.00,0,2.33,2.33,2.33,2.33,2.33
2026-07-14T18:22:44.856Z,1.00,1.00,0,2.31,2.31,2.31,2.31,2.31
2026-07-14T18:22:45.856Z,1.00,1.00,0,2.18,2.18,2.18,2.18,2.18
2026-07-14T18:22:46.856Z,1.00,1.00,0,3.09,3.09,3.09,3.09,3.09
2026-07-14T18:22:47.856Z,1.00,1.00,0,2.89,2.89,2.89,2.89,2.89
2026-07-14T18:22:48.856Z,1.00,1.00,0,2.24,2.24,2.24,2.24,2.24
2026-07-14T18:22:49.855Z,1.00,1.00,0,2.37,2.37,2.37,2.37,2.37
2026-07-14T18:22:50.856Z,1.00,1.00,0,3.27,3.27,3.27,3.27,3.27
2026-07-14T18:22:51.856Z,1.00,1.00,0,2.65,2.65,2.65,2.65,2.65
2026-07-14T18:22:52.856Z,1.00,1.00,0,2.82,2.82,2.82,2.82,2.82
2026-07-14T18:22:53.856Z,1.00,1.00,0,2.10,2.10,2.10,2.10,2.10
2026-07-14T18:22:54.856Z,1.00,1.00,0,9.81,9.81,9.81,9.81,9.81
2026-07-14T18:22:55.856Z,1.00,1.00,0,2.79,2.79,2.79,2.79,2.79
2026-07-14T18:22:56.856Z,1.00,1.00,0,6.95,6.95,6.95,6.95,6.95
2026-07-14T18:22:57.856Z,1.00,1.00,0,4.06,4.06,4.06,4.06,4.06
2026-07-14T18:22:58.855Z,1.00,1.00,0,2.37,2.37,2.37,2.37,2.37
2026-07-14T18:22:59.856Z,1.00,1.00,0,7.89,7.89,7.89,7.89,7.89
2026-07-14T18:23:00.856Z,1.00,1.00,0,9.07,9.07,9.07,9.07,9.07
2026-07-14T18:23:01.855Z,1.00,1.00,0,2.47,2.47,2.47,2.47,2.47
2026-07-14T18:23:02.856Z,1.00,1.00,0,3.62,3.62,3.62,3.62,3.62
2026-07-14T18:23:03.855Z,1.00,1.00,0,7.23,7.23,7.23,7.23,7.23
2026-07-14T18:23:04.855Z,1.00,0.00,0,0.00,0.00,0.00,0.00,0.00
2026-07-14T18:23:05.856Z,1.00,1.00,0,6.71,6.71,6.71,6.71,6.71
2026-07-14T18:23:06.855Z,1.00,1.00,0,1.70,1.70,1.70,1.70,1.70
2026-07-14T18:23:07.856Z,1.00,1.00,0,3.59,3.59,3.59,3.59,3.59
2026-07-14T18:23:08.855Z,1.00,1.00,0,4.57,4.57,4.57,4.57,4.57
2026-07-14T18:23:09.855Z,1.00,1.00,0,16.61,16.61,16.61,16.61,16.61
2026-07-14T18:23:10.855Z,1.00,1.00,0,3.86,3.86,3.86,3.86,3.86
2026-07-14T18:23:11.855Z,1.00,1.00,0,5.40,5.40,5.40,5.40,5.40
2026-07-14T18:23:12.855Z,1.00,1.00,0,2.77,2.77,2.77,2.77,2.77
2026-07-14T18:23:13.856Z,1.00,2.00,0,8.50,9748.48,9748.48,9748.48,9748.48
2026-07-14T18:23:14.855Z,1.00,1.00,0,2.05,2.05,2.05,2.05,2.05
2026-07-14T18:23:15.855Z,1.00,1.00,0,2.10,2.10,2.10,2.10,2.10
2026-07-14T18:23:16.856Z,1.00,1.00,0,5.61,5.61,5.61,5.61,5.61
2026-07-14T18:23:17.855Z,1.00,1.00,0,1.71,1.71,1.71,1.71,1.71
2026-07-14T18:23:18.855Z,1.00,1.00,0,2.02,2.02,2.02,2.02,2.02
2026-07-14T18:23:19.855Z,1.00,1.00,0,1.64,1.64,1.64,1.64,1.64
2026-07-14T18:23:20.855Z,1.00,1.00,0,2.62,2.62,2.62,2.62,2.62
2026-07-14T18:23:21.855Z,1.00,1.00,0,2.17,2.17,2.17,2.17,2.17
2026-07-14T18:23:22.855Z,1.00,1.00,0,2.40,2.40,2.40,2.40,2.40
2026-07-14T18:23:23.856Z,1.00,1.00,0,5.96,5.96,5.96,5.96,5.96
2026-07-14T18:23:24.855Z,1.00,1.00,0,1.65,1.65,1.65,1.65,1.65
2026-07-14T18:23:25.856Z,1.00,1.00,0,4.91,4.91,4.91,4.91,4.91
2026-07-14T18:23:26.855Z,1.00,1.00,0,1.97,1.97,1.97,1.97,1.97
2026-07-14T18:23:27.855Z,1.00,1.00,0,1.90,1.90,1.90,1.90,1.90
2026-07-14T18:23:28.855Z,1.00,1.00,0,1.89,1.89,1.89,1.89,1.89
2026-07-14T18:23:29.855Z,1.00,1.00,0,1.78,1.78,1.78,1.78,1.78
2026-07-14T18:23:30.855Z,1.00,1.00,0,1.54,1.54,1.54,1.54,1.54
2026-07-14T18:23:31.855Z,1.00,1.00,0,1.61,1.61,1.61,1.61,1.61
2026-07-14T18:23:32.856Z,1.00,1.00,0,1.59,1.59,1.59,1.59,1.59
2026-07-14T18:23:33.855Z,1.00,1.00,0,1.74,1.74,1.74,1.74,1.74
2026-07-14T18:23:34.855Z,1.00,1.00,0,1.50,1.50,1.50,1.50,1.50
2026-07-14T18:23:35.855Z,1.00,1.00,0,1.78,1.78,1.78,1.78,1.78
2026-07-14T18:23:36.855Z,1.00,1.00,0,1.72,1.72,1.72,1.72,1.72
2026-07-14T18:23:37.855Z,1.00,1.00,0,1.81,1.81,1.81,1.81,1.81
2026-07-14T18:23:38.855Z,1.00,1.00,0,1.38,1.38,1.38,1.38,1.38
2026-07-14T18:23:39.855Z,1.00,1.00,0,1.73,1.73,1.73,1.73,1.73
2026-07-14T18:23:40.856Z,1.00,1.00,0,4.52,4.52,4.52,4.52,4.52
2026-07-14T18:23:41.856Z,1.00,1.00,0,6.05,6.05,6.05,6.05,6.05
2026-07-14T18:23:42.856Z,1.00,1.00,0,4.70,4.70,4.70,4.70,4.70
2026-07-14T18:23:43.856Z,1.00,1.00,0,2.42,2.42,2.42,2.42,2.42
2026-07-14T18:23:44.856Z,1.00,1.00,0,8.28,8.28,8.28,8.28,8.28
2026-07-14T18:23:45.856Z,1.00,1.00,0,26.27,26.27,26.27,26.27,26.27
2026-07-14T18:23:46.856Z,1.00,1.00,0,10.02,10.02,10.02,10.02,10.02
2026-07-14T18:23:47.856Z,1.00,1.00,0,11.74,11.74,11.74,11.74,11.74
2026-07-14T18:23:48.855Z,1.00,1.00,0,18.50,18.50,18.50,18.50,18.50
2026-07-14T18:23:49.855Z,1.00,1.00,0,6.64,6.64,6.64,6.64,6.64
2026-07-14T18:23:50.855Z,1.00,1.00,0,4.53,4.53,4.53,4.53,4.53
2026-07-14T18:23:51.855Z,1.00,0.00,0,0.00,0.00,0.00,0.00,0.00
2026-07-14T18:23:52.855Z,1.00,0.00,0,0.00,0.00,0.00,0.00,0.00
2026-07-14T18:23:53.855Z,1.00,1.00,0,10.46,10.46,10.46,10.46,10.46
2026-07-14T18:23:54.855Z,1.00,1.00,0,39.07,39.07,39.07,39.07,39.07
2026-07-14T18:23:55.856Z,1.00,1.00,0,6.04,6.04,6.04,6.04,6.04
2026-07-14T18:23:56.856Z,1.00,1.00,0,9.69,9.69,9.69,9.69,9.69
2026-07-14T18:23:57.855Z,1.00,1.00,0,1.65,1.65,1.65,1.65,1.65
2026-07-14T18:23:58.856Z,1.00,1.00,0,6.37,6.37,6.37,6.37,6.37
2026-07-14T18:23:59.856Z,1.00,1.00,0,8.23,8.23,8.23,8.23,8.23
2026-07-14T18:24:00.856Z,1.00,1.00,0,21.10,21.10,21.10,21.10,21.10
2026-07-14T18:24:01.855Z,1.00,1.00,0,11.86,11.86,11.86,11.86,11.86
2026-07-14T18:24:02.855Z,1.00,1.00,0,3.01,3.01,3.01,3.01,3.01
2026-07-14T18:24:03.855Z,1.00,0.00,0,0.00,0.00,0.00,0.00,0.00
2026-07-14T18:24:04.856Z,1.00,1.00,0,15.21,15.21,15.21,15.21,15.21
2026-07-14T18:24:05.855Z,1.00,1.00,0,27.33,27.33,27.33,27.33,27.33
2026-07-14T18:24:06.856Z,1.00,1.00,0,27.98,27.98,27.98,27.98,27.98
2026-07-14T18:24:07.856Z,1.00,1.00,0,24.08,24.08,24.08,24.08,24.08
2026-07-14T18:24:08.855Z,1.00,1.00,0,2.07,2.07,2.07,2.07,2.07
2026-07-14T18:24:09.855Z,1.00,1.00,0,1.57,1.57,1.57,1.57,1.57
2026-07-14T18:24:10.856Z,1.00,1.00,0,10.29,10.29,10.29,10.29,10.29
2026-07-14T18:24:11.855Z,1.00,1.00,0,23.92,23.92,23.92,23.92,23.92
2026-07-14T18:24:12.856Z,1.00,1.00,0,91.20,91.20,91.20,91.20,91.20
2026-07-14T18:24:13.855Z,1.00,1.00,0,14.08,14.08,14.08,14.08,14.08
2026-07-14T18:24:14.856Z,1.00,1.00,0,9.45,9.45,9.45,9.45,9.45
2026-07-14T18:24:15.856Z,1.00,1.00,0,9.76,9.76,9.76,9.76,9.76
2026-07-14T18:24:16.856Z,1.00,2.00,0,1.67,26001.41,26001.41,26001.41,26001.41
2026-07-14T18:24:17.856Z,1.00,1.00,0,33.28,33.28,33.28,33.28,33.28
2026-07-14T18:24:18.855Z,1.00,0.00,0,0.00,0.00,0.00,0.00,0.00
2026-07-14T18:24:19.855Z,1.00,1.00,0,10.62,10.62,10.62,10.62,10.62
2026-07-14T18:24:20.856Z,1.00,1.00,0,14.07,14.07,14.07,14.07,14.07
2026-07-14T18:24:21.855Z,1.00,1.00,0,5.62,5.62,5.62,5.62,5.62
2026-07-14T18:24:22.856Z,1.00,1.00,0,15.02,15.02,15.02,15.02,15.02
2026-07-14T18:24:23.855Z,1.00,1.00,0,5.47,5.47,5.47,5.47,5.47
2026-07-14T18:24:24.856Z,1.00,1.00,0,21938.18,21938.18,21938.18,21938.18,21938.18
2026-07-14T18:24:25.855Z,1.00,1.00,0,7.10,7.10,7.10,7.10,7.10
2026-07-14T18:24:26.856Z,1.00,1.00,0,22.11,22.11,22.11,22.11,22.11
2026-07-14T18:24:27.855Z,1.00,1.00,0,7.06,7.06,7.06,7.06,7.06
2026-07-14T18:24:28.855Z,1.00,1.00,0,2.15,2.15,2.15,2.15,2.15
2026-07-14T18:24:29.855Z,1.00,1.00,0,1.81,1.81,1.81,1.81,1.81
2026-07-14T18:24:30.855Z,1.00,1.00,0,13.93,13.93,13.93,13.93,13.93
2026-07-14T18:24:31.855Z,1.00,1.00,0,22.16,22.16,22.16,22.16,22.16
2026-07-14T18:24:32.855Z,1.00,1.00,0,1.80,1.80,1.80,1.80,1.80
2026-07-14T18:24:33.856Z,1.00,1.00,0,14.68,14.68,14.68,14.68,14.68
2026-07-14T18:24:34.855Z,1.00,1.00,0,4.29,4.29,4.29,4.29,4.29
2026-07-14T18:24:35.855Z,1.00,1.00,0,1.50,1.50,1.50,1.50,1.50
2026-07-14T18:24:36.855Z,1.00,1.00,0,24.51,24.51,24.51,24.51,24.51
2026-07-14T18:24:37.856Z,1.00,1.00,0,12.03,12.03,12.03,12.03,12.03
2026-07-14T18:24:38.855Z,1.00,1.00,0,6.32,6.32,6.32,6.32,6.32
2026-07-14T18:24:39.855Z,1.00,1.00,0,6.15,6.15,6.15,6.15,6.15
2026-07-14T18:24:40.855Z,1.00,1.00,0,6.66,6.66,6.66,6.66,6.66
2026-07-14T18:24:41.856Z,1.00,1.00,0,10.58,10.58,10.58,10.58,10.58
2026-07-14T18:24:42.855Z,1.00,1.00,0,8.10,8.10,8.10,8.10,8.10
2026-07-14T18:24:43.855Z,1.00,1.00,0,6.58,6.58,6.58,6.58,6.58
2026-07-14T18:24:44.856Z,1.00,2.00,0,5.66,20758.53,20758.53,20758.53,20758.53
2026-07-14T18:24:45.856Z,1.00,1.00,0,2.03,2.03,2.03,2.03,2.03
2026-07-14T18:24:46.855Z,1.00,1.00,0,3.27,3.27,3.27,3.27,3.27
2026-07-14T18:24:47.856Z,1.00,1.00,0,5.61,5.61,5.61,5.61,5.61
2026-07-14T18:24:48.856Z,1.00,1.00,0,5.42,5.42,5.42,5.42,5.42
2026-07-14T18:24:49.855Z,1.00,2.00,0,4.67,31227.90,31227.90,31227.90,31227.90
2026-07-14T18:24:50.855Z,1.00,1.00,0,2.10,2.10,2.10,2.10,2.10
2026-07-14T18:24:51.856Z,1.00,2.00,0,2.22,59539.46,59539.46,59539.46,59539.46
2026-07-14T18:24:52.855Z,1.00,1.00,0,6.38,6.38,6.38,6.38,6.38
2026-07-14T18:24:53.855Z,1.00,1.00,0,5.73,5.73,5.73,5.73,5.73
2026-07-14T18:24:54.855Z,1.00,1.00,0,4.76,4.76,4.76,4.76,4.76
2026-07-14T18:24:55.855Z,1.00,1.00,0,3.98,3.98,3.98,3.98,3.98
2026-07-14T18:24:56.855Z,1.00,1.00,0,9.76,9.76,9.76,9.76,9.76
2026-07-14T18:24:57.855Z,1.00,1.00,0,2.22,2.22,2.22,2.22,2.22
2026-07-14T18:24:58.855Z,1.00,1.00,0,1.67,1.67,1.67,1.67,1.67
2026-07-14T18:24:59.855Z,1.00,1.00,0,1.74,1.74,1.74,1.74,1.74
2026-07-14T18:25:00.856Z,1.00,1.00,0,1.49,1.49,1.49,1.49,1.49
2026-07-14T18:25:01.855Z,1.00,1.00,0,1.89,1.89,1.89,1.89,1.89
2026-07-14T18:25:02.855Z,1.00,1.00,0,1.74,1.74,1.74,1.74,1.74
2026-07-14T18:25:03.855Z,1.00,1.00,0,1.86,1.86,1.86,1.86,1.86
2026-07-14T18:25:04.855Z,1.00,1.00,0,2.29,2.29,2.29,2.29,2.29
2026-07-14T18:25:05.855Z,1.00,1.00,0,4.30,4.30,4.30,4.30,4.30
2026-07-14T18:25:06.855Z,1.00,1.00,0,6.27,6.27,6.27,6.27,6.27
2026-07-14T18:25:07.855Z,1.00,1.00,0,3.55,3.55,3.55,3.55,3.55
2026-07-14T18:25:08.855Z,1.00,1.00,0,2.43,2.43,2.43,2.43,2.43
2026-07-14T18:25:09.855Z,1.00,1.00,0,22.50,22.50,22.50,22.50,22.50
2026-07-14T18:25:10.855Z,1.00,1.00,0,5.78,5.78,5.78,5.78,5.78
2026-07-14T18:25:11.855Z,1.00,1.00,0,16.27,16.27,16.27,16.27,16.27
2026-07-14T18:25:12.855Z,1.00,1.00,0,2.80,2.80,2.80,2.80,2.80
2026-07-14T18:25:13.855Z,1.00,1.00,0,6.03,6.03,6.03,6.03,6.03
2026-07-14T18:25:14.855Z,1.00,0.00,0,0.00,0.00,0.00,0.00,0.00
2026-07-14T18:25:15.855Z,1.00,1.00,0,19.65,19.65,19.65,19.65,19.65
2026-07-14T18:25:16.855Z,1.00,1.00,0,7.14,7.14,7.14,7.14,7.14
2026-07-14T18:25:17.855Z,1.00,1.00,0,1.83,1.83,1.83,1.83,1.83
2026-07-14T18:25:18.855Z,1.00,1.00,0,5.55,5.55,5.55,5.55,5.55
2026-07-14T18:25:19.855Z,1.00,1.00,0,11.58,11.58,11.58,11.58,11.58
2026-07-14T18:25:20.855Z,1.00,1.00,0,11.16,11.16,11.16,11.16,11.16
2026-07-14T18:25:21.855Z,1.00,1.00,0,41.31,41.31,41.31,41.31,41.31
2026-07-14T18:25:22.855Z,1.00,1.00,0,3.59,3.59,3.59,3.59,3.59
2026-07-14T18:25:23.855Z,1.00,0.00,0,0.00,0.00,0.00,0.00,0.00
2026-07-14T18:25:24.855Z,1.00,1.00,0,45.15,45.15,45.15,45.15,45.15
2026-07-14T18:25:25.855Z,1.00,1.00,0,2.46,2.46,2.46,2.46,2.46
2026-07-14T18:25:26.855Z,1.00,2.00,0,4.70,3573.76,3573.76,3573.76,3573.76
2026-07-14T18:25:27.855Z,1.00,1.00,0,1.39,1.39,1.39,1.39,1.39
2026-07-14T18:25:28.856Z,1.00,1.00,0,7.86,7.86,7.86,7.86,7.86
2026-07-14T18:25:29.855Z,1.00,1.00,0,1.47,1.47,1.47,1.47,1.47
2026-07-14T18:25:30.855Z,1.00,1.00,0,3.24,3.24,3.24,3.24,3.24
2026-07-14T18:25:31.855Z,1.00,1.00,0,1.37,1.37,1.37,1.37,1.37
2026-07-14T18:25:32.855Z,1.00,1.00,0,5.31,5.31,5.31,5.31,5.31
2026-07-14T18:25:33.855Z,1.00,1.00,0,4.10,4.10,4.10,4.10,4.10
2026-07-14T18:25:34.855Z,1.00,1.00,0,4.62,4.62,4.62,4.62,4.62
2026-07-14T18:25:35.855Z,1.00,1.00,0,1.36,1.36,1.36,1.36,1.36
2026-07-14T18:25:36.855Z,1.00,1.00,0,1.46,1.46,1.46,1.46,1.46
