timestamp_iso,attempted_rps,achieved_rps,errors,p50_ms,p95_ms,p99_ms,p999_ms,max_ms
2026-07-14T20:35:44.355Z,0.00,0.00,0,3.42,14.76,14.76,14.76,14.76
2026-07-14T20:35:45.355Z,1.00,1.00,0,2.90,2.90,2.90,2.90,2.90
2026-07-14T20:35:46.355Z,1.00,1.00,0,3.08,3.08,3.08,3.08,3.08
2026-07-14T20:35:47.355Z,1.00,1.00,0,3.00,3.00,3.00,3.00,3.00
2026-07-14T20:35:48.355Z,1.00,1.00,0,2.52,2.52,2.52,2.52,2.52
2026-07-14T20:35:49.355Z,1.00,1.00,0,2.72,2.72,2.72,2.72,2.72
2026-07-14T20:35:50.355Z,1.00,1.00,0,2.93,2.93,2.93,2.93,2.93
2026-07-14T20:35:51.354Z,1.00,1.00,0,2.68,2.68,2.68,2.68,2.68
2026-07-14T20:35:52.354Z,1.00,1.00,0,2.88,2.88,2.88,2.88,2.88
2026-07-14T20:35:53.354Z,1.00,1.00,0,3.18,3.18,3.18,3.18,3.18
2026-07-14T20:35:54.354Z,1.00,1.00,0,3.40,3.40,3.40,3.40,3.40
2026-07-14T20:35:55.354Z,1.00,1.00,0,3.51,3.51,3.51,3.51,3.51
2026-07-14T20:35:56.354Z,1.00,1.00,0,3.03,3.03,3.03,3.03,3.03
2026-07-14T20:35:57.354Z,1.00,1.00,0,6.99,6.99,6.99,6.99,6.99
2026-07-14T20:35:58.354Z,1.00,1.00,0,2.52,2.52,2.52,2.52,2.52
2026-07-14T20:35:59.354Z,1.00,1.00,0,8.07,8.07,8.07,8.07,8.07
2026-07-14T20:36:00.354Z,1.00,1.00,0,2.99,2.99,2.99,2.99,2.99
2026-07-14T20:36:01.354Z,1.00,1.00,0,2.68,2.68,2.68,2.68,2.68
2026-07-14T20:36:02.354Z,1.00,1.00,0,8.64,8.64,8.64,8.64,8.64
2026-07-14T20:36:03.354Z,1.00,1.00,0,3.27,3.27,3.27,3.27,3.27
2026-07-14T20:36:04.354Z,1.00,1.00,0,3.00,3.00,3.00,3.00,3.00
2026-07-14T20:36:05.354Z,1.00,1.00,0,5.65,5.65,5.65,5.65,5.65
2026-07-14T20:36:06.354Z,1.00,1.00,0,3.55,3.55,3.55,3.55,3.55
2026-07-14T20:36:07.354Z,1.00,0.00,0,0.00,0.00,0.00,0.00,0.00
2026-07-14T20:36:08.354Z,1.00,1.00,0,4.16,4.16,4.16,4.16,4.16
2026-07-14T20:36:09.354Z,1.00,1.00,0,2.95,2.95,2.95,2.95,2.95
2026-07-14T20:36:10.354Z,1.00,1.00,0,2.82,2.82,2.82,2.82,2.82
2026-07-14T20:36:11.354Z,1.00,1.00,0,4.34,4.34,4.34,4.34,4.34
2026-07-14T20:36:12.354Z,1.00,1.00,0,15.66,15.66,15.66,15.66,15.66
2026-07-14T20:36:13.354Z,1.00,1.00,0,2.80,2.80,2.80,2.80,2.80
2026-07-14T20:36:14.354Z,1.00,1.00,0,2.48,2.48,2.48,2.48,2.48
2026-07-14T20:36:15.354Z,1.00,1.00,0,2.54,2.54,2.54,2.54,2.54
2026-07-14T20:36:16.354Z,1.00,2.00,0,8.58,9510.91,9510.91,9510.91,9510.91
2026-07-14T20:36:17.354Z,1.00,1.00,0,5.27,5.27,5.27,5.27,5.27
2026-07-14T20:36:18.354Z,1.00,1.00,0,2.56,2.56,2.56,2.56,2.56
2026-07-14T20:36:19.354Z,1.00,1.00,0,7.83,7.83,7.83,7.83,7.83
2026-07-14T20:36:20.354Z,1.00,1.00,0,3.12,3.12,3.12,3.12,3.12
2026-07-14T20:36:21.354Z,1.00,1.00,0,3.07,3.07,3.07,3.07,3.07
2026-07-14T20:36:22.354Z,1.00,1.00,0,2.37,2.37,2.37,2.37,2.37
2026-07-14T20:36:23.354Z,1.00,1.00,0,2.55,2.55,2.55,2.55,2.55
2026-07-14T20:36:24.354Z,1.00,1.00,0,2.90,2.90,2.90,2.90,2.90
2026-07-14T20:36:25.354Z,1.00,1.00,0,2.84,2.84,2.84,2.84,2.84
2026-07-14T20:36:26.354Z,1.00,1.00,0,7.81,7.81,7.81,7.81,7.81
2026-07-14T20:36:27.354Z,1.00,1.00,0,2.52,2.52,2.52,2.52,2.52
2026-07-14T20:36:28.354Z,1.00,1.00,0,5.44,5.44,5.44,5.44,5.44
2026-07-14T20:36:29.354Z,1.00,1.00,0,2.63,2.63,2.63,2.63,2.63
2026-07-14T20:36:30.354Z,1.00,1.00,0,2.63,2.63,2.63,2.63,2.63
2026-07-14T20:36:31.354Z,1.00,1.00,0,2.43,2.43,2.43,2.43,2.43
2026-07-14T20:36:32.354Z,1.00,1.00,0,2.57,2.57,2.57,2.57,2.57
2026-07-14T20:36:33.354Z,1.00,1.00,0,2.12,2.12,2.12,2.12,2.12
2026-07-14T20:36:34.354Z,1.00,1.00,0,2.15,2.15,2.15,2.15,2.15
2026-07-14T20:36:35.354Z,1.00,1.00,0,2.55,2.55,2.55,2.55,2.55
