scenario,workload,technology,per_node_rps,aggregate_rps,repetition_count,metric_name,mean,median,stddev,min,max,ci95_low,ci95_high
hikari-prod,W5_HTAP,HikariCP,4.0,16.0,5,offered_rps,16.0,16.0,0.0,16.0,16.0,16.0,16.0
hikari-prod,W5_HTAP,HikariCP,4.0,16.0,5,p95_latency_ms,15305.931799999997,13537.278999999999,7470.051518849064,10309.631000000001,28385.279000000002,6032.12473107919,24579.738868920802
hikari-prod,W5_HTAP,HikariCP,4.0,16.0,5,p99_latency_ms,48771.89019999999,47005.695,18900.807792276053,32980.990999999995,80347.135,25307.19996727058,72236.58043272939
hikari-prod,W5_HTAP,HikariCP,4.0,16.0,5,postgres_backend_connections,55.7,51.0,10.883473710171767,49.0,75.0,42.188548951352416,69.21145104864759
hikari-prod,W5_HTAP,HikariCP,4.0,16.0,5,postgres_cpu_pct_avg,97.61073855996608,97.9529862475442,4.9523378722853035,92.3427911275416,104.46186363636365,91.46258471500306,103.7588924049291
hikari-prod,W5_HTAP,HikariCP,4.0,16.0,5,postgres_rss_mib,9887.415941733023,9419.43194499018,1747.6333253456667,8614.215101663585,12880.680636363635,7717.7904384045905,12057.041445061455
hikari-prod,W5_HTAP,HikariCP,4.0,16.0,5,proxy_tier_cpu_pct,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hikari-prod,W5_HTAP,HikariCP,4.0,16.0,5,proxy_tier_rss_mib,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hikari-prod,W5_HTAP,HikariCP,4.0,16.0,5,rps_per_db_connection,0.2848672460293136,0.304485291556402,0.04643556396186377,0.20349212903409084,0.31699509787753083,0.2272191213500871,0.34251537070854016
hikari-prod,W5_HTAP,HikariCP,4.0,16.0,5,successful_rps,15.4638098576862,15.528749869376503,0.12413577379099341,15.261909677556813,15.567064823976198,15.309699646587383,15.617920068785018
hikari-prod,W5_HTAP,HikariCP,8.0,32.0,6,attempted_rps,30.806198833097266,30.806202951539092,1.1353769105376657e-05,30.806178240870516,30.806211188434496,30.806185965901914,30.806211700292618
hikari-prod,W5_HTAP,HikariCP,8.0,32.0,6,error_rate_pct,50.49050782336207,50.630134921574104,2.1616766273992463,47.80487804878049,52.532687976874726,48.04068563678618,52.940330009937966
hikari-prod,W5_HTAP,HikariCP,8.0,32.0,6,error_rps,16.062453044747798,16.10256172231404,0.6931865103841576,15.197742855449548,16.71539165056186,15.276866675792444,16.84803941370315
hikari-prod,W5_HTAP,HikariCP,8.0,32.0,6,offered_rps,32.0,32.0,0.0,32.0,32.0,32.0,32.0
hikari-prod,W5_HTAP,HikariCP,8.0,32.0,6,p95_latency_ms,79282.175,79347.71100000001,2427.1998817033536,76414.975,82313.215,76531.43603836112,82032.91396163889
hikari-prod,W5_HTAP,HikariCP,8.0,32.0,6,p99_latency_ms,190447.615,189988.86299999998,7215.034415332912,183369.727,200605.695,182270.83630722345,198624.39369277653
hikari-prod,W5_HTAP,HikariCP,8.0,32.0,6,postgres_backend_connections,87.0,87.0,0.0,87.0,87.0,87.0,87.0
hikari-prod,W5_HTAP,HikariCP,8.0,32.0,6,postgres_cpu_pct_avg,137.62795408211196,137.3933868970839,14.91742570225914,123.37050251256284,152.00611111111112,120.72207649210445,154.53383167211945
hikari-prod,W5_HTAP,HikariCP,8.0,32.0,6,postgres_rss_mib,19127.187307789452,19038.88913265306,203.57385749384048,18924.532537688443,19441.624533333335,18896.477614038788,19357.897001540117
hikari-prod,W5_HTAP,HikariCP,8.0,32.0,6,proxy_tier_cpu_pct,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hikari-prod,W5_HTAP,HikariCP,8.0,32.0,6,proxy_tier_rss_mib,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hikari-prod,W5_HTAP,HikariCP,8.0,32.0,6,rps_per_db_connection,0.18103422441307518,0.18047081046390806,0.007843033782485503,0.17360503997977775,0.19072936203752805,0.1721457357617851,0.18992271306436526
hikari-prod,W5_HTAP,HikariCP,8.0,32.0,6,successful_rps,15.749977523937545,15.700960510360002,0.6823439390762382,15.103638478240665,16.59345449726494,14.976679011275309,16.523276036599782
hikari-prod,W5_HTAP,HikariCP,12.0,48.0,4,attempted_rps,46.206873317592034,46.20714069524299,0.0005514436526272915,46.20604647511003,46.20716540477213,46.206107913802185,46.20763872138188
hikari-prod,W5_HTAP,HikariCP,12.0,48.0,4,error_rate_pct,64.93173508529418,64.50024396705683,1.333684210171844,63.90002463550648,66.82642777155655,63.08058140157566,66.7828887690127
hikari-prod,W5_HTAP,HikariCP,12.0,48.0,4,error_rps,31.007789248829884,30.8018957902518,0.6364335998752704,30.51528786570317,31.91207754911276,30.124419412203007,31.89115908545676
hikari-prod,W5_HTAP,HikariCP,12.0,48.0,4,offered_rps,48.0,48.0,0.0,48.0,48.0,48.0,48.0
hikari-prod,W5_HTAP,HikariCP,12.0,48.0,4,p95_latency_ms,79257.599,79052.799,2215.7202113046687,76840.959,82083.839,76182.17934670912,82333.01865329088
hikari-prod,W5_HTAP,HikariCP,12.0,48.0,4,p99_latency_ms,171261.951,173375.487,11911.141707444622,154927.103,183369.727,154729.28631006688,187794.61568993313
hikari-prod,W5_HTAP,HikariCP,12.0,48.0,4,postgres_backend_connections,87.0,87.0,0.0,87.0,87.0,87.0,87.0
hikari-prod,W5_HTAP,HikariCP,12.0,48.0,4,postgres_cpu_pct_avg,166.8980152571521,168.254664837019,2.780790499599543,162.72744966442957,168.35528169014086,163.03827804370795,170.75775247059627
hikari-prod,W5_HTAP,HikariCP,12.0,48.0,4,postgres_rss_mib,20600.61111764293,20552.758351687306,151.65386468148785,20479.56840646651,20817.359360730592,20390.115553465024,20811.106681820835
hikari-prod,W5_HTAP,HikariCP,12.0,48.0,4,proxy_tier_cpu_pct,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hikari-prod,W5_HTAP,HikariCP,12.0,48.0,4,proxy_tier_rss_mib,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hikari-prod,W5_HTAP,HikariCP,12.0,48.0,4,rps_per_db_connection,0.1924904145227006,0.19485985915863593,0.007323403045615854,0.18208736971538145,0.19815457005814907,0.1823255310953858,0.2026552979500154
hikari-prod,W5_HTAP,HikariCP,12.0,48.0,4,successful_rps,16.74666606347495,16.952807746801327,0.6371360649685801,15.841601165238185,17.23944759505897,15.862321205298562,17.631010921651338
ojp-prod,W5_HTAP,OJP,1.0,4.0,5,attempted_rps,4.001566059005794,4.001687747411192,0.0004088883221449668,4.0008926762442965,4.001993247258621,4.001058438489023,4.0020736795225655
ojp-prod,W5_HTAP,OJP,1.0,4.0,5,error_rate_pct,0.04439511653718091,0.02774694783573807,0.057537295652962596,0.0,0.13873473917869034,-0.02703541882213116,0.11582565189649298
ojp-prod,W5_HTAP,OJP,1.0,4.0,5,error_rps,0.0017764220802915088,0.0011104288142952164,0.002302128759117811,0.0,0.0055509225983627255,-0.001081590064069448,0.004634434224652466
ojp-prod,W5_HTAP,OJP,1.0,4.0,5,offered_rps,4.0,4.0,0.0,4.0,4.0,4.0,4.0
ojp-prod,W5_HTAP,OJP,1.0,4.0,5,ojp_heap_committed_mib,126.8,126.0,9.011104260855047,120.0,142.0,115.61302997948059,137.9869700205194
ojp-prod,W5_HTAP,OJP,1.0,4.0,5,ojp_heap_used_mib,74.03999999999999,73.06,3.843502634316777,70.205,80.155,69.26842622843992,78.81157377156006
ojp-prod,W5_HTAP,OJP,1.0,4.0,5,p95_latency_ms,1421.8229999999999,1429.503,141.49877511837337,1231.359,1598.975,1246.157231480831,1597.4887685191688
ojp-prod,W5_HTAP,OJP,1.0,4.0,5,p99_latency_ms,5792.152599999999,5715.967000000001,584.88850609052,5044.223,6500.351000000001,5066.034025231655,6518.271174768344
ojp-prod,W5_HTAP,OJP,1.0,4.0,5,postgres_backend_connections,13.0,13.0,0.0,13.0,13.0,13.0,13.0
ojp-prod,W5_HTAP,OJP,1.0,4.0,5,postgres_cpu_pct_avg,21.18231394374656,20.983538748832867,0.5892297011763162,20.629338919925512,22.03453433678269,20.45080592747669,21.91382196001643
ojp-prod,W5_HTAP,OJP,1.0,4.0,5,postgres_rss_mib,3626.8988955167197,3623.7328410159926,22.924548209784696,3593.0142390289448,3652.369717779868,3598.4388726235343,3655.358918409905
ojp-prod,W5_HTAP,OJP,1.0,4.0,5,proxy_tier_cpu_pct,3.922042761862657,3.8928484848484852,0.09182960677226704,3.833706166868198,4.0718408262454435,3.8080395244991645,4.0360459992261495
ojp-prod,W5_HTAP,OJP,1.0,4.0,5,proxy_tier_rss_mib,610.406112904441,609.1029757575758,8.997608102068163,600.2819417475729,624.9757610673136,599.2358978918951,621.5763279169869
ojp-prod,W5_HTAP,OJP,1.0,4.0,5,rps_per_db_connection,0.3076761259173464,0.30773765589205543,0.0002074360222622177,0.3073339810496872,0.30784563440450935,0.307418601368185,0.3079336504665078
ojp-prod,W5_HTAP,OJP,1.0,4.0,5,successful_rps,3.9997896369255037,4.000589526596721,0.0026966682894086712,3.9953417536459335,4.001993247258621,3.9964418177864056,4.003137456064602
ojp-prod,W5_HTAP,OJP,4.0,16.0,5,attempted_rps,15.841602580266738,15.865045989454055,0.05615166671508341,15.74164078455692,15.872167869506688,15.771892254655187,15.911312905878289
ojp-prod,W5_HTAP,OJP,4.0,16.0,5,error_rate_pct,6.796670823769267,6.625129802699896,1.16459952157389,5.6466680506539335,8.740822828646627,5.350861347304269,8.242480300234265
ojp-prod,W5_HTAP,OJP,4.0,16.0,5,error_rps,1.0795334181097513,1.053529916469194,0.1802534175508991,0.899186772934527,1.3792313334889987,0.8557551197054297,1.3033117165140728
ojp-prod,W5_HTAP,OJP,4.0,16.0,5,offered_rps,16.0,16.0,0.0,16.0,16.0,16.0,16.0
ojp-prod,W5_HTAP,OJP,4.0,16.0,5,ojp_heap_committed_mib,124.0,120.0,5.477225575051661,120.0,130.0,117.2002164740339,130.7997835259661
ojp-prod,W5_HTAP,OJP,4.0,16.0,5,ojp_heap_used_mib,76.26,75.07,2.3564194236171145,74.22,79.515,73.3345878990337,79.1854121009663
ojp-prod,W5_HTAP,OJP,4.0,16.0,5,p95_latency_ms,4782.8982,4827.135,299.14333375691325,4454.399,5177.343,4411.522238774657,5154.274161225342
ojp-prod,W5_HTAP,OJP,4.0,16.0,5,p99_latency_ms,11045.2726,10149.886999999999,1354.7008377338523,9940.991,12685.311,9363.459004263943,12727.086195736058
ojp-prod,W5_HTAP,OJP,4.0,16.0,5,postgres_backend_connections,13.0,13.0,0.0,13.0,13.0,13.0,13.0
ojp-prod,W5_HTAP,OJP,4.0,16.0,5,postgres_cpu_pct_avg,102.4486706497418,102.4991464699684,1.737421521704471,100.43031678986272,104.53087552742615,100.29172274261938,104.60561855686421
ojp-prod,W5_HTAP,OJP,4.0,16.0,5,postgres_rss_mib,5286.030238213125,5276.314989130435,42.401072179221245,5250.123175105485,5351.896164383562,5233.390793637237,5338.669682789013
ojp-prod,W5_HTAP,OJP,4.0,16.0,5,proxy_tier_cpu_pct,6.06998805675772,6.064115176964607,0.03900622243939418,6.031768953068592,6.122355072463769,6.021563199114157,6.118412914401283
ojp-prod,W5_HTAP,OJP,4.0,16.0,5,proxy_tier_rss_mib,634.7691949514146,634.6583514492753,6.127640083219707,626.1791756919374,642.5884103179363,627.16194461637,642.3764452864593
ojp-prod,W5_HTAP,OJP,4.0,16.0,5,rps_per_db_connection,1.1393520882940351,1.1432825676461285,0.01849538653418819,1.107659802977473,1.1557509374289356,1.1163907143396017,1.1623134622484685
ojp-prod,W5_HTAP,OJP,4.0,16.0,5,successful_rps,14.811577147822456,14.86267337939967,0.24044002494444644,14.399577438707148,15.024762186576163,14.513079286414822,15.11007500923009
ojp-prod,W5_HTAP,OJP,8.0,32.0,5,attempted_rps,31.72103005431145,31.8006580973609,0.23743372074609242,31.317440033152522,31.89754534762738,31.426264414168376,32.015795694454525
ojp-prod,W5_HTAP,OJP,8.0,32.0,5,error_rate_pct,42.08981223856881,37.14454154529061,15.432147806543183,31.910018746094565,69.29797191887675,22.93134177075053,61.24828270638709
ojp-prod,W5_HTAP,OJP,8.0,32.0,5,error_rps,13.347979352286549,11.85389070474191,4.763801182378176,10.179457689811883,21.732068625808655,7.433887197955763,19.262071506617335
ojp-prod,W5_HTAP,OJP,8.0,32.0,5,offered_rps,32.0,32.0,0.0,32.0,32.0,32.0,32.0
ojp-prod,W5_HTAP,OJP,8.0,32.0,5,ojp_heap_committed_mib,127.8,122.0,9.20326029187483,121.0,141.0,116.3744750037471,139.22552499625291
ojp-prod,W5_HTAP,OJP,8.0,32.0,5,ojp_heap_used_mib,77.66099999999999,75.97999999999999,4.122690868837973,73.41,82.89,72.54282382331205,82.77917617668793
ojp-prod,W5_HTAP,OJP,8.0,32.0,5,p95_latency_ms,3878.0662,4616.191,1736.7361591362114,776.0630000000001,4755.455,1721.9691464780321,6034.163253521969
ojp-prod,W5_HTAP,OJP,8.0,32.0,5,p99_latency_ms,13556.1206,14704.639,6302.692366080769,3768.319,19619.839,5731.548992922434,21380.692207077565
ojp-prod,W5_HTAP,OJP,8.0,32.0,5,postgres_backend_connections,15.8,16.0,1.6431676725154984,13.0,17.0,13.760064942210171,17.83993505778983
ojp-prod,W5_HTAP,OJP,8.0,32.0,5,postgres_cpu_pct_avg,100.88288582811181,134.7201247165533,67.90793802506838,0.0,153.9338952879581,16.57756154706253,185.1882101091611
ojp-prod,W5_HTAP,OJP,8.0,32.0,5,postgres_rss_mib,4232.794505749147,5071.77012565445,2178.3899066938475,529.95,6117.836258503401,1528.3998085254625,6937.1892029728315
ojp-prod,W5_HTAP,OJP,8.0,32.0,5,proxy_tier_cpu_pct,7.095644081078683,7.390199034981906,0.6649463902312223,5.930190816935002,7.562188065099457,6.27013644989038,7.921151712266987
ojp-prod,W5_HTAP,OJP,8.0,32.0,5,proxy_tier_rss_mib,649.1660893773166,645.6191500904158,7.912878147897186,641.5569119420988,659.0970574018127,639.3425285734435,658.9896501811896
ojp-prod,W5_HTAP,OJP,8.0,32.0,5,rps_per_db_connection,1.1494543263043835,1.231155128670183,0.23755650178919968,0.7407646022956927,1.3575184729921292,0.85453625780086,1.444372394807907
ojp-prod,W5_HTAP,OJP,8.0,32.0,5,successful_rps,18.430377145005505,20.060667465336998,4.983984018181034,9.629939829844005,21.720295567874068,12.242935719391756,24.617818570619253
ojp-prod,W5_HTAP,OJP,12.0,48.0,5,attempted_rps,46.66118044672451,46.896231109345266,0.38538431902591697,46.20539169510404,47.00830038002976,46.182739325801094,47.13962156764792
ojp-prod,W5_HTAP,OJP,12.0,48.0,5,error_rate_pct,64.98041777523426,60.94722101058334,9.170295872539224,56.849996529304235,74.88561260803253,53.595816949890484,76.36501860057803
ojp-prod,W5_HTAP,OJP,12.0,48.0,5,error_rps,30.41146386726806,28.884515646169795,4.224715251203059,26.638985934768243,35.17418331687859,25.16662799673568,35.656299737800445
ojp-prod,W5_HTAP,OJP,12.0,48.0,5,offered_rps,48.0,48.0,0.0,48.0,48.0,48.0,48.0
ojp-prod,W5_HTAP,OJP,12.0,48.0,5,ojp_heap_committed_mib,121.6,122.0,0.5477225575051661,121.0,122.0,120.92002164740339,122.2799783525966
ojp-prod,W5_HTAP,OJP,12.0,48.0,5,ojp_heap_used_mib,76.854,76.56,1.7919207571765,75.22,79.86,74.62939320272189,79.07860679727811
ojp-prod,W5_HTAP,OJP,12.0,48.0,5,p95_latency_ms,2364.8758000000003,2601.983,1286.4084874545879,829.6949999999999,3601.407,767.8447628815095,3961.9068371184912
ojp-prod,W5_HTAP,OJP,12.0,48.0,5,p99_latency_ms,9705.0614,7405.567,7756.199351741083,3651.5829999999996,22798.335,76.0118285697572,19334.110971430244
ojp-prod,W5_HTAP,OJP,12.0,48.0,5,postgres_backend_connections,14.2,13.0,1.6431676725154982,13.0,16.0,12.16006494221017,16.23993505778983
ojp-prod,W5_HTAP,OJP,12.0,48.0,5,postgres_cpu_pct_avg,105.04877934407527,108.18502507522568,35.33185004018341,69.46938342967245,151.774174553102,61.185526214706414,148.91203247344413
ojp-prod,W5_HTAP,OJP,12.0,48.0,5,postgres_rss_mib,5111.082397434496,4830.077447013488,811.0297790283229,4119.655106177605,6097.4212723449,4104.217360576359,6117.947434292632
ojp-prod,W5_HTAP,OJP,12.0,48.0,5,proxy_tier_cpu_pct,7.5574042607658285,7.690065593321407,0.8336616755820638,6.647229488703924,8.640610189573461,6.522442517785443,8.592366003746214
ojp-prod,W5_HTAP,OJP,12.0,48.0,5,proxy_tier_rss_mib,678.8795384469281,680.6515146094216,8.28419184867117,669.350973715651,688.1851486325802,668.5950047013912,689.164072192465
ojp-prod,W5_HTAP,OJP,12.0,48.0,5,rps_per_db_connection,1.1461783540738755,1.2380070745430216,0.23434321529654892,0.8955847972703028,1.4239726453481378,0.8552494680967134,1.4371072400510374
ojp-prod,W5_HTAP,OJP,12.0,48.0,5,successful_rps,16.402606172943045,18.51164438952579,4.3223904052979805,11.642602364513937,20.252888673516118,11.036510022984508,21.768702322901582
pgbouncer-prod,W5_HTAP,PgBouncer,1.0,4.0,5,attempted_rps,4.0017402249426395,4.001698883265409,0.00038417866759627025,4.001259069946011,4.00233544520349,4.001263280595698,4.002217169289581
pgbouncer-prod,W5_HTAP,PgBouncer,1.0,4.0,5,error_rate_pct,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pgbouncer-prod,W5_HTAP,PgBouncer,1.0,4.0,5,error_rps,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pgbouncer-prod,W5_HTAP,PgBouncer,1.0,4.0,5,offered_rps,4.0,4.0,0.0,4.0,4.0,4.0,4.0
pgbouncer-prod,W5_HTAP,PgBouncer,1.0,4.0,5,p95_latency_ms,783.8198,633.855,372.14275426937974,505.855,1434.1109999999999,321.8176174872391,1245.8219825127608
pgbouncer-prod,W5_HTAP,PgBouncer,1.0,4.0,5,p99_latency_ms,5508.299799999999,5586.943,285.5678795158868,5177.343,5836.799,5153.777289274505,5862.822310725493
pgbouncer-prod,W5_HTAP,PgBouncer,1.0,4.0,5,postgres_backend_connections,13.0,13.0,0.0,13.0,13.0,13.0,13.0
pgbouncer-prod,W5_HTAP,PgBouncer,1.0,4.0,5,postgres_cpu_pct_avg,22.57733667009206,22.57955140186916,0.6791765110429312,21.69463187325256,23.337297551789078,21.73416284280829,23.42051049737583
pgbouncer-prod,W5_HTAP,PgBouncer,1.0,4.0,5,postgres_rss_mib,9268.316725896573,9283.69953271028,239.5563686706654,8956.331861552855,9623.485423255814,8970.915892772828,9565.717559020319
pgbouncer-prod,W5_HTAP,PgBouncer,1.0,4.0,5,proxy_tier_cpu_pct,0.499080302751819,0.49849364791288564,0.003885501947188337,0.4961040532365396,0.5055973317161916,0.4942565883057783,0.5039040171978597
pgbouncer-prod,W5_HTAP,PgBouncer,1.0,4.0,5,proxy_tier_rss_mib,54.67290314796003,54.591006670709525,0.1470861549829876,54.52588626739262,54.847622801698,54.49030084322629,54.85550545269377
pgbouncer-prod,W5_HTAP,PgBouncer,1.0,4.0,5,rps_per_db_connection,0.3078261711494338,0.30782299102041605,2.955220519972792e-05,0.3077891592266162,0.3078719573233454,0.3077894831227459,0.30786285917612166
pgbouncer-prod,W5_HTAP,PgBouncer,1.0,4.0,5,successful_rps,4.0017402249426395,4.001698883265409,0.00038417866759627025,4.001259069946011,4.00233544520349,4.001263280595698,4.002217169289581
pgbouncer-prod,W5_HTAP,PgBouncer,4.0,16.0,5,attempted_rps,15.758232350639346,15.766059522839836,0.11914689381450004,15.619974914153135,15.875610185992917,15.61031565912674,15.906149042151952
pgbouncer-prod,W5_HTAP,PgBouncer,4.0,16.0,5,error_rate_pct,0.05677644271962876,0.027702749497887664,0.08371683848636934,0.0,0.20078930970020079,-0.04715507724158991,0.16070796268084744
pgbouncer-prod,W5_HTAP,PgBouncer,4.0,16.0,5,error_rps,0.008922285291142942,0.004329432345666378,0.01313992968573588,0.0,0.03151208700916607,-0.007390476742320878,0.02523504732460676
pgbouncer-prod,W5_HTAP,PgBouncer,4.0,16.0,5,offered_rps,16.0,16.0,0.0,16.0,16.0,16.0,16.0
pgbouncer-prod,W5_HTAP,PgBouncer,4.0,16.0,5,p95_latency_ms,12899.9414,14045.183,3460.1074855092,9285.631,17407.999,8604.339264275375,17195.543535724624
pgbouncer-prod,W5_HTAP,PgBouncer,4.0,16.0,5,p99_latency_ms,20588.1334,22405.119,4271.4648520783585,15765.503,25444.351,15285.259538970146,25891.007261029852
pgbouncer-prod,W5_HTAP,PgBouncer,4.0,16.0,5,postgres_backend_connections,13.8,13.0,1.30384048104053,13.0,16.0,12.181327753990946,15.418672246009056
pgbouncer-prod,W5_HTAP,PgBouncer,4.0,16.0,5,postgres_cpu_pct_avg,132.44559171955424,133.39698237885463,4.8556209107444435,127.7519093851133,139.5374855156431,126.4175085915547,138.4736748475538
pgbouncer-prod,W5_HTAP,PgBouncer,4.0,16.0,5,postgres_rss_mib,11958.184495299196,11890.56360745614,109.25139346779827,11875.262869471413,12130.116778679028,11822.552720541742,12093.81627005665
pgbouncer-prod,W5_HTAP,PgBouncer,4.0,16.0,5,proxy_tier_cpu_pct,0.9662546532381132,0.9669764634882317,0.012196129394627083,0.9507940298507462,0.9804924924924925,0.9511135861774683,0.9813957202987581
pgbouncer-prod,W5_HTAP,PgBouncer,4.0,16.0,5,proxy_tier_rss_mib,54.59370723350262,54.584274626865664,0.0935444727262779,54.51205618649134,54.742200239808156,54.47757505017852,54.70983941682672
pgbouncer-prod,W5_HTAP,PgBouncer,4.0,16.0,5,rps_per_db_connection,1.1521118275118458,1.2041246492801698,0.10441233611578034,0.9791673207922919,1.2252941490672065,1.022487572804932,1.2817360822187596
pgbouncer-prod,W5_HTAP,PgBouncer,4.0,16.0,5,successful_rps,15.790667829605102,15.7999575633012,0.12867817125556016,15.653620440642207,15.928823937873684,15.630918391305448,15.950417267904756
pgbouncer-prod,W5_HTAP,PgBouncer,8.0,32.0,5,attempted_rps,30.84633727476712,30.85183274792162,0.0239570405476499,30.80677955837353,30.872032399696266,30.816595448834512,30.876079100699727
pgbouncer-prod,W5_HTAP,PgBouncer,8.0,32.0,5,error_rate_pct,40.21992969642616,38.83706884981882,3.416365646798214,36.85377406026403,44.00201443679704,35.978631519920825,44.4612278729315
pgbouncer-prod,W5_HTAP,PgBouncer,8.0,32.0,5,error_rps,12.822077888174082,12.406238563104257,1.0845265494174732,11.75150690331223,14.017279486540742,11.475676199371582,14.168479576976582
pgbouncer-prod,W5_HTAP,PgBouncer,8.0,32.0,5,offered_rps,32.0,32.0,0.0,32.0,32.0,32.0,32.0
pgbouncer-prod,W5_HTAP,PgBouncer,8.0,32.0,5,p95_latency_ms,37755.28859999999,37535.743,599.1483416557211,37191.679,38420.479,37011.46693931149,38499.110260688496
pgbouncer-prod,W5_HTAP,PgBouncer,8.0,32.0,5,p99_latency_ms,44207.3078,44711.935,854.7518824753737,43171.839,44924.926999999996,43146.16330456086,45268.45229543914
pgbouncer-prod,W5_HTAP,PgBouncer,8.0,32.0,5,postgres_backend_connections,18.2,18.0,0.8366600265340756,17.0,19.0,17.161315909431554,19.238684090568444
pgbouncer-prod,W5_HTAP,PgBouncer,8.0,32.0,5,postgres_cpu_pct_avg,203.4880293732669,212.84319337016572,14.271903118456365,187.1233659730722,214.4855077262693,185.76996200881504,221.20609673771875
pgbouncer-prod,W5_HTAP,PgBouncer,8.0,32.0,5,postgres_rss_mib,12572.206796191585,12211.78325966851,551.0377436280475,12145.763289328936,13194.292350061201,11888.112756250172,13256.300836133
pgbouncer-prod,W5_HTAP,PgBouncer,8.0,32.0,5,proxy_tier_cpu_pct,1.0605442545141899,1.0845335710041593,0.04224518978301259,1.0086928104575164,1.0950917702782712,1.0080983324681307,1.112990176560249
pgbouncer-prod,W5_HTAP,PgBouncer,8.0,32.0,5,proxy_tier_rss_mib,54.702647741175575,54.72152522255191,0.14744221009738778,54.47161921708184,54.88342245989306,54.5196034065002,54.88569207585095
pgbouncer-prod,W5_HTAP,PgBouncer,8.0,32.0,5,rps_per_db_connection,1.0470795036019938,1.0493358949403735,0.03268499264616673,0.995756788410275,1.0854216123034603,1.0065022311314087,1.0876567760725788
pgbouncer-prod,W5_HTAP,PgBouncer,8.0,32.0,5,successful_rps,19.058540530318982,19.537589021462285,1.0957971374884294,17.83871021398635,20.135039124283065,17.69814680156072,20.418934259077243
pgbouncer-prod,W5_HTAP,PgBouncer,12.0,48.0,5,attempted_rps,46.263110207883834,46.276404863912354,0.032353959369373894,46.20711598571387,46.28874457016622,46.222943901620724,46.303276514146944
pgbouncer-prod,W5_HTAP,PgBouncer,12.0,48.0,5,error_rate_pct,59.20584956998996,59.493274245171115,1.5860638520335912,57.02520030437312,61.39628552248825,57.23680690333173,61.17489223664818
