scenario,workload,technology,per_node_rps,aggregate_rps,repetition_count,metric_name,mean,median,stddev,min,max,ci95_low,ci95_high
hikari-prod,W5_HTAP,HikariCP,12.0,48.0,5,error_rate_pct,65.97601375452605,65.96297790327641,0.9329213524151193,64.9659559218778,67.12653975363942,64.81782460269173,67.13420290636037
hikari-prod,W5_HTAP,HikariCP,12.0,48.0,5,error_rps,31.502014936305624,31.479978224761958,0.4460159235260775,31.022226850691425,32.05538365920134,30.948301804072145,32.0557280685391
hikari-prod,W5_HTAP,HikariCP,12.0,48.0,5,mean_failed_latency_ms,30000.175735086494,30000.175191181217,0.0015561142822427345,30000.174085924777,30000.17753947641,30000.173803225167,30000.17766694782
hikari-prod,W5_HTAP,HikariCP,12.0,48.0,5,offered_rps,48.0,48.0,0.0,48.0,48.0,48.0,48.0
hikari-prod,W5_HTAP,HikariCP,12.0,48.0,5,p95_latency_ms,82.837503,82.968575,0.7119031822712963,81.919999,83.623935,,
hikari-prod,W5_HTAP,HikariCP,12.0,48.0,5,p99_latency_ms,185.51930780000004,184.942591,1.7721399738268961,183.500799,187.957247,,
hikari-prod,W5_HTAP,HikariCP,12.0,48.0,5,postgres_backend_connections,87.0,87.0,0.0,87.0,87.0,87.0,87.0
hikari-prod,W5_HTAP,HikariCP,12.0,48.0,5,postgres_cpu_pct_avg,164.03671334144732,163.85888631090486,0.8716442705262684,163.16011600928076,165.42653488372093,162.9545975384714,165.11882914442324
hikari-prod,W5_HTAP,HikariCP,12.0,48.0,5,postgres_rss_mib,19983.428754353994,19985.039674418607,125.613823968606,19821.24807424594,20154.647099767986,19827.48359577847,20139.373912929517
hikari-prod,W5_HTAP,HikariCP,12.0,48.0,5,proxy_tier_cpu_pct,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hikari-prod,W5_HTAP,HikariCP,12.0,48.0,5,proxy_tier_rss_mib,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hikari-prod,W5_HTAP,HikariCP,12.0,48.0,5,rps_per_db_connection,0.18673168559429185,0.18670952478824027,0.005118457392026843,0.18044002631847572,0.1922906587781419,0.18037730018953604,0.19308607099904765
hikari-prod,W5_HTAP,HikariCP,12.0,48.0,5,successful_rps,16.24565664670339,16.243728656576902,0.445305793106335,15.698282289707388,16.729287313698343,15.692825116489637,16.798488176917147
ojp-prod,W5_HTAP,OJP,1.0,4.0,5,attempted_rps,4.00058532239262,4.000661740463925,0.00022199270170206653,4.000334203571679,4.000855927512863,4.000309726236275,4.000860918548965
ojp-prod,W5_HTAP,OJP,1.0,4.0,5,error_rate_pct,0.18312985571587126,0.1664816870144284,0.0696442863374647,0.0832408435072142,0.24972253052164264,0.0966689158794301,0.2695907955523124
ojp-prod,W5_HTAP,OJP,1.0,4.0,5,error_rps,0.007326522832375543,0.006660578596246545,0.0027865071057557433,0.003329924555722799,0.009991716802975037,0.0038671719524317914,0.010785873712319295
ojp-prod,W5_HTAP,OJP,1.0,4.0,5,mean_failed_latency_ms,159.22613432222224,27.52494011111111,306.646980286298,3.9912016666666665,707.4192155000001,-221.4653409998169,539.9176096442613
ojp-prod,W5_HTAP,OJP,1.0,4.0,5,offered_rps,4.0,4.0,0.0,4.0,4.0,4.0,4.0
ojp-prod,W5_HTAP,OJP,1.0,4.0,5,ojp_heap_committed_mib,123.0,120.0,4.123105625617661,120.0,128.0,117.88130891731099,128.118691082689
ojp-prod,W5_HTAP,OJP,1.0,4.0,5,ojp_heap_used_mib,72.101,71.55,1.9359700410905103,69.635,74.12,69.69756106695094,74.50443893304906
ojp-prod,W5_HTAP,OJP,1.0,4.0,5,p95_latency_ms,1712.5366000000001,1703.935,110.3109911332502,1552.383,1857.535,,
ojp-prod,W5_HTAP,OJP,1.0,4.0,5,p99_latency_ms,7211.4166,7122.943,230.00781554721132,6991.871,7528.447,,
ojp-prod,W5_HTAP,OJP,1.0,4.0,5,postgres_backend_connections,13.0,13.0,0.0,13.0,13.0,13.0,13.0
ojp-prod,W5_HTAP,OJP,1.0,4.0,5,postgres_cpu_pct_avg,21.580437865250982,21.608026948989416,0.31031123511265024,21.157395437262355,21.972370649106303,21.19519734602674,21.965678384475222
ojp-prod,W5_HTAP,OJP,1.0,4.0,5,postgres_rss_mib,3635.367762628938,3632.328574144487,15.991205887162996,3615.519426152399,3659.958702290076,3615.5152411539875,3655.220284103889
ojp-prod,W5_HTAP,OJP,1.0,4.0,5,proxy_tier_cpu_pct,3.881849390368932,3.8572322503008425,0.06310712434970757,3.8311949305974653,3.9870464135021098,3.803504107954635,3.9601946727832296
ojp-prod,W5_HTAP,OJP,1.0,4.0,5,proxy_tier_rss_mib,608.5478563082268,606.3677878239903,5.703933976497615,603.1368772563177,616.4585533453889,601.4666222500109,615.6290903664426
ojp-prod,W5_HTAP,OJP,1.0,4.0,5,rps_per_db_connection,0.3071737538123265,0.3072056904766366,0.0002153091598293318,0.30695295873040557,0.3074870627621694,0.30690645503889896,0.307441052585754
ojp-prod,W5_HTAP,OJP,1.0,4.0,5,successful_rps,3.9932587995602438,3.9936739761962756,0.0027990190777813827,3.990388463495272,3.9973318159082023,3.989783915505686,3.9967336836148015
ojp-prod,W5_HTAP,OJP,4.0,16.0,5,attempted_rps,15.833189477721604,15.835630402484192,0.03228699658959513,15.781439254617252,15.870330253260915,15.793106303401952,15.873272652041255
ojp-prod,W5_HTAP,OJP,4.0,16.0,5,error_rate_pct,10.675360532153665,9.037436855580928,3.439892140961153,7.9642955992250215,16.165882027139297,6.404855037957857,14.945866026349472
ojp-prod,W5_HTAP,OJP,4.0,16.0,5,error_rps,1.6959621369153233,1.436368882460663,0.5471646762417165,1.265435768114838,2.567431104206398,1.0166763743485867,2.37524789948206
ojp-prod,W5_HTAP,OJP,4.0,16.0,5,mean_failed_latency_ms,3223.1563594117792,3132.8549739826235,1280.27108068568,1598.4711400063918,4921.829692478561,1633.7446976262056,4812.568021197353
ojp-prod,W5_HTAP,OJP,4.0,16.0,5,offered_rps,16.0,16.0,0.0,16.0,16.0,16.0,16.0
ojp-prod,W5_HTAP,OJP,4.0,16.0,5,ojp_heap_committed_mib,124.8,128.0,4.3817804600413295,120.0,128.0,119.36017317922712,130.2398268207729
ojp-prod,W5_HTAP,OJP,4.0,16.0,5,ojp_heap_used_mib,76.792,76.75,1.8489375327468451,74.85000000000001,79.14,74.49660887479628,79.08739112520372
ojp-prod,W5_HTAP,OJP,4.0,16.0,5,p95_latency_ms,5500.927000000001,5545.983,151.38585487422532,5292.031,5640.191,,
ojp-prod,W5_HTAP,OJP,4.0,16.0,5,p99_latency_ms,18373.016600000003,18284.543,1464.4491758408014,16760.831,20299.775,,
ojp-prod,W5_HTAP,OJP,4.0,16.0,5,postgres_backend_connections,13.1,13.0,0.22360679774997896,13.0,13.5,12.8224,13.3776
ojp-prod,W5_HTAP,OJP,4.0,16.0,5,postgres_cpu_pct_avg,97.82702959037958,98.37752027809965,2.4677242468246003,93.7381901489118,100.3481986143187,94.76343645362499,100.89062272713417
ojp-prod,W5_HTAP,OJP,4.0,16.0,5,postgres_rss_mib,5213.911447928776,5220.554249422633,42.61976413308474,5169.170481099656,5272.872574712644,5161.000504959265,5266.822390898288
ojp-prod,W5_HTAP,OJP,4.0,16.0,5,proxy_tier_cpu_pct,6.027068002125844,6.016483253588517,0.031274689268685395,6.004991034070531,6.082177564487104,5.988241571854728,6.06589443239696
ojp-prod,W5_HTAP,OJP,4.0,16.0,5,proxy_tier_rss_mib,636.4613050574515,635.2990376569038,4.289629457201695,631.1238374178124,641.2390191387559,631.1358804759919,641.786729638911
ojp-prod,W5_HTAP,OJP,4.0,16.0,5,rps_per_db_connection,1.0831776926002237,1.0791087051214692,0.03920458443623821,1.024013624995156,1.124814303449167,1.0345065754919303,1.131848809708517
ojp-prod,W5_HTAP,OJP,4.0,16.0,5,successful_rps,14.188885174297221,14.458601618398442,0.5400484289977423,13.312177124937026,14.622585944839173,13.518433983196134,14.859336365398308
ojp-prod,W5_HTAP,OJP,8.0,32.0,5,attempted_rps,31.699485831536144,31.798992570887883,0.32701867622317926,31.180432884392232,31.98880340890966,31.293503609917558,32.10546805315473
ojp-prod,W5_HTAP,OJP,8.0,32.0,5,error_rate_pct,48.505671363527654,43.91215490664727,12.913758055605179,37.611847124921965,69.84922897276505,32.47369347954432,64.53764924751098
ojp-prod,W5_HTAP,OJP,8.0,32.0,5,error_rps,15.447971926941253,13.905746842995768,4.007381658083758,11.973869282248232,22.000497657283972,10.47294809279149,20.422995761091016
ojp-prod,W5_HTAP,OJP,8.0,32.0,5,mean_failed_latency_ms,7394.237402932036,4274.931344731499,8167.0101435388515,259.65856982646375,17971.090947951616,-2744.8193639439087,17533.29416980798
ojp-prod,W5_HTAP,OJP,8.0,32.0,5,offered_rps,32.0,32.0,0.0,32.0,32.0,32.0,32.0
ojp-prod,W5_HTAP,OJP,8.0,32.0,5,ojp_heap_committed_mib,123.2,123.0,2.863564212655271,121.0,128.0,119.64498542337728,126.75501457662273
ojp-prod,W5_HTAP,OJP,8.0,32.0,5,ojp_heap_used_mib,77.435,77.31,0.3332041416309231,77.12,77.995,77.02133873993327,77.84866126006673
ojp-prod,W5_HTAP,OJP,8.0,32.0,5,p95_latency_ms,4678.450200000001,4796.415,245.6644080757323,4272.127,4870.143,,
ojp-prod,W5_HTAP,OJP,8.0,32.0,5,p99_latency_ms,25785.1382,24182.783,7477.661907798933,17530.879,37584.895,,
ojp-prod,W5_HTAP,OJP,8.0,32.0,5,postgres_backend_connections,15.8,16.0,0.4472135954999579,15.0,16.0,15.244800000000001,16.3552
ojp-prod,W5_HTAP,OJP,8.0,32.0,5,postgres_cpu_pct_avg,114.09441515034719,124.00632802937575,38.40529575987997,55.056165919282506,149.91530416221985,66.41558691157698,161.7732433891174
ojp-prod,W5_HTAP,OJP,8.0,32.0,5,postgres_rss_mib,5301.143798279251,5210.1848878923765,634.4301143215314,4357.336552828175,5941.507848699764,4513.521053766004,6088.7665427924985
ojp-prod,W5_HTAP,OJP,8.0,32.0,5,proxy_tier_cpu_pct,7.094631892953704,7.07405693950178,0.3041776849884564,6.624957882069795,7.388865546218489,6.717005961173179,7.47225782473423
ojp-prod,W5_HTAP,OJP,8.0,32.0,5,proxy_tier_rss_mib,639.2848996832029,638.3750771055753,5.870475240136044,631.625450180072,645.6254325468843,631.9969104849321,646.5728888814737
ojp-prod,W5_HTAP,OJP,8.0,32.0,5,rps_per_db_connection,1.0353599005962746,1.11014608892876,0.2438325987757622,0.634696367664887,1.241141378670771,0.7326502777169408,1.3380695234756084
ojp-prod,W5_HTAP,OJP,8.0,32.0,5,successful_rps,16.438819136007417,17.76233742286016,4.163565236870196,9.520445514973305,19.858262058732336,11.26989886441753,21.607739407597304
ojp-prod,W5_HTAP,OJP,12.0,48.0,5,attempted_rps,47.092150562422674,47.09472732474717,0.3769068883255378,46.58103060410428,47.52578473763812,46.624233874504455,47.56006725034089
ojp-prod,W5_HTAP,OJP,12.0,48.0,5,error_rate_pct,62.73546313026793,67.6409329152457,8.71227085824325,52.80127582859521,70.24894729535885,51.91948430232305,73.55144195821282
ojp-prod,W5_HTAP,OJP,12.0,48.0,5,error_rps,29.6633837192256,31.965202916815144,3.9810546317439695,25.129152529648614,32.96734435548804,24.72104396528031,34.60572347317089
ojp-prod,W5_HTAP,OJP,12.0,48.0,5,mean_failed_latency_ms,7876.564007228449,1153.872916814083,9889.158257259207,425.75416886916173,20905.577370949723,-4400.479266226389,20153.607280683285
ojp-prod,W5_HTAP,OJP,12.0,48.0,5,offered_rps,48.0,48.0,0.0,48.0,48.0,48.0,48.0
ojp-prod,W5_HTAP,OJP,12.0,48.0,5,ojp_heap_committed_mib,128.4,128.0,5.319774431308154,121.0,136.0,121.7956865489288,135.0043134510712
ojp-prod,W5_HTAP,OJP,12.0,48.0,5,ojp_heap_used_mib,78.878,79.12,2.958626370463159,76.05,83.31,75.20496908723273,82.55103091276727
ojp-prod,W5_HTAP,OJP,12.0,48.0,5,p95_latency_ms,3531.775,3846.143,1125.4123379028683,1590.271,4378.623,,
ojp-prod,W5_HTAP,OJP,12.0,48.0,5,p99_latency_ms,12574.719000000001,6774.783,9201.115404078355,4501.503,23609.343,,
ojp-prod,W5_HTAP,OJP,12.0,48.0,5,postgres_backend_connections,16.0,17.0,1.7320508075688772,13.0,17.0,13.849719646185642,18.150280353814356
ojp-prod,W5_HTAP,OJP,12.0,48.0,5,postgres_cpu_pct_avg,110.28551446125384,86.9447684729064,42.74072097493301,70.02093881856541,162.63422126745436,57.224407813200166,163.3466211093075
ojp-prod,W5_HTAP,OJP,12.0,48.0,5,postgres_rss_mib,5200.93593027757,5284.235935828877,332.55808446912715,4669.407112970712,5539.711031149302,4788.076727527155,5613.795133027986
ojp-prod,W5_HTAP,OJP,12.0,48.0,5,proxy_tier_cpu_pct,8.380246571512616,7.976571087216249,1.1572785881728613,6.950468842729971,9.93890661938534,6.943525777201181,9.816967365824052
ojp-prod,W5_HTAP,OJP,12.0,48.0,5,proxy_tier_rss_mib,687.7127693981477,690.5608693045564,12.239877820143187,669.8276105137395,702.5506146572105,672.5173902009959,702.9081485952994
ojp-prod,W5_HTAP,OJP,12.0,48.0,5,rps_per_db_connection,1.1048243292705293,1.0664620515748806,0.23589999746527657,0.8625337960606622,1.3749909363151178,0.81196275280995,1.3976859057311086
ojp-prod,W5_HTAP,OJP,12.0,48.0,5,successful_rps,17.65384576907607,15.277467508008336,4.2127213686843366,13.864006670473449,22.464825152825426,12.423899883198452,22.88379165495369
pgbouncer-prod,W5_HTAP,PgBouncer,1.0,4.0,5,attempted_rps,4.001070962632201,4.0012779710773385,0.0003773517693689249,4.000475138396368,4.001371174571352,4.000602493640065,4.001539431624337
pgbouncer-prod,W5_HTAP,PgBouncer,1.0,4.0,5,error_rate_pct,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pgbouncer-prod,W5_HTAP,PgBouncer,1.0,4.0,5,error_rps,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pgbouncer-prod,W5_HTAP,PgBouncer,1.0,4.0,5,offered_rps,4.0,4.0,0.0,4.0,4.0,4.0,4.0
pgbouncer-prod,W5_HTAP,PgBouncer,1.0,4.0,5,p95_latency_ms,1148.5174,1351.679,375.7384829436559,686.591,1538.047,,
pgbouncer-prod,W5_HTAP,PgBouncer,1.0,4.0,5,p99_latency_ms,6490.520599999999,6545.407,184.17430686390554,6193.151,6676.479,,
pgbouncer-prod,W5_HTAP,PgBouncer,1.0,4.0,5,postgres_backend_connections,13.0,13.0,0.0,13.0,13.0,13.0,13.0
pgbouncer-prod,W5_HTAP,PgBouncer,1.0,4.0,5,postgres_cpu_pct_avg,23.441493181853552,23.17338095238095,0.8443474965390858,22.832009615384617,24.90155619596542,22.393265366788068,24.489720996919036
pgbouncer-prod,W5_HTAP,PgBouncer,1.0,4.0,5,postgres_rss_mib,9479.536049148675,9461.287977207978,424.7228775098828,8962.139441770933,9953.533688760806,8952.257487033698,10006.814611263653
pgbouncer-prod,W5_HTAP,PgBouncer,1.0,4.0,5,proxy_tier_cpu_pct,0.4975927007840274,0.4993115942028985,0.0041882993378778285,0.49136829415310435,0.5019130959565479,0.4923930739931867,0.5027923275748681
pgbouncer-prod,W5_HTAP,PgBouncer,1.0,4.0,5,proxy_tier_rss_mib,54.49460078992528,54.53469202898552,0.11018148675926913,54.3285878092939,54.59748040988547,54.357814336954505,54.631387242896054
pgbouncer-prod,W5_HTAP,PgBouncer,1.0,4.0,5,rps_per_db_connection,0.30777468943324626,0.3077906131597953,2.90270591822195e-05,0.3077288567997206,0.3077977826593348,0.30773865335692807,0.30781072550956445
pgbouncer-prod,W5_HTAP,PgBouncer,1.0,4.0,5,successful_rps,4.001070962632201,4.0012779710773385,0.0003773517693689249,4.000475138396368,4.001371174571352,4.000602493640065,4.001539431624337
pgbouncer-prod,W5_HTAP,PgBouncer,4.0,16.0,5,attempted_rps,15.492727367018617,15.500354826699652,0.034004906338196174,15.457557510129647,15.541346704902255,15.450511467974088,15.534943266063145
pgbouncer-prod,W5_HTAP,PgBouncer,4.0,16.0,5,error_rate_pct,1.9899753594190088,1.71040786649124,0.7772382057477943,1.4500759563596188,3.363491953864217,1.0250613760935265,2.954889342744491
pgbouncer-prod,W5_HTAP,PgBouncer,4.0,16.0,5,error_rps,0.3092391017442083,0.2661102103772581,0.12046923418764154,0.22662288119328022,0.5222834402319603,0.15968077101813613,0.4587974324702805
pgbouncer-prod,W5_HTAP,PgBouncer,4.0,16.0,5,mean_failed_latency_ms,30000.718317109764,30000.771592014284,0.1513401984813617,30000.485393977415,30000.853282711298,30000.530433559168,30000.90620066036
pgbouncer-prod,W5_HTAP,PgBouncer,4.0,16.0,5,offered_rps,16.0,16.0,0.0,16.0,16.0,16.0,16.0
pgbouncer-prod,W5_HTAP,PgBouncer,4.0,16.0,5,p95_latency_ms,26.5486326,26.542079,1.1021574157246317,25.444351,28.213247,,
pgbouncer-prod,W5_HTAP,PgBouncer,4.0,16.0,5,p99_latency_ms,33.96403099999999,33.521663,1.1592186561369702,32.899071,35.913727,,
pgbouncer-prod,W5_HTAP,PgBouncer,4.0,16.0,5,postgres_backend_connections,17.0,17.0,0.0,17.0,17.0,17.0,17.0
pgbouncer-prod,W5_HTAP,PgBouncer,4.0,16.0,5,postgres_cpu_pct_avg,140.19124091806907,140.4434188034188,0.9934730646685144,138.8542628992629,141.3979776674938,138.9578789383481,141.42460289779004
pgbouncer-prod,W5_HTAP,PgBouncer,4.0,16.0,5,postgres_rss_mib,12091.674819481243,12071.058808933001,105.20157477629368,11996.831203931206,12260.985775335776,11961.070752647134,12222.278886315351
pgbouncer-prod,W5_HTAP,PgBouncer,4.0,16.0,5,proxy_tier_cpu_pct,0.8889545231562732,0.8895446481371968,0.004977132204244008,0.881198347107438,0.8935659373151981,0.8827755880174453,0.8951334582951012
pgbouncer-prod,W5_HTAP,PgBouncer,4.0,16.0,5,proxy_tier_rss_mib,54.595287436774356,54.58043169722057,0.1258460996294849,54.44379941002949,54.78882526564346,54.43905391610918,54.75152095743953
pgbouncer-prod,W5_HTAP,PgBouncer,4.0,16.0,5,rps_per_db_connection,0.8966786854302216,0.8985408912476284,0.008110922452689039,0.8835978601322613,0.9058190337610581,0.8866092595651633,0.9067481112952798
pgbouncer-prod,W5_HTAP,PgBouncer,4.0,16.0,5,successful_rps,15.243537652313767,15.275195151209683,0.13788568169571372,15.02116362224844,15.398923573937987,15.072357412607778,15.414717892019757
pgbouncer-prod,W5_HTAP,PgBouncer,8.0,32.0,5,attempted_rps,30.84416436561458,30.843652306188726,0.010463093225979993,30.831569115602996,30.85733489985511,30.831174802198984,30.85715392903018
pgbouncer-prod,W5_HTAP,PgBouncer,8.0,32.0,5,error_rate_pct,46.98308537193229,48.1872248916367,5.0809227638963606,38.27985889467496,51.2668210342629,40.67529789207799,53.29087285178659
pgbouncer-prod,W5_HTAP,PgBouncer,8.0,32.0,5,error_rps,14.975318924137492,15.353747560498947,1.6183719848020157,12.20637694918431,16.35283821431658,12.966166843334609,16.984471004940374
pgbouncer-prod,W5_HTAP,PgBouncer,8.0,32.0,5,mean_failed_latency_ms,30000.206571252755,30000.203428617493,0.008780223260743769,30000.19875669333,30000.22151811269,30000.195670913403,30000.217471592106
pgbouncer-prod,W5_HTAP,PgBouncer,8.0,32.0,5,offered_rps,32.0,32.0,0.0,32.0,32.0,32.0,32.0
pgbouncer-prod,W5_HTAP,PgBouncer,8.0,32.0,5,p95_latency_ms,39.328152599999996,39.682047,0.9607787706297426,37.847039,40.370175,,
pgbouncer-prod,W5_HTAP,PgBouncer,8.0,32.0,5,p99_latency_ms,46.5895414,46.563327,1.8299395144399735,44.335103,49.348607,,
pgbouncer-prod,W5_HTAP,PgBouncer,8.0,32.0,5,postgres_backend_connections,17.6,18.0,0.5477225575051661,17.0,18.0,16.92002164740339,18.27997835259661
pgbouncer-prod,W5_HTAP,PgBouncer,8.0,32.0,5,postgres_cpu_pct_avg,177.1789687586351,168.17955085865256,18.57040669930331,166.18875661375662,209.93938409854422,154.12445989933508,200.23347761793514
pgbouncer-prod,W5_HTAP,PgBouncer,8.0,32.0,5,postgres_rss_mib,12841.007146826689,13003.021534391535,422.91530124875294,12087.83998880179,13086.067541666667,12315.972627268284,13366.041666385094
pgbouncer-prod,W5_HTAP,PgBouncer,8.0,32.0,5,proxy_tier_cpu_pct,0.9586252961189909,0.9310053222945003,0.06498255833100902,0.9198519834221434,1.0743126843657818,0.8779517281675453,1.0392988640704366
