timestamp,heap_used_mb,heap_committed_mb,ygc_count,ygct_s,fgc_count,fgct_s,gct_s
2026-07-05T11:03:41Z,17.87,40.00,4,0.017,0,0.000,0.019
2026-07-05T11:03:42Z,17.87,40.00,4,0.017,0,0.000,0.019
2026-07-05T11:03:43Z,17.87,40.00,4,0.017,0,0.000,0.019
2026-07-05T11:03:44Z,17.87,40.00,4,0.017,0,0.000,0.019
2026-07-05T11:03:45Z,17.87,40.00,4,0.017,0,0.000,0.019
2026-07-05T11:03:46Z,17.87,40.00,4,0.017,0,0.000,0.019
2026-07-05T11:03:47Z,17.87,40.00,4,0.017,0,0.000,0.019
2026-07-05T11:03:48Z,17.87,40.00,4,0.017,0,0.000,0.019
2026-07-05T11:03:49Z,17.87,40.00,4,0.017,0,0.000,0.019
2026-07-05T11:03:50Z,17.87,40.00,4,0.017,0,0.000,0.019
2026-07-05T11:03:51Z,17.87,40.00,4,0.017,0,0.000,0.019
2026-07-05T11:03:52Z,17.87,40.00,4,0.017,0,0.000,0.019
2026-07-05T11:03:53Z,24.87,40.00,4,0.017,0,0.000,0.019
2026-07-05T11:03:54Z,16.05,40.00,7,0.039,0,0.000,0.046
2026-07-05T11:03:55Z,21.05,40.00,7,0.039,0,0.000,0.046
2026-07-05T11:03:56Z,21.05,40.00,7,0.039,0,0.000,0.046
2026-07-05T11:03:57Z,21.05,40.00,7,0.039,0,0.000,0.046
2026-07-05T11:03:58Z,22.05,40.00,7,0.039,0,0.000,0.046
2026-07-05T11:03:59Z,22.05,40.00,7,0.039,0,0.000,0.046
2026-07-05T11:04:00Z,22.05,40.00,7,0.039,0,0.000,0.046
2026-07-05T11:04:01Z,23.05,40.00,7,0.039,0,0.000,0.046
2026-07-05T11:04:02Z,23.05,40.00,7,0.039,0,0.000,0.046
2026-07-05T11:04:03Z,23.05,40.00,7,0.039,0,0.000,0.046
2026-07-05T11:04:04Z,23.05,40.00,7,0.039,0,0.000,0.046
2026-07-05T11:04:05Z,22.27,40.00,8,0.044,0,0.000,0.052
2026-07-05T11:04:06Z,22.27,40.00,8,0.044,0,0.000,0.052
2026-07-05T11:04:07Z,23.27,40.00,8,0.044,0,0.000,0.052
2026-07-05T11:04:08Z,23.27,40.00,8,0.044,0,0.000,0.052
2026-07-05T11:04:09Z,23.27,40.00,8,0.044,0,0.000,0.052
2026-07-05T11:04:10Z,24.27,40.00,8,0.044,0,0.000,0.052
2026-07-05T11:04:11Z,24.27,40.00,8,0.044,0,0.000,0.052
2026-07-05T11:04:12Z,24.27,40.00,8,0.044,0,0.000,0.052
2026-07-05T11:04:13Z,25.27,40.00,8,0.044,0,0.000,0.052
2026-07-05T11:04:14Z,25.27,40.00,8,0.044,0,0.000,0.052
2026-07-05T11:04:15Z,25.27,40.00,8,0.044,0,0.000,0.052
2026-07-05T11:04:16Z,26.27,40.00,8,0.044,0,0.000,0.052
2026-07-05T11:04:17Z,26.27,40.00,8,0.044,0,0.000,0.052
2026-07-05T11:04:18Z,27.27,40.00,8,0.044,0,0.000,0.052
2026-07-05T11:04:19Z,27.27,40.00,8,0.044,0,0.000,0.052
2026-07-05T11:04:20Z,28.27,40.00,8,0.044,0,0.000,0.052
2026-07-05T11:04:21Z,29.27,40.00,8,0.044,0,0.000,0.052
2026-07-05T11:04:22Z,29.27,40.00,8,0.044,0,0.000,0.052
2026-07-05T11:04:23Z,29.27,40.00,8,0.044,0,0.000,0.052
2026-07-05T11:04:24Z,30.27,40.00,8,0.044,0,0.000,0.052
2026-07-05T11:04:25Z,30.27,40.00,8,0.044,0,0.000,0.052
2026-07-05T11:04:26Z,30.27,40.00,8,0.044,0,0.000,0.052
2026-07-05T11:04:27Z,30.27,40.00,8,0.044,0,0.000,0.052
2026-07-05T11:04:28Z,16.55,40.00,9,0.050,0,0.000,0.057
2026-07-05T11:04:29Z,16.55,40.00,9,0.050,0,0.000,0.057
