timestamp,numbackends,active_backends,idle_backends,xact_commit,xact_rollback,blks_hit,blks_read,cache_hit_pct,temp_bytes,deadlocks,lock_waits,buffers_checkpoint,checkpoint_write_ms
2026-05-22T20:32:17Z,1,52,0,6203,0,100.00,0,0,1,0,0,8686,0
2026-05-22T20:32:22Z,1,84,0,10267,0,100.00,0,0,1,0,0,14292,0
2026-05-22T20:32:27Z,11,126,0,14651,0,100.00,0,0,1,10,0,19895,0
2026-05-22T20:32:32Z,16,222,0,26388,0,100.00,0,0,2,14,0,25499,0
2026-05-22T20:32:37Z,16,310,0,198331,0,100.00,260653056,0,1,15,0,31104,0
2026-05-22T20:32:42Z,23,384,0,204319,0,100.00,260653056,0,4,12,0,36702,270013
2026-05-22T20:32:48Z,23,422,0,208726,0,100.00,260653056,0,4,12,0,36702,270013
2026-05-22T20:32:53Z,16,527,0,718239,0,100.00,260653056,0,2,14,0,36702,270013
2026-05-22T20:32:59Z,23,634,0,5825863,0,100.00,260653056,0,3,13,0,36702,270013
2026-05-22T20:33:04Z,20,738,0,6001260,0,100.00,260653056,0,2,14,0,36702,270013
2026-05-22T20:33:09Z,16,828,0,6356788,0,100.00,260653056,0,2,13,0,36702,270013
2026-05-22T20:33:15Z,16,898,0,6361798,0,100.00,260653056,0,2,14,0,40104,270013
2026-05-22T20:33:20Z,16,995,0,6537561,0,100.00,521306112,0,3,13,0,48440,270013
2026-05-22T20:33:25Z,23,1057,0,6547624,0,100.00,521306112,0,4,12,0,56808,270013
2026-05-22T20:33:30Z,24,1121,0,6721796,0,100.00,521306112,0,4,12,0,65436,270013
2026-05-22T20:33:36Z,16,1224,0,12257184,0,100.00,521306112,0,2,14,0,73698,270013
2026-05-22T20:33:41Z,16,1299,0,12350964,0,100.00,521306112,0,4,12,0,82033,270013
2026-05-22T20:33:46Z,20,1347,0,12356984,0,100.00,521306112,0,5,11,0,90728,270013
2026-05-22T20:33:52Z,20,1395,0,12365450,0,100.00,521306112,0,4,12,0,99245,270013
2026-05-22T20:33:57Z,16,1477,0,17978170,0,100.00,781959168,0,1,15,0,107523,270013
2026-05-22T20:34:03Z,20,1553,0,17983814,0,100.00,781959168,0,2,14,0,116129,270013
2026-05-22T20:34:08Z,16,1628,0,18173667,0,100.00,781959168,0,1,15,0,124329,270013
2026-05-22T20:34:13Z,16,1685,0,18180959,0,100.00,781959168,0,2,14,0,132484,270013
2026-05-22T20:34:19Z,16,1742,0,18355273,0,100.00,1042612224,0,1,15,0,140647,270013
2026-05-22T20:34:24Z,20,1801,0,18363264,0,100.00,1042612224,0,2,14,0,149286,270013
2026-05-22T20:34:29Z,16,1868,0,18707665,0,100.00,1042612224,0,1,15,0,157494,270013
2026-05-22T20:34:34Z,16,1964,0,18716607,0,100.00,1042612224,0,2,14,0,165645,270013
2026-05-22T20:34:40Z,16,2016,0,18739230,0,100.00,1042612224,0,2,14,0,173809,270013
2026-05-22T20:34:45Z,16,2079,0,18914807,0,100.00,1303265280,0,2,14,0,181975,270013
2026-05-22T20:34:50Z,16,2125,0,18936451,0,100.00,1303265280,0,2,14,0,190144,270013
2026-05-22T20:34:55Z,16,2184,0,24043726,0,100.00,1303265280,0,1,15,0,198311,270013
2026-05-22T20:35:00Z,16,2257,0,24217825,0,100.00,1303265280,0,1,15,0,206489,270013
2026-05-22T20:35:06Z,16,2339,0,24224790,0,100.00,1303265280,0,2,14,0,214687,270013
2026-05-22T20:35:11Z,16,2391,0,24233558,0,100.00,1303265280,0,2,14,0,222894,270013
2026-05-22T20:35:16Z,16,2450,0,24575598,0,100.00,1563918336,0,2,14,0,231199,270013
2026-05-22T20:35:21Z,16,2499,0,24582960,0,100.00,1563918336,0,2,14,0,239218,270013
2026-05-22T20:35:27Z,16,2572,0,29690665,0,100.00,1563918336,0,2,14,0,247411,270013
2026-05-22T20:35:32Z,16,2643,0,29711236,0,100.00,1563918336,0,1,15,0,255581,270013
2026-05-22T20:35:37Z,16,2719,0,29717745,0,100.00,1563918336,0,2,14,0,263787,270013
2026-05-22T20:35:42Z,16,2772,0,29727914,0,100.00,1563918336,0,2,14,0,271839,270013
2026-05-22T20:35:47Z,16,2864,0,34834636,0,100.00,1563918336,0,1,15,0,280004,270013
2026-05-22T20:35:53Z,21,2907,0,34841298,0,100.00,1563918336,0,2,14,0,288605,270013
2026-05-22T20:35:58Z,16,2976,0,35185045,0,100.00,1563918336,0,1,15,0,296709,270013
2026-05-22T20:36:03Z,16,3074,0,35195530,0,100.00,1563918336,0,1,15,0,304872,270013
2026-05-22T20:36:08Z,16,3142,0,35203318,0,100.00,1563918336,0,2,14,0,313051,270013
2026-05-22T20:36:14Z,16,3208,0,40311578,0,100.00,1563918336,0,1,15,0,321219,270013
2026-05-22T20:36:19Z,16,3278,0,40333221,0,100.00,1563918336,0,1,15,0,329217,270013
