run_dir,scenario,bench_replica_count,replicas_in_bundle,sut,workload,load_mode,target_rps_per_replica,open_loop,total_achieved_rps_sum,total_successful_rps_sum,total_error_rps_sum,total_completed_rps_sum,total_attempted_rps_sum,total_requests,total_successful_requests,total_failed_requests,aggregate_error_rate,top_error_types,median_replica_p50_ms,median_replica_p95_ms,median_replica_p99_ms,median_replica_p999_ms,proxy_service_cpu_aligned_peak_pct,proxy_service_cpu_legacy_peak_sum_pct,proxy_host_cpu_aligned_peak_pct,postgres_cpu_pct_peak,postgres_cpu_pct_mean,postgres_rss_mb_peak,postgres_rss_mb_mean,bench_cpu_sum_pct,proxy_rss_mb_aligned_peak,total_cpu_pct,total_cpu_mean_pct,total_cpu_p95_pct,total_rss_mb_peak,total_rss_mb_mean,total_rss_mb_p95,comparison_label,comparison_path_resolved,latency_percentiles_source,merged_p50_ms,merged_p95_ms,merged_p99_ms,merged_p999_ms,hdr_unit_divisor
hikari-prod-20260715-100738,hikari-prod,16,16,HIKARI_DISCIPLINED,W5_HTAP,open-loop,3,True,21.397713462663187,21.397713462663187,26.313187991762085,47.710901454425276,46.34834399146438,44610,20007,24603,0.5515131136516476,SQLTransientConnectionException:24603,21184.511,141099.00699999998,371195.90300000005,434110.463,,,,1476.7,224.98819112627984,457188.02,59385.815972696255,0.40035030808481215,0.0,1477.100350308085,225.38854143436467,1135.2403503080848,457188.02,59385.815972696255,364431.91,Hikari K,/home/rogerio/Projects/stressum/results/hikari-prod-20260715-100738,summary_json_median,,,,,
hikari-prod-20260715-114737,hikari-prod,16,16,HIKARI_DISCIPLINED,W5_HTAP,open-loop,3,True,20.59664958775968,20.59664958775968,27.0425946045089,47.63924419226858,46.32053669699561,44543,19258,25285,0.5676537278584738,SQLTransientConnectionException:25285,21118.975,144965.631,392298.495,437518.33499999996,,,,1459.17,232.95489583333335,447585.96,61458.760902777794,0.40035343895244946,0.0,1459.5703534389525,233.3552492722858,1124.1033534389524,447585.96,61458.760902777794,372226.188,Hikari L,/home/rogerio/Projects/stressum/results/hikari-prod-20260715-114737,summary_json_median,,,,,
hikari-prod-20260715-132620,hikari-prod,16,16,HIKARI_DISCIPLINED,W5_HTAP,open-loop,3,True,20.69611552386007,20.69611552386007,26.98270382464667,47.67881934850674,46.32909589967517,44580,19351,25229,0.5659264244055631,SQLTransientConnectionException:25229,21446.655,144506.87900000002,389414.91099999996,430964.735,,,,1477.42,239.0354035087719,445086.65,61836.92761403511,0.4003409178318134,0.0,1477.8203409178318,239.43574442660372,1125.0963409178316,445086.65,61836.92761403511,372904.08400000003,Hikari M,/home/rogerio/Projects/stressum/results/hikari-prod-20260715-132620,summary_json_median,,,,,
hikari-prod-20260715-150544,hikari-prod,16,16,HIKARI_DISCIPLINED,W5_HTAP,open-loop,3,True,20.769911248092807,20.769911248092807,26.918533623613655,47.68844487170645,46.33658245292864,44589,19420,25169,0.5644665724730314,SQLTransientConnectionException:25169,21356.542999999998,139591.679,378798.079,429785.087,,,,1468.76,231.85922297297293,464843.89,60854.663445945946,0.40031275020456514,0.0,1469.1603127502046,232.2595357231775,1132.4578127502048,464843.89,60854.663445945946,370359.0025,Hikari N,/home/rogerio/Projects/stressum/results/hikari-prod-20260715-150544,summary_json_median,,,,,
hikari-prod-20260715-164515,hikari-prod,16,16,HIKARI_DISCIPLINED,W5_HTAP,open-loop,3,True,20.584880667918345,20.584880667918345,27.059701517563038,47.64458218548139,46.309832291507895,44548,19247,25301,0.5679491784142947,SQLTransientConnectionException:25301,21569.535,144572.415,387579.903,436338.68700000003,,,,1469.48,231.5213541666667,463837.99,61029.85534722221,0.40035343895244946,0.0,1469.8803534389524,231.92170760561913,1129.8728534389525,463837.99,61029.85534722221,370149.016,Hikari O,/home/rogerio/Projects/stressum/results/hikari-prod-20260715-164515,summary_json_median,,,,,
hikari-prod-20260715-182716,hikari-prod,16,16,HIKARI_DISCIPLINED,W5_HTAP,open-loop,4,True,21.31215138540399,21.31215138540399,42.1430224779568,63.45517386336077,61.665881472871106,59331,19927,39404,0.6641384773558511,SQLTransientConnectionException:39404,24993.790999999997,148570.111,395051.007,442236.927,,,,1479.96,264.8418571428571,455531.16,63344.43721428571,0.400325271325789,0.0,1480.3603252713258,265.24218241418293,1116.1308252713259,455531.16,63344.43721428571,359271.8225,Hikari P,/home/rogerio/Projects/stressum/results/hikari-prod-20260715-182716,summary_json_median,,,,,
hikari-prod-20260715-200642,hikari-prod,16,16,HIKARI_DISCIPLINED,W5_HTAP,open-loop,4,True,21.889693542115165,21.889693542115165,41.64784963783745,63.53754317995259,61.69263575100388,59408,20467,38941,0.6554841098841907,SQLTransientConnectionException:38941,24911.871,149356.543,386007.039,441057.279,,,,1468.22,262.75228873239433,445059.11,63215.374154929574,0.4004004027511957,0.0,1468.6204004027513,263.1526891351455,1139.8559004027513,445059.11,63215.374154929574,363968.6875,Hikari Q,/home/rogerio/Projects/stressum/results/hikari-prod-20260715-200642,summary_json_median,,,,,
hikari-prod-20260715-214604,hikari-prod,16,16,HIKARI_DISCIPLINED,W5_HTAP,open-loop,4,True,20.867241405598314,20.867241405598314,42.675653569332205,63.54289497493051,61.68408376491923,59413,19511,39902,0.6716038577415717,SQLTransientConnectionException:39902,25026.559,151519.231,401735.679,441450.495,,,,1480.05,269.9365949820789,455000.27,64611.96139784945,0.40038787692985106,0.0,1480.4503878769299,270.33698285900874,1139.2273878769295,455000.27,64611.96139784945,368665.192,Hikari R,/home/rogerio/Projects/stressum/results/hikari-prod-20260715-214604,summary_json_median,,,,,
hikari-prod-20260715-232528,hikari-prod,16,16,HIKARI_DISCIPLINED,W5_HTAP,open-loop,4,True,21.086489650645163,21.086489650645163,42.46495721086326,63.55144686150842,61.68514917718974,59421,19716,39705,0.6681981117786641,SQLTransientConnectionException:39705,25460.735,148766.719,397148.159,435945.471,,,,1487.51,251.33124567474047,457285.34,62288.27657439448,0.40036596477320596,0.0,1487.9103659647733,251.7316116395137,1112.6923659647734,457285.34,62288.27657439448,363988.20599999995,Hikari S,/home/rogerio/Projects/stressum/results/hikari-prod-20260715-232528,summary_json_median,,,,,
hikari-prod-20260716-010513,hikari-prod,16,16,HIKARI_DISCIPLINED,W5_HTAP,open-loop,4,True,22.040492813502418,22.040492813502418,41.4318059557419,63.472298769244325,61.684075533725476,59347,20608,38739,0.6527541409001297,SQLTransientConnectionException:38739,25239.551,146735.103,391905.279,437387.26300000004,,,,1474.6,262.9859074733096,462935.05,63337.77512455514,0.40044111265035803,0.0,1475.0004411126504,263.38634858596,1139.9404411126504,462935.05,63337.77512455514,365680.0,Hikari T,/home/rogerio/Projects/stressum/results/hikari-prod-20260716-010513,summary_json_median,,,,,
ojp-prod-20260714-184236,ojp-prod,16,16,OJP,W5_HTAP,open-loop,1,True,15.294250869264848,15.294250869264848,0.25784178555691345,15.55209265482176,15.48438856171013,14478,14238,240,0.016576875259013676,SQLTransientConnectionException:240,5.977,7307.263,30859.263,62963.710999999996,458.0,663.8100000000001,471.97,1221.09,278.9695814977974,60644.28,18362.632995594715,0.7632413801102096,1126.27,1679.8532413801101,286.8996716415649,965.3242413801097,61770.549999999996,19363.69244355331,45803.93949999998,OJP A,/home/rogerio/Projects/stressum/results/ojp-prod-20260714-184236,summary_json_median,,,,,
ojp-prod-20260714-202202,ojp-prod,16,16,OJP,W5_HTAP,open-loop,1,True,15.207203345028548,15.207203345028548,0.30599599922594256,15.513199344254488,15.47453765715425,14452,14167,285,0.019720453916412955,SQLTransientConnectionException:285,6.313000000000001,7229.439,30760.959,49889.278999999995,532.46,617.02,544.88,1187.07,267.12834782608695,62764.79,17069.321760869563,0.7756983059941075,1146.77,1720.3056983059942,275.5388935701928,936.2331983059938,63911.56,18086.14927382293,38394.74549999998,OJP B,/home/rogerio/Projects/stressum/results/ojp-prod-20260714-202202,summary_json_median,,,,,
ojp-prod-20260714-220155,ojp-prod,16,16,OJP,W5_HTAP,open-loop,1,True,15.389757223878586,15.389757223878586,0.12876792877217746,15.518525152650763,15.46488812908284,14466,14346,120,0.00829531314807134,SQLTransientConnectionException:120,6.4830000000000005,6053.887,30982.143,50380.799,506.21000000000004,506.21000000000004,513.5,1186.67,284.0336607142857,60183.21,16915.790022321427,0.7756975270078961,1161.25,1693.655697527008,292.24246884037194,953.0236975270077,61344.46,17946.338922091014,37486.06999999999,OJP C,/home/rogerio/Projects/stressum/results/ojp-prod-20260714-220155,summary_json_median,,,,,
ojp-prod-20260714-234103,ojp-prod,16,16,OJP,W5_HTAP,open-loop,1,True,15.27875467968856,15.27875467968856,0.2340536815353474,15.512808361223911,15.470922636433977,14452,14234,218,0.015084417381677276,SQLTransientConnectionException:218,6.061,6262.782999999999,31842.303,55099.391,423.07,573.8199999999999,434.76,1198.53,268.98469432314414,63976.15,17239.232227074237,0.7256420378857285,1176.54,1622.3256420378857,276.8501293455037,916.7746420378853,65152.69,18276.10498728125,40960.07949999998,OJP D,/home/rogerio/Projects/stressum/results/ojp-prod-20260714-234103,summary_json_median,,,,,
ojp-prod-20260715-012032,ojp-prod,16,16,OJP,W5_HTAP,open-loop,1,True,15.373557640726816,15.373557640726816,0.16550875938063686,15.539066400107455,15.484270869428194,14467,14313,154,0.010644916015760005,SQLTransientConnectionException:154,6.481,8407.039,33202.175,53575.679000000004,518.11,617.5,528.06,1217.18,288.2714254385965,58640.62,17386.711184210526,0.769313745855172,1174.83,1736.0593137458554,296.13590623514295,943.3393137458551,59815.450000000004,18418.084605869513,41903.969999999994,OJP E,/home/rogerio/Projects/stressum/results/ojp-prod-20260715-012032,summary_json_median,,,,,
ojp-prod-20260715-025938,ojp-prod,16,16,OJP,W5_HTAP,open-loop,2,True,27.618282529191873,27.618282529191873,4.131742132565803,31.75002466175767,31.723596319536842,28838,25084,3754,0.13017546293085513,SQLTransientConnectionException:3754,5.923,48.126999999999995,36306.943,48136.191,536.45,536.45,543.31,1172.81,426.4493548387097,65878.04,20111.35270471464,1.0009814781256277,1124.58,1710.2609814781256,436.07904185619395,995.5909814781253,67002.62,21133.428156609687,42799.36099999999,OJP F,/home/rogerio/Projects/stressum/results/ojp-prod-20260715-025938,summary_json_median,,,,,
ojp-prod-20260715-043836,ojp-prod,16,16,OJP,W5_HTAP,open-loop,2,True,27.78535056969166,27.78535056969166,3.878201609434729,31.66355217912639,31.640501354584682,28837,25306,3531,0.12244685646911953,SQLTransientConnectionException:3531,5.991,45.82299999999999,36241.407,48365.566999999995,542.0799999999999,567.05,556.64,1187.31,421.092881773399,67883.02,19976.591009852214,1.0010323302468338,1174.63,1730.3910323302466,430.83243068305245,1001.5195323302468,69057.65000000001,21037.72258053284,43124.267499999994,OJP G,/home/rogerio/Projects/stressum/results/ojp-prod-20260715-043836,summary_json_median,,,,,
ojp-prod-20260715-061729,ojp-prod,16,16,OJP,W5_HTAP,open-loop,2,True,27.78305524851341,27.78305524851341,3.9626751971226466,31.745730445636056,31.727005730147518,28831,25234,3597,0.12476154139641359,SQLTransientConnectionException:3597,5.809,43.791,35979.263000000006,48840.703,526.35,526.35,539.19,1172.51,424.38643564356437,57571.38,19833.903762376234,1.0134932071488048,1203.88,1699.8734932071488,434.13458622585836,961.2489932071486,58775.259999999995,20910.058442980182,41681.76149999999,OJP H,/home/rogerio/Projects/stressum/results/ojp-prod-20260715-061729,summary_json_median,,,,,
ojp-prod-20260715-075613,ojp-prod,16,16,OJP,W5_HTAP,open-loop,2,True,28.73744347151661,28.73744347151661,3.058014293187178,31.795457764703787,31.776709124973912,28833,26059,2774,0.09620920473069053,SQLTransientConnectionException:2774,5.099,55.679,34930.687000000005,47218.687000000005,555.19,581.9,568.63,1495.4,494.4733475479744,64201.71,15493.648102345416,1.0010988749000416,1135.31,2051.5910988749,504.34648604991406,1169.6175988748994,65337.02,16520.26439605171,35480.48599999988,OJP I,/home/rogerio/Projects/stressum/results/ojp-prod-20260715-075613,summary_json_median,,,,,
ojp-prod-20260715-093458,ojp-prod,16,16,OJP,W5_HTAP,open-loop,2,True,28.85235078994937,28.85235078994937,2.961728926003274,31.814079715952644,31.79755039667497,28829,26145,2684,0.09310069721461028,SQLTransientConnectionException:2684,5.005,52.031,34897.919,45498.367,627.72,627.72,636.86,1457.65,484.77865800865806,60309.87,16447.8025974026,1.0011223858040346,1115.9099999999999,2086.3711223858045,494.77501960099653,1192.627622385804,61425.78,17455.93256823107,37853.932,OJP J,/home/rogerio/Projects/stressum/results/ojp-prod-20260715-093458,summary_json_median,,,,,
ojp-prod-20260715-111421,ojp-prod,16,16,OJP,W5_HTAP,open-loop,3,True,24.222810262334114,24.222810262334114,22.51597953437067,46.73878979670478,46.62121902276028,43324,22454,20870,0.4817191395069707,SQLTransientConnectionException:20870,5.101,585.759,36093.951,45465.599,341.89,513.25,353.78000000000003,1424.95,446.63484407484407,73850.32,24243.53203742204,0.9823653999341233,1203.24,1767.8223653999344,456.5478662423396,1198.767365399934,75053.56000000001,25328.524744446597,49798.76,OJP K,/home/rogerio/Projects/stressum/results/ojp-prod-20260715-111421,summary_json_median,,,,,
ojp-prod-20260715-125329,ojp-prod,16,16,OJP,W5_HTAP,open-loop,3,True,39.04722072505167,39.04722072505167,7.537852722987748,46.585073448039424,46.48396391136637,43310,36302,7008,0.16181020549526667,SQLTransientConnectionException:7008,4.585,36.991,36044.799,46628.863,419.51,482.02,432.24,1593.52,540.611391862955,74415.19,19219.135952890796,1.0888595493401656,1209.5700000000002,2014.1188595493402,552.2967467933576,1155.2573595493402,75624.76000000001,20318.504174599802,40117.81399999999,OJP L,/home/rogerio/Projects/stressum/results/ojp-prod-20260715-125329,summary_json_median,,,,,
ojp-prod-20260715-143250,ojp-prod,16,16,OJP,W5_HTAP,open-loop,3,True,39.292586644082334,39.292586644082334,7.1847350483909995,46.47732169247334,46.389289651095,43298,36603,6695,0.15462607972654627,SQLTransientConnectionException:6695,4.539,36.575,35667.967000000004,46907.391,529.4200000000001,529.4200000000001,541.6,1496.17,547.4344805194805,59396.87,24307.28653679654,1.0888188296394012,1170.05,2026.6788188296396,558.9224290321171,1217.522818829639,60566.920000000006,25371.81216792046,43595.71400000001,OJP M,/home/rogerio/Projects/stressum/results/ojp-prod-20260715-143250,summary_json_median,,,,,
ojp-prod-20260715-161246,ojp-prod,16,16,OJP,W5_HTAP,open-loop,3,True,38.47057481703156,38.47057481703156,8.081247554486424,46.551822371517964,46.450764503236044,43309,35791,7518,0.173589785033134,SQLTransientConnectionException:7518,4.617,36.383,35717.119000000006,46399.487,554.8900000000001,694.53,568.48,1430.53,537.7437878787879,68371.26,17163.093766233767,1.069982724473979,1163.58,1986.489982724474,549.1243206901178,1176.3834827244739,69534.84,18222.92486640748,37963.909,OJP N,/home/rogerio/Projects/stressum/results/ojp-prod-20260715-161246,summary_json_median,,,,,
ojp-prod-20260715-175350,ojp-prod,16,16,OJP,W5_HTAP,open-loop,3,True,38.27424372092017,38.27424372092017,8.217690745642853,46.49193446656301,46.40066697725009,43301,35648,7653,0.17673956721553774,SQLTransientConnectionException:7653,4.651,37.247,35782.655,46776.319,523.87,523.87,559.8699999999999,1536.63,542.0207625272332,79668.48,18057.611612200435,1.051253203041273,1196.58,2061.5512532030416,553.2700687256661,1199.985253203041,80865.06,19140.16460183177,39645.21399999995,OJP O,/home/rogerio/Projects/stressum/results/ojp-prod-20260715-175350,summary_json_median,,,,,
ojp-prod-20260715-193326,ojp-prod,16,16,OJP,W5_HTAP,open-loop,4,True,48.30869666608994,48.30869666608994,13.662252776145088,61.97094944223504,61.86033670020222,57719,44994,12725,0.2204646650149864,SQLTransientConnectionException:12725,4.271000000000001,31.343,35274.751000000004,46759.935,575.4300000000001,575.4300000000001,620.47,1450.76,526.4566883116883,68577.4,22774.866515151512,1.195362695509646,1213.67,2027.3853626955097,539.1374726939449,1252.9933626955099,69791.06999999999,23878.464902988577,55612.603500000005,OJP P,/home/rogerio/Projects/stressum/results/ojp-prod-20260715-193326,summary_json_median,,,,,
ojp-prod-20260715-211258,ojp-prod,16,16,OJP,W5_HTAP,open-loop,4,True,44.077166095949885,44.077166095949885,17.786299958620678,61.86346605457058,61.74772181744923,57724,41127,16597,0.28752338715265746,SQLTransientConnectionException:16597,4.461,52.766999999999996,36126.719,48529.40700000001,520.47,566.89,573.7,1468.0,543.2834204793028,71826.61,24472.853703703702,1.1893012472734696,1168.77,1989.6593012472736,555.2427675981359,1187.3928012472725,72995.38,25546.406266777096,48692.046999999955,OJP Q,/home/rogerio/Projects/stressum/results/ojp-prod-20260715-211258,summary_json_median,,,,,
ojp-prod-20260715-225230,ojp-prod,16,16,OJP,W5_HTAP,open-loop,4,True,49.99679816052444,49.99679816052444,11.911981075173031,61.90877923569749,61.80044309730936,57717,46612,11105,0.19240431761872584,SQLTransientConnectionException:11105,4.183,27.775,34603.007,46170.111000000004,417.95000000000005,485.64,433.93,1448.32,488.77769892473117,72748.1,24285.98384946237,1.226424445614116,1165.41,1867.4964244456141,501.9726216442233,1164.6799244456133,73913.51000000001,25349.55458594108,45578.681999999964,OJP R,/home/rogerio/Projects/stressum/results/ojp-prod-20260715-225230,summary_json_median,,,,,
ojp-prod-20260716-003204,ojp-prod,16,16,OJP,W5_HTAP,open-loop,4,True,27.675428777087113,27.675428777087113,34.17859136457134,61.85402014165847,61.753227257044806,57710,25822,31888,0.5525558828625888,SQLTransientConnectionException:31884; SQLException:4,5.395,993.279,34340.863,45793.278999999995,576.7,576.7,589.96,1475.08,431.3536231884058,70743.43,23974.956273291922,0.9888965483888322,1126.8000000000002,2052.7688965483885,442.4985495704148,1196.9518965483887,71870.23,25011.471402379702,47879.50499999999,OJP S,/home/rogerio/Projects/stressum/results/ojp-prod-20260716-003204,summary_json_median,,,,,
ojp-prod-20260716-021309,ojp-prod,16,16,OJP,W5_HTAP,open-loop,4,True,27.966626143662133,27.966626143662133,34.057938117292125,62.02456426095425,61.830259051804795,57797,26061,31736,0.549094243645864,SQLTransientConnectionException:31736,4.615,43.439,34521.087,44269.567,531.12,559.02,550.27,1491.6,425.168036809816,71043.29,27501.10701431493,1.0014074999869889,1136.95,2023.721407499987,435.7135757383744,1151.254907499986,72180.23999999999,28549.60715717207,46676.198,OJP T,/home/rogerio/Projects/stressum/results/ojp-prod-20260716-021309,summary_json_median,,,,,
pgbouncer-prod-20260714-180811,pgbouncer-prod,16,16,PGBOUNCER,W5_HTAP,open-loop,1,True,15.451912623325102,15.451912623325102,0.0010695107095454901,15.452982134034647,15.420888522402336,14446,14445,1,6.922331441229406e-05,SQLTransientConnectionException:1,4.367,14114.815,39632.895000000004,63848.447,9.75,12.68,89.07999999999998,1271.85,413.978511627907,153018.55,99742.16376744186,0.4003158755905414,58.36,1282.0003158755906,415.72662255243245,1224.2168158755906,153076.90999999997,99798.17849398188,147963.61349999998,pgBouncer A,/home/rogerio/Projects/stressum/results/pgbouncer-prod-20260714-180811,summary_json_median,,,,,
pgbouncer-prod-20260714-194848,pgbouncer-prod,16,16,PGBOUNCER,W5_HTAP,open-loop,1,True,15.46432838213816,15.46432838213816,0.0,15.46432838213816,15.433245183979452,14445,14445,0,0.0,,3.671,11902.975,36880.383,63078.399000000005,8.76,12.68,78.41999999999999,1352.74,400.93710706150347,152883.3,99854.98676537586,0.4003033669986608,58.1,1361.9003033669987,402.7611158370177,1230.6303033669988,152941.4,99910.82804845987,146153.427,pgBouncer B,/home/rogerio/Projects/stressum/results/pgbouncer-prod-20260714-194848,summary_json_median,,,,,
pgbouncer-prod-20260714-212837,pgbouncer-prod,16,16,PGBOUNCER,W5_HTAP,open-loop,1,True,15.4427686624104,15.4427686624104,0.0021390225629453613,15.444907684973346,15.418169460789317,14441,14439,2,0.00013849456408835954,SQLTransientConnectionException:2,4.257,16125.951000000001,40075.263,65421.311,9.75,13.65,99.65,1294.63,409.16574712643677,151186.54,100111.91901149425,0.4003659718238278,58.489999999999995,1304.780365971824,410.9921843216954,1227.475365971824,151245.03,100168.01511718064,146480.593,pgBouncer C,/home/rogerio/Projects/stressum/results/pgbouncer-prod-20260714-212837,summary_json_median,,,,,
pgbouncer-prod-20260714-230759,pgbouncer-prod,16,16,PGBOUNCER,W5_HTAP,open-loop,1,True,15.450810103995957,15.450810103995957,0.0010695107095454901,15.451879614705502,15.4229850643481,14443,14442,1,6.923769300006924e-05,SQLTransientConnectionException:1,3.947,14053.375,38846.463,64258.047000000006,7.8100000000000005,13.650000000000002,78.15,1295.43,410.56665898617507,151225.04,99654.62403225806,0.4002955378721882,58.489999999999995,1303.6402955378721,412.3417436632731,1222.6727955378722,151283.53,99710.81836501369,145462.24,pgBouncer D,/home/rogerio/Projects/stressum/results/pgbouncer-prod-20260714-230759,summary_json_median,,,,,
pgbouncer-prod-20260715-004702,pgbouncer-prod,16,16,PGBOUNCER,W5_HTAP,open-loop,1,True,15.468396900427338,15.468396900427338,0.0,15.468396900427338,15.433031378549225,14449,14449,0,0.0,,4.099,13459.455,40222.719,65667.071,10.719999999999999,15.61,72.39999999999999,1346.44,407.6809930715936,152979.08,97267.8319399538,0.4002877118783454,58.17,1357.5602877118783,409.4224174080414,1222.9002877118783,153037.25,97323.7457344429,144408.27199999997,pgBouncer E,/home/rogerio/Projects/stressum/results/pgbouncer-prod-20260715-004702,summary_json_median,,,,,
