timestamp_iso,attempted_rps,achieved_rps,errors,p50_ms,p95_ms,p99_ms,p999_ms,max_ms
2026-07-15T15:19:34.455Z,0.00,0.00,0,173.57,506.62,506.62,506.62,506.62
2026-07-15T15:19:35.451Z,2.01,3.01,0,15.23,15.26,15.26,15.26,15.26
2026-07-15T15:19:36.450Z,3.00,3.00,0,13.78,15.50,15.50,15.50,15.50
2026-07-15T15:19:37.451Z,3.00,3.00,0,19.18,19.57,19.57,19.57,19.57
2026-07-15T15:19:38.451Z,3.00,3.00,0,20.38,30.66,30.66,30.66,30.66
2026-07-15T15:19:39.450Z,3.00,3.00,0,19.54,25.46,25.46,25.46,25.46
2026-07-15T15:19:40.450Z,3.00,3.00,0,17.02,32.48,32.48,32.48,32.48
2026-07-15T15:19:41.450Z,3.00,3.00,0,12.96,25.22,25.22,25.22,25.22
2026-07-15T15:19:42.450Z,3.00,2.00,0,11.79,14.00,14.00,14.00,14.00
2026-07-15T15:19:43.450Z,3.00,3.00,0,19.94,42.69,42.69,42.69,42.69
2026-07-15T15:19:44.450Z,3.00,3.00,0,21.09,21.58,21.58,21.58,21.58
2026-07-15T15:19:45.450Z,3.00,3.00,0,17.12,27.06,27.06,27.06,27.06
2026-07-15T15:19:46.450Z,3.00,3.00,0,8.51,17.82,17.82,17.82,17.82
2026-07-15T15:19:47.450Z,3.00,3.00,0,10.40,16.67,16.67,16.67,16.67
2026-07-15T15:19:48.450Z,3.00,3.00,0,13.71,32.96,32.96,32.96,32.96
2026-07-15T15:19:49.450Z,3.00,3.00,0,8.82,17.04,17.04,17.04,17.04
2026-07-15T15:19:50.450Z,3.00,4.00,0,10.34,8114.18,8114.18,8114.18,8114.18
2026-07-15T15:19:51.450Z,3.00,3.00,0,8.54,25.39,25.39,25.39,25.39
2026-07-15T15:19:52.450Z,3.00,3.00,0,10.57,24.46,24.46,24.46,24.46
2026-07-15T15:19:53.450Z,3.00,3.00,0,7.78,11.01,11.01,11.01,11.01
2026-07-15T15:19:54.450Z,3.00,3.00,0,7.82,46.05,46.05,46.05,46.05
2026-07-15T15:19:55.450Z,3.00,2.00,0,10.09,29.17,29.17,29.17,29.17
2026-07-15T15:19:56.450Z,3.00,2.00,0,7.85,35.23,35.23,35.23,35.23
2026-07-15T15:19:57.450Z,3.00,2.00,1,18.80,30.05,30.05,30.05,30.05
2026-07-15T15:19:58.450Z,3.00,1.00,1,7.73,7.73,7.73,7.73,7.73
2026-07-15T15:19:59.450Z,3.00,2.00,1,13.32,28.69,28.69,28.69,28.69
2026-07-15T15:20:00.450Z,3.00,2.00,0,9.61,4907.01,4907.01,4907.01,4907.01
2026-07-15T15:20:01.450Z,3.00,1.00,1,39.71,39.71,39.71,39.71,39.71
2026-07-15T15:20:02.450Z,3.00,1.00,2,28.67,28.67,28.67,28.67,28.67
2026-07-15T15:20:03.450Z,3.00,4.00,2,2250.75,7245.82,7245.82,7245.82,7245.82
2026-07-15T15:20:04.450Z,3.00,2.00,0,7.00,7.60,7.60,7.60,7.60
2026-07-15T15:20:05.450Z,3.00,3.00,1,8.86,5218.30,5218.30,5218.30,5218.30
2026-07-15T15:20:06.450Z,3.00,2.00,0,11.13,76.86,76.86,76.86,76.86
2026-07-15T15:20:07.450Z,3.00,2.00,1,11.08,15.13,15.13,15.13,15.13
2026-07-15T15:20:08.450Z,3.00,2.00,1,6.72,7.53,7.53,7.53,7.53
2026-07-15T15:20:09.450Z,3.00,3.00,0,24.78,4534.27,4534.27,4534.27,4534.27
2026-07-15T15:20:10.450Z,3.00,3.00,1,13.02,12288.00,12288.00,12288.00,12288.00
2026-07-15T15:20:11.450Z,3.00,2.00,1,9.75,22.05,22.05,22.05,22.05
2026-07-15T15:20:12.450Z,3.00,2.00,0,6.56,26.59,26.59,26.59,26.59
2026-07-15T15:20:13.450Z,3.00,2.00,1,22.29,25.90,25.90,25.90,25.90
2026-07-15T15:20:14.450Z,3.00,3.00,0,12.93,4489.22,4489.22,4489.22,4489.22
2026-07-15T15:20:15.450Z,3.00,5.00,0,10.74,2510.85,2510.85,2510.85,2510.85
2026-07-15T15:20:16.450Z,3.00,3.00,0,21.54,30.48,30.48,30.48,30.48
2026-07-15T15:20:17.450Z,3.00,3.00,0,6.90,12.52,12.52,12.52,12.52
2026-07-15T15:20:18.450Z,3.00,3.00,0,14.67,22.21,22.21,22.21,22.21
2026-07-15T15:20:19.450Z,3.00,3.00,0,10.05,40.90,40.90,40.90,40.90
2026-07-15T15:20:20.450Z,3.00,2.00,0,11.22,34.53,34.53,34.53,34.53
2026-07-15T15:20:21.450Z,3.00,2.00,0,21.47,34.82,34.82,34.82,34.82
2026-07-15T15:20:22.450Z,3.00,2.00,1,10.29,17.63,17.63,17.63,17.63
2026-07-15T15:20:23.450Z,3.00,1.00,1,29.89,29.89,29.89,29.89,29.89
2026-07-15T15:20:24.450Z,3.00,1.00,1,5.15,5.15,5.15,5.15,5.15
2026-07-15T15:20:25.450Z,3.00,3.00,2,4616.19,5558.27,5558.27,5558.27,5558.27
2026-07-15T15:20:26.450Z,3.00,2.00,1,9.98,13.26,13.26,13.26,13.26
2026-07-15T15:20:27.450Z,3.00,2.00,1,6.74,23.58,23.58,23.58,23.58
2026-07-15T15:20:28.450Z,3.00,2.00,1,10.22,29.86,29.86,29.86,29.86
2026-07-15T15:20:29.450Z,3.00,2.00,1,6.11,8.06,8.06,8.06,8.06
2026-07-15T15:20:30.450Z,3.00,2.00,1,5.86,28.56,28.56,28.56,28.56
2026-07-15T15:20:31.450Z,3.00,3.00,0,5.48,7933.95,7933.95,7933.95,7933.95
2026-07-15T15:20:32.450Z,3.00,2.00,1,5.84,16.85,16.85,16.85,16.85
2026-07-15T15:20:33.450Z,3.00,4.00,0,22.74,8953.86,8953.86,8953.86,8953.86
2026-07-15T15:20:34.450Z,3.00,5.00,0,9.46,28196.86,28196.86,28196.86,28196.86
2026-07-15T15:20:35.450Z,3.00,3.00,0,19.38,23.73,23.73,23.73,23.73
2026-07-15T15:20:36.450Z,3.00,3.00,0,7.14,8.16,8.16,8.16,8.16
2026-07-15T15:20:37.450Z,3.00,3.00,0,21.57,72.90,72.90,72.90,72.90
2026-07-15T15:20:38.450Z,3.00,3.00,0,8.58,24.13,24.13,24.13,24.13
2026-07-15T15:20:39.450Z,3.00,3.00,0,5.77,7.42,7.42,7.42,7.42
2026-07-15T15:20:40.450Z,3.00,3.00,0,11.93,70.46,70.46,70.46,70.46
2026-07-15T15:20:41.450Z,3.00,2.00,0,5.67,6.27,6.27,6.27,6.27
2026-07-15T15:20:42.450Z,3.00,2.00,0,5.57,5.70,5.70,5.70,5.70
2026-07-15T15:20:43.450Z,3.00,2.00,1,5.00,5.56,5.56,5.56,5.56
2026-07-15T15:20:44.450Z,3.00,3.00,1,18.80,3545.09,3545.09,3545.09,3545.09
2026-07-15T15:20:45.450Z,3.00,2.00,0,31.46,36.93,36.93,36.93,36.93
2026-07-15T15:20:46.450Z,3.00,3.00,1,12.66,4313.09,4313.09,4313.09,4313.09
2026-07-15T15:20:47.450Z,3.00,3.00,0,17.14,20.30,20.30,20.30,20.30
2026-07-15T15:20:48.450Z,3.00,3.00,0,5.34,32.50,32.50,32.50,32.50
2026-07-15T15:20:49.450Z,3.00,3.00,0,7.56,20.06,20.06,20.06,20.06
2026-07-15T15:20:50.450Z,3.00,3.00,0,7.63,14.43,14.43,14.43,14.43
2026-07-15T15:20:51.450Z,3.00,3.00,0,5.69,24.42,24.42,24.42,24.42
2026-07-15T15:20:52.450Z,3.00,3.00,0,6.16,15.15,15.15,15.15,15.15
2026-07-15T15:20:53.450Z,3.00,3.00,0,8.43,9.04,9.04,9.04,9.04
2026-07-15T15:20:54.450Z,3.00,3.00,0,5.77,17.15,17.15,17.15,17.15
2026-07-15T15:20:55.450Z,3.00,3.00,0,14.06,25.15,25.15,25.15,25.15
2026-07-15T15:20:56.450Z,3.00,4.00,0,5.46,10854.40,10854.40,10854.40,10854.40
2026-07-15T15:20:57.450Z,3.00,2.00,0,5.28,5.46,5.46,5.46,5.46
2026-07-15T15:20:58.450Z,3.00,3.00,0,7.73,14.20,14.20,14.20,14.20
2026-07-15T15:20:59.450Z,3.00,3.00,0,28.42,33.31,33.31,33.31,33.31
