timestamp,numbackends,active_backends,idle_backends,xact_commit,xact_rollback,blks_hit,blks_read,cache_hit_pct,temp_bytes,deadlocks,lock_waits,buffers_checkpoint,checkpoint_write_ms
2026-07-05T02:45:09Z,1,4,0,105,0,100.00,0,0,1,0,0,0,0
2026-07-05T02:45:14Z,1,20,0,2107,0,100.00,0,0,1,0,0,0,0
2026-07-05T02:45:19Z,1,36,0,4109,0,100.00,0,0,1,0,0,0,0
2026-07-05T02:45:24Z,13,74,0,6981,14,99.80,0,0,1,12,0,0,0
2026-07-05T02:45:29Z,13,111,0,1253447,3489,99.72,32391168,0,1,12,0,0,0
2026-07-05T02:45:35Z,13,165,0,1257088,3556,99.72,32391168,0,1,12,0,0,0
2026-07-05T02:45:40Z,17,199,0,1259756,3590,99.72,32391168,0,3,10,0,0,0
2026-07-05T02:45:45Z,13,248,0,1996351,3651,99.82,32391168,0,1,12,0,0,0
2026-07-05T02:45:50Z,13,286,0,3869046,3729,99.90,64782336,0,1,12,0,0,0
2026-07-05T02:45:55Z,13,337,0,3871802,3779,99.90,64782336,0,1,12,0,0,0
2026-07-05T02:46:01Z,17,372,0,3874956,3818,99.90,64782336,0,2,11,0,0,0
2026-07-05T02:46:06Z,13,446,0,3987759,3856,99.90,64782336,0,1,12,0,0,0
2026-07-05T02:46:11Z,13,480,0,3991150,3883,99.90,64782336,0,1,12,0,0,0
2026-07-05T02:46:16Z,13,516,0,5239850,3914,99.93,97181696,0,1,12,0,0,0
2026-07-05T02:46:22Z,13,566,0,5242399,3955,99.92,97181696,0,1,12,0,0,0
2026-07-05T02:46:27Z,13,617,0,5868117,3992,99.93,97181696,0,1,12,0,0,0
2026-07-05T02:46:32Z,17,661,0,5892214,4012,99.93,97181696,0,2,11,0,0,0
2026-07-05T02:46:37Z,13,708,0,7853432,4044,99.95,129581056,0,1,12,0,0,0
2026-07-05T02:46:43Z,13,762,0,7965940,4076,99.95,129581056,0,1,12,0,0,0
2026-07-05T02:46:48Z,13,802,0,7969403,4105,99.95,129581056,0,1,12,0,0,0
2026-07-05T02:46:53Z,13,848,0,7972023,4137,99.95,129581056,0,1,12,0,0,0
2026-07-05T02:46:58Z,20,899,0,9221182,4184,99.95,161980416,0,4,9,0,0,0
2026-07-05T02:47:04Z,13,950,0,9957260,4222,99.96,161980416,0,1,12,0,0,0
2026-07-05T02:47:09Z,17,992,0,11830406,4257,99.96,194379776,0,2,11,0,0,0
2026-07-05T02:47:14Z,13,1035,0,11921172,4291,99.96,194379776,0,1,12,0,0,0
2026-07-05T02:47:19Z,13,1079,0,11924074,4339,99.96,194379776,0,1,12,0,0,0
2026-07-05T02:47:25Z,13,1140,0,11949250,4363,99.96,194379776,0,1,12,0,0,0
2026-07-05T02:47:30Z,13,1180,0,11951978,4394,99.96,194379776,0,1,12,0,0,0
2026-07-05T02:47:35Z,13,1219,0,11954220,4409,99.96,194379776,0,1,12,0,0,0
2026-07-05T02:47:40Z,13,1262,0,13826050,4442,99.97,226779136,0,1,12,0,0,0
2026-07-05T02:47:45Z,20,1296,0,13828467,4462,99.97,226779136,0,3,10,0,0,0
2026-07-05T02:47:51Z,13,1360,0,13942456,4502,99.97,226779136,0,1,12,0,0,0
2026-07-05T02:47:56Z,13,1401,0,13945208,4539,99.97,226779136,0,1,12,0,0,0
2026-07-05T02:48:01Z,13,1451,0,13948156,4587,99.97,226779136,0,1,12,0,1530,0
2026-07-05T02:48:06Z,13,1487,0,13951005,4626,99.97,226779136,0,2,11,0,3214,0
2026-07-05T02:48:11Z,20,1529,0,15200349,4665,99.97,259178496,0,4,9,0,4971,0
2026-07-05T02:48:17Z,13,1578,0,15936855,4680,99.97,259178496,0,1,12,0,6664,0
2026-07-05T02:48:22Z,17,1641,0,17809080,4706,99.97,291577856,0,2,11,0,8486,0
2026-07-05T02:48:27Z,13,1686,0,17899637,4728,99.97,291577856,0,1,12,0,10170,0
2026-07-05T02:48:33Z,13,1736,0,17917656,4752,99.97,291577856,0,1,12,0,11920,0
2026-07-05T02:48:38Z,13,1776,0,17926862,4794,99.97,291577856,0,1,12,0,13603,0
2026-07-05T02:48:43Z,13,1814,0,19176542,4818,99.97,323977216,0,2,11,0,15319,0
2026-07-05T02:48:48Z,13,1853,0,19802522,4862,99.98,323977216,0,1,12,0,17035,0
2026-07-05T02:48:53Z,13,1927,0,19916175,4878,99.98,323977216,0,2,11,0,18761,0
2026-07-05T02:48:59Z,17,1964,0,21787960,4904,99.98,356376576,0,2,11,0,20513,0
2026-07-05T02:49:04Z,13,2019,0,21900640,4939,99.98,356376576,0,1,12,0,22202,0
2026-07-05T02:49:09Z,13,2053,0,21904098,4959,99.98,356376576,0,1,12,0,23918,0
2026-07-05T02:49:14Z,13,2096,0,23153132,4991,99.98,388775936,0,1,12,0,25637,0
2026-07-05T02:49:20Z,17,2144,0,23155708,5019,99.98,388775936,0,3,10,0,27390,0
2026-07-05T02:49:25Z,13,2214,0,25139252,5040,99.98,421175296,0,1,12,0,29082,0
2026-07-05T02:49:30Z,13,2251,0,25764994,5072,99.98,421175296,0,1,12,0,30798,0
2026-07-05T02:49:35Z,20,2294,0,25768018,5113,99.98,421175296,0,3,10,0,32619,0
2026-07-05T02:49:41Z,13,2345,0,25880408,5134,99.98,421175296,0,1,12,0,34339,0
2026-07-05T02:49:46Z,13,2382,0,25884111,5162,99.98,421175296,0,2,11,0,36022,0
2026-07-05T02:49:51Z,13,2438,0,27132810,5189,99.98,453574656,0,1,12,0,37738,0
2026-07-05T02:49:56Z,17,2483,0,27135614,5218,99.98,453574656,0,3,10,0,39522,0
2026-07-05T02:50:02Z,13,2535,0,27871840,5249,99.98,453574656,0,1,12,0,41249,0
2026-07-05T02:50:07Z,13,2575,0,27874434,5283,99.98,453574656,0,1,12,0,42932,0
2026-07-05T02:50:12Z,13,2610,0,27878072,5306,99.98,453574656,0,1,12,0,44648,0
2026-07-05T02:50:17Z,20,2648,0,27880835,5331,99.98,453574656,0,5,8,0,46374,0
2026-07-05T02:50:23Z,13,2713,0,31110741,5360,99.98,518373376,0,1,12,0,48066,0
2026-07-05T02:50:28Z,13,2848,0,31113089,5360,99.98,518373376,0,1,12,0,49782,0
2026-07-05T02:50:33Z,13,2942,0,32363377,5360,99.98,550772736,0,3,10,0,51500,0
2026-07-05T02:50:38Z,13,3051,0,36106567,5360,99.99,647970816,0,1,12,0,53184,0
2026-07-05T02:50:44Z,17,3156,0,36110176,5360,99.99,647970816,0,5,8,0,55013,0
2026-07-05T02:50:49Z,19,3281,0,36850627,5364,99.99,647970816,0,11,2,0,56813,0
2026-07-05T02:50:54Z,13,3389,0,38963576,5367,99.99,647970816,0,10,3,0,58627,0
2026-07-05T02:51:00Z,13,3566,0,46532988,5381,99.99,777568256,0,1,12,0,60352,0
2026-07-05T02:51:05Z,20,3687,0,46626996,5385,99.99,777568256,0,4,9,0,62153,0
2026-07-05T02:51:11Z,13,3843,0,46890888,5385,99.99,777568256,0,2,11,0,63854,0
2026-07-05T02:51:16Z,13,3964,0,46984889,5385,99.99,777568256,0,1,12,0,65571,0
2026-07-05T02:51:21Z,13,4076,0,49481448,5385,99.99,842366976,0,3,10,0,67321,0
2026-07-05T02:51:27Z,13,4185,0,51978628,5385,99.99,907165696,0,1,12,0,69037,0
2026-07-05T02:51:32Z,13,4355,0,54475258,5385,99.99,907165696,0,1,12,0,70755,0
2026-07-05T02:51:37Z,20,4494,0,54611847,5385,99.99,907165696,0,6,7,0,72461,0
2026-07-05T02:51:42Z,20,4579,0,54748504,5385,99.99,907165696,0,13,0,0,74309,0
2026-07-05T02:51:48Z,19,4618,0,56709701,5385,99.99,939565056,0,13,0,0,76226,0
2026-07-05T02:51:54Z,17,4802,0,61873912,5397,99.99,1036763136,0,6,6,0,78012,0
2026-07-05T02:51:59Z,13,5041,0,64097713,5422,99.99,1069170688,0,1,12,0,79708,0
2026-07-05T02:52:04Z,20,5177,0,64125812,5429,99.99,1069170688,0,13,0,0,81549,0
2026-07-05T02:52:10Z,19,5320,0,67379506,5444,99.99,1133985792,0,10,3,0,83343,0
2026-07-05T02:52:15Z,20,5447,0,70611687,5448,99.99,1166393344,0,13,0,0,85109,0
2026-07-05T02:52:21Z,16,5509,0,75065187,5448,99.99,1231208448,0,9,4,0,86835,0
2026-07-05T02:52:26Z,13,5737,0,78468559,5480,99.99,1296023552,0,3,10,0,88553,0
2026-07-05T02:52:31Z,13,5946,0,78714654,5490,99.99,1296023552,0,1,12,0,88682,269425
2026-07-05T02:52:36Z,13,6071,0,78718525,5493,99.99,1296023552,0,1,12,0,88682,269425
2026-07-05T02:52:42Z,13,6158,0,84330912,5495,99.99,1425653760,0,2,11,0,88682,269425
