timestamp,heap_used_mb,heap_committed_mb,ygc_count,ygct_s,fgc_count,fgct_s,gct_s
2026-05-31T06:46:06Z,15.77,40.00,4,0.021,0,0.000,0.024
2026-05-31T06:46:07Z,15.77,40.00,4,0.021,0,0.000,0.024
2026-05-31T06:46:08Z,15.77,40.00,4,0.021,0,0.000,0.024
2026-05-31T06:46:09Z,15.77,40.00,4,0.021,0,0.000,0.024
2026-05-31T06:46:10Z,15.77,40.00,4,0.021,0,0.000,0.024
2026-05-31T06:46:11Z,15.77,40.00,4,0.021,0,0.000,0.024
2026-05-31T06:46:12Z,15.77,40.00,4,0.021,0,0.000,0.024
2026-05-31T06:46:13Z,15.77,40.00,4,0.021,0,0.000,0.024
2026-05-31T06:46:14Z,15.77,40.00,4,0.021,0,0.000,0.024
2026-05-31T06:46:15Z,15.77,40.00,4,0.021,0,0.000,0.024
2026-05-31T06:46:16Z,15.77,40.00,4,0.021,0,0.000,0.024
2026-05-31T06:46:17Z,15.77,40.00,4,0.021,0,0.000,0.024
2026-05-31T06:46:18Z,15.77,40.00,4,0.021,0,0.000,0.024
2026-05-31T06:46:19Z,18.24,45.00,5,0.028,0,0.000,0.031
2026-05-31T06:46:20Z,18.72,45.00,7,0.036,0,0.000,0.047
2026-05-31T06:46:21Z,18.72,45.00,7,0.036,0,0.000,0.047
2026-05-31T06:46:22Z,18.72,45.00,7,0.036,0,0.000,0.047
2026-05-31T06:46:23Z,18.72,45.00,7,0.036,0,0.000,0.047
2026-05-31T06:46:24Z,18.72,45.00,7,0.036,0,0.000,0.047
2026-05-31T06:46:25Z,19.72,45.00,7,0.036,0,0.000,0.047
2026-05-31T06:46:26Z,19.72,45.00,7,0.036,0,0.000,0.047
2026-05-31T06:46:27Z,20.72,45.00,7,0.036,0,0.000,0.047
2026-05-31T06:46:28Z,20.72,45.00,7,0.036,0,0.000,0.047
2026-05-31T06:46:29Z,22.72,45.00,7,0.036,0,0.000,0.047
2026-05-31T06:46:30Z,22.72,45.00,7,0.036,0,0.000,0.047
2026-05-31T06:46:31Z,22.72,45.00,7,0.036,0,0.000,0.047
