timestamp,numbackends,active_backends,idle_backends,xact_commit,xact_rollback,blks_hit,blks_read,cache_hit_pct,temp_bytes,deadlocks,lock_waits,buffers_checkpoint,checkpoint_write_ms
2026-05-23T08:44:55Z,1,52,0,6203,0,100.00,0,0,1,0,0,9391,0
2026-05-23T08:45:00Z,1,84,0,10267,0,100.00,0,0,1,0,0,14964,0
2026-05-23T08:45:05Z,12,127,0,14683,0,100.00,0,0,1,12,0,17387,269733
2026-05-23T08:45:10Z,16,228,0,27066,0,100.00,0,0,2,14,0,17387,269733
2026-05-23T08:45:16Z,16,314,0,198589,0,100.00,260653056,0,1,15,0,17387,269733
2026-05-23T08:45:21Z,23,389,0,204708,0,100.00,260653056,0,4,12,0,17387,269733
2026-05-23T08:45:26Z,20,440,0,377359,0,100.00,260653056,0,3,13,0,17387,269733
2026-05-23T08:45:32Z,16,543,0,719010,0,100.00,260653056,0,2,14,0,17387,269733
2026-05-23T08:45:37Z,23,653,0,5829794,0,100.00,260653056,0,3,13,0,24772,269733
2026-05-23T08:45:42Z,20,745,0,6004098,0,100.00,260653056,0,2,14,0,33873,269733
2026-05-23T08:45:48Z,16,841,0,6361426,0,100.00,260653056,0,2,14,0,42342,269733
2026-05-23T08:45:53Z,16,916,0,6533366,0,100.00,521306112,0,2,14,0,50931,269733
2026-05-23T08:45:58Z,16,1012,0,6540949,0,100.00,521306112,0,3,13,0,59741,269733
2026-05-23T08:46:03Z,23,1068,0,6549564,0,100.00,521306112,0,4,12,0,68490,269733
2026-05-23T08:46:09Z,23,1145,0,11821669,0,100.00,521306112,0,3,13,0,77533,269733
2026-05-23T08:46:14Z,17,1247,0,12209564,0,100.00,521306112,0,2,14,0,86291,269733
2026-05-23T08:46:19Z,16,1321,0,12354680,0,100.00,521306112,0,4,12,0,95242,269733
2026-05-23T08:46:25Z,20,1369,0,12360391,0,100.00,521306112,0,4,12,0,104078,269733
2026-05-23T08:46:30Z,20,1411,0,12367407,0,100.00,521306112,0,4,12,0,113166,269733
2026-05-23T08:46:36Z,16,1484,0,12882153,0,100.00,781959168,0,1,14,0,121682,269733
2026-05-23T08:46:41Z,20,1556,0,17986032,0,100.00,781959168,0,2,14,0,130760,269733
2026-05-23T08:46:46Z,16,1634,0,18175921,0,100.00,781959168,0,1,15,0,139235,269733
2026-05-23T08:46:52Z,16,1696,0,18182298,0,100.00,781959168,0,2,14,0,147808,269733
2026-05-23T08:46:57Z,16,1753,0,18357675,0,100.00,1042612224,0,2,14,0,156401,269733
2026-05-23T08:47:02Z,20,1825,0,18370036,0,100.00,1042612224,0,2,14,0,165309,269733
2026-05-23T08:47:08Z,16,1891,0,18711799,0,100.00,1042612224,0,1,15,0,173814,269733
2026-05-23T08:47:13Z,16,1984,0,18720321,0,100.00,1042612224,0,2,14,0,182404,269733
2026-05-23T08:47:18Z,16,2031,0,18741977,0,100.00,1042612224,0,2,14,0,190837,269733
2026-05-23T08:47:23Z,16,2098,0,18918186,0,100.00,1303265280,0,2,14,0,199445,269733
2026-05-23T08:47:28Z,16,2146,0,18938947,0,100.00,1303265280,0,2,14,0,208092,269733
2026-05-23T08:47:33Z,16,2194,0,24043678,0,100.00,1303265280,0,1,15,0,216530,269733
2026-05-23T08:47:39Z,16,2277,0,24219557,0,100.00,1303265280,0,1,15,0,225010,269733
2026-05-23T08:47:44Z,16,2350,0,24226196,0,100.00,1303265280,0,2,14,0,233593,269733
2026-05-23T08:47:49Z,16,2401,0,24233737,0,100.00,1303265280,0,2,14,0,242026,269733
2026-05-23T08:47:54Z,16,2474,0,24577374,0,100.00,1563918336,0,2,14,0,250715,269733
2026-05-23T08:47:59Z,16,2520,0,24584552,0,100.00,1563918336,0,2,14,0,259310,269733
2026-05-23T08:48:05Z,16,2599,0,29694830,0,100.00,1563918336,0,2,14,0,267712,269733
2026-05-23T08:48:10Z,16,2659,0,29714068,0,100.00,1563918336,0,1,15,0,276264,269733
