timestamp,heap_used_mb,heap_committed_mb,ygc_count,ygct_s,fgc_count,fgct_s,gct_s
2026-07-05T12:37:22Z,17.92,40.00,4,0.017,0,0.000,0.019
2026-07-05T12:37:23Z,17.92,40.00,4,0.017,0,0.000,0.019
2026-07-05T12:37:24Z,17.92,40.00,4,0.017,0,0.000,0.019
2026-07-05T12:37:25Z,17.92,40.00,4,0.017,0,0.000,0.019
2026-07-05T12:37:26Z,17.92,40.00,4,0.017,0,0.000,0.019
2026-07-05T12:37:27Z,17.92,40.00,4,0.017,0,0.000,0.019
2026-07-05T12:37:28Z,17.92,40.00,4,0.017,0,0.000,0.019
2026-07-05T12:37:29Z,17.92,40.00,4,0.017,0,0.000,0.019
2026-07-05T12:37:30Z,17.92,40.00,4,0.017,0,0.000,0.019
2026-07-05T12:37:31Z,17.92,40.00,4,0.017,0,0.000,0.019
2026-07-05T12:37:32Z,17.92,40.00,4,0.017,0,0.000,0.019
2026-07-05T12:37:33Z,17.92,40.00,4,0.017,0,0.000,0.019
2026-07-05T12:37:34Z,12.07,40.00,5,0.024,0,0.000,0.026
2026-07-05T12:37:35Z,26.07,40.00,5,0.024,0,0.000,0.026
2026-07-05T12:37:36Z,18.46,40.00,7,0.034,0,0.000,0.042
2026-07-05T12:37:37Z,19.46,40.00,7,0.034,0,0.000,0.042
2026-07-05T12:37:38Z,20.46,40.00,7,0.034,0,0.000,0.042
2026-07-05T12:37:39Z,20.46,40.00,7,0.034,0,0.000,0.042
2026-07-05T12:37:40Z,20.46,40.00,7,0.034,0,0.000,0.042
2026-07-05T12:37:41Z,18.39,40.00,8,0.038,0,0.000,0.046
2026-07-05T12:37:42Z,19.39,40.00,8,0.038,0,0.000,0.046
2026-07-05T12:37:43Z,19.39,40.00,8,0.038,0,0.000,0.046
2026-07-05T12:37:44Z,19.39,40.00,8,0.038,0,0.000,0.046
2026-07-05T12:37:45Z,20.39,40.00,8,0.038,0,0.000,0.046
2026-07-05T12:37:46Z,20.39,40.00,8,0.038,0,0.000,0.046
2026-07-05T12:37:47Z,21.39,40.00,8,0.038,0,0.000,0.046
2026-07-05T12:37:48Z,22.39,40.00,8,0.038,0,0.000,0.046
2026-07-05T12:37:49Z,24.39,40.00,8,0.038,0,0.000,0.046
2026-07-05T12:37:50Z,20.87,40.00,9,0.042,0,0.000,0.050
2026-07-05T12:37:51Z,20.87,40.00,9,0.042,0,0.000,0.050
2026-07-05T12:37:52Z,21.87,40.00,9,0.042,0,0.000,0.050
2026-07-05T12:37:53Z,21.87,40.00,9,0.042,0,0.000,0.050
2026-07-05T12:37:54Z,21.87,40.00,9,0.042,0,0.000,0.050
2026-07-05T12:37:55Z,22.87,40.00,9,0.042,0,0.000,0.050
2026-07-05T12:37:56Z,22.87,40.00,9,0.042,0,0.000,0.050
2026-07-05T12:37:57Z,22.87,40.00,9,0.042,0,0.000,0.050
2026-07-05T12:37:58Z,22.87,40.00,9,0.042,0,0.000,0.050
2026-07-05T12:37:59Z,24.87,40.00,9,0.042,0,0.000,0.050
2026-07-05T12:38:00Z,25.87,40.00,9,0.042,0,0.000,0.050
2026-07-05T12:38:01Z,26.87,40.00,9,0.042,0,0.000,0.050
2026-07-05T12:38:02Z,26.87,40.00,9,0.042,0,0.000,0.050
2026-07-05T12:38:03Z,23.11,40.00,10,0.045,0,0.000,0.053
2026-07-05T12:38:04Z,23.11,40.00,10,0.045,0,0.000,0.053
2026-07-05T12:38:05Z,24.11,40.00,10,0.045,0,0.000,0.053
2026-07-05T12:38:06Z,26.11,40.00,10,0.045,0,0.000,0.053
2026-07-05T12:38:07Z,26.11,40.00,10,0.045,0,0.000,0.053
2026-07-05T12:38:08Z,23.14,40.00,11,0.049,0,0.000,0.057
