scenario,workload,technology,per_node_rps,aggregate_rps,repetition_count,metric_name,mean,median,stddev,min,max,ci95_low,ci95_high
hikari-prod,W5_HTAP,HikariCP,1.0,16.0,5,attempted_rps,15.418196545219018,15.418066388814397,0.00029739596703395215,15.418059174540245,15.418728507558441,15.41782733855232,15.418565751885717
hikari-prod,W5_HTAP,HikariCP,1.0,16.0,5,error_rate_pct,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hikari-prod,W5_HTAP,HikariCP,1.0,16.0,5,error_rps,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hikari-prod,W5_HTAP,HikariCP,1.0,16.0,5,offered_rps,16.0,16.0,0.0,16.0,16.0,16.0,16.0
hikari-prod,W5_HTAP,HikariCP,1.0,16.0,5,p95_latency_ms,6471.678999999999,6379.519,143.55004546150437,6356.991,6653.951,6293.466651265098,6649.8913487349
hikari-prod,W5_HTAP,HikariCP,1.0,16.0,5,p99_latency_ms,51304.8566,51118.079,1002.0125428739916,50135.039,52740.095,50060.89315747158,52548.820042528416
hikari-prod,W5_HTAP,HikariCP,1.0,16.0,5,postgres_backend_connections,151.5,151.5,0.5,151.0,152.0,150.87926752944605,152.12073247055395
hikari-prod,W5_HTAP,HikariCP,1.0,16.0,5,postgres_cpu_pct_avg,129.21596031497012,129.55121037463977,2.489542304797194,125.90632478632477,132.14991279069767,126.12528082415949,132.30663980578075
hikari-prod,W5_HTAP,HikariCP,1.0,16.0,5,postgres_rss_mib,20747.603116658054,20729.831046511626,88.10479789528794,20647.84862857143,20863.68570605187,20638.224098927658,20856.98213438845
hikari-prod,W5_HTAP,HikariCP,1.0,16.0,5,proxy_tier_cpu_pct,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hikari-prod,W5_HTAP,HikariCP,1.0,16.0,5,proxy_tier_rss_mib,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hikari-prod,W5_HTAP,HikariCP,1.0,16.0,5,rps_per_db_connection,0.10188695256518594,0.10188231905440376,0.0003410868046515861,0.10154722734694457,0.10224537372722188,0.10146350525533648,0.1023103998750354
hikari-prod,W5_HTAP,HikariCP,1.0,16.0,5,successful_rps,15.435736961549386,15.435178556735575,0.0019101735656388,15.434103889534892,15.439051432810503,15.433365548036214,15.438108375062559
hikari-prod,W5_HTAP,HikariCP,2.0,32.0,5,attempted_rps,30.819027610546037,30.819028846594204,3.742322869429018e-06,30.81902266635339,30.819030906675945,30.819022964583397,30.819032256508677
hikari-prod,W5_HTAP,HikariCP,2.0,32.0,5,error_rate_pct,39.364654670371884,43.53530783419761,9.464930549676351,22.442071468453378,43.96063019511007,27.61427522292773,51.11503411781604
hikari-prod,W5_HTAP,HikariCP,2.0,32.0,5,error_rps,12.098307955458136,13.37851377803771,2.919826741220531,6.8780238169046,13.518617097020963,8.473445422123566,15.723170488792706
hikari-prod,W5_HTAP,HikariCP,2.0,32.0,5,mean_failed_latency_ms,29999.994089483203,30000.081105773977,0.4333256402271035,29999.261492001846,30000.350788219872,29999.456130892777,30000.53204807363
hikari-prod,W5_HTAP,HikariCP,2.0,32.0,5,offered_rps,32.0,32.0,0.0,32.0,32.0,32.0,32.0
hikari-prod,W5_HTAP,HikariCP,2.0,32.0,5,p95_latency_ms,121965.77180000002,135856.12699999998,37415.5686792884,55853.055,144703.48700000002,75515.65503304929,168415.88856695074
hikari-prod,W5_HTAP,HikariCP,2.0,32.0,5,p99_latency_ms,362033.9702,381550.591,73677.0157527126,233766.911,414973.951,270566.53817755403,453501.40222244593
hikari-prod,W5_HTAP,HikariCP,2.0,32.0,5,postgres_backend_connections,306.2,311.0,10.183319694480774,288.0,311.0,293.55776561520867,318.8422343847913
hikari-prod,W5_HTAP,HikariCP,2.0,32.0,5,postgres_cpu_pct_avg,191.5100180998294,183.76261363636365,24.220073342875843,175.41855018587358,234.21841059602647,161.44164617358746,221.57839002607136
hikari-prod,W5_HTAP,HikariCP,2.0,32.0,5,postgres_rss_mib,53001.88393368271,52958.33090909092,1081.119017353629,51289.44721854305,54030.27193308551,51659.712576473175,54344.05529089224
hikari-prod,W5_HTAP,HikariCP,2.0,32.0,5,proxy_tier_cpu_pct,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hikari-prod,W5_HTAP,HikariCP,2.0,32.0,5,proxy_tier_rss_mib,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hikari-prod,W5_HTAP,HikariCP,2.0,32.0,5,rps_per_db_connection,0.06115133249597019,0.05581122475405399,0.01195674109312813,0.05541166704590619,0.08253429556714953,0.046307457618947674,0.07599520737299272
hikari-prod,W5_HTAP,HikariCP,2.0,32.0,5,successful_rps,18.62724440168703,17.351747710005743,2.8762396784374715,17.233028451276827,23.769877123339064,15.056493678683498,22.19799512469056
hikari-prod,W5_HTAP,HikariCP,3.0,48.0,5,attempted_rps,46.32887826651434,46.32909589967517,0.014753366110074481,46.309832291507895,46.34834399146438,46.31056247972535,46.347194053303326
hikari-prod,W5_HTAP,HikariCP,3.0,48.0,5,error_rate_pct,56.350180336060205,56.592642440556304,0.6847551925575144,55.15131136516476,56.79491784142947,55.500080771258474,57.200279900861936
hikari-prod,W5_HTAP,HikariCP,3.0,48.0,5,error_rps,26.86334431241887,26.98270382464667,0.31251053966803033,26.313187991762085,27.059701517563038,26.47537343369431,27.251315191143433
hikari-prod,W5_HTAP,HikariCP,3.0,48.0,5,mean_failed_latency_ms,30000.280468676,30000.280541903798,0.0014864381805144,30000.278730843154,30000.2823879383,30000.27862331511,30000.28231403689
hikari-prod,W5_HTAP,HikariCP,3.0,48.0,5,offered_rps,48.0,48.0,0.0,48.0,48.0,48.0,48.0
hikari-prod,W5_HTAP,HikariCP,3.0,48.0,5,p95_latency_ms,142947.1222,144506.87900000002,2440.457159911483,139591.679,144965.631,139917.3801956942,145976.86420430584
hikari-prod,W5_HTAP,HikariCP,3.0,48.0,5,p99_latency_ms,383857.45819999994,387579.903,8687.710819661683,371195.90300000005,392298.495,373071.9697989063,394642.9466010936
hikari-prod,W5_HTAP,HikariCP,3.0,48.0,5,postgres_backend_connections,312.0,312.0,0.0,312.0,312.0,312.0,312.0
hikari-prod,W5_HTAP,HikariCP,3.0,48.0,5,postgres_cpu_pct_avg,232.07181352160495,231.85922297297293,4.994930589132785,224.98819112627984,239.0354035087719,225.87078231192925,238.27284473128066
hikari-prod,W5_HTAP,HikariCP,3.0,48.0,5,postgres_rss_mib,60913.204656535454,61029.85534722221,935.527440607832,59385.815972696255,61836.92761403511,59751.78013757645,62074.62917549446
hikari-prod,W5_HTAP,HikariCP,3.0,48.0,5,proxy_tier_cpu_pct,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hikari-prod,W5_HTAP,HikariCP,3.0,48.0,5,proxy_tier_rss_mib,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hikari-prod,W5_HTAP,HikariCP,3.0,48.0,5,rps_per_db_connection,0.06669568621172697,0.0663337036021156,0.0010823852893529673,0.06597718162794342,0.06858241494443329,0.06535194282222435,0.06803942960122959
hikari-prod,W5_HTAP,HikariCP,3.0,48.0,5,successful_rps,20.809054098058816,20.69611552386007,0.3377042102781259,20.584880667918345,21.397713462663187,20.389806160533997,21.228302035583635
hikari-prod,W5_HTAP,HikariCP,4.0,64.0,5,attempted_rps,61.682365139941886,61.68408376491923,0.009884668858795189,61.665881472871106,61.69263575100388,61.670093670099234,61.69463660978454
hikari-prod,W5_HTAP,HikariCP,4.0,64.0,5,error_rate_pct,66.24357395320816,66.41384773558511,0.8096560200781471,65.27541409001297,67.16038577415718,65.2384143899242,67.24873351649211
hikari-prod,W5_HTAP,HikariCP,4.0,64.0,5,error_rps,42.07265777034633,42.1430224779568,0.5276378906099066,41.4318059557419,42.675653569332205,41.417613827554014,42.72770171313865
hikari-prod,W5_HTAP,HikariCP,4.0,64.0,5,mean_failed_latency_ms,30000.246491375983,30000.246284364137,0.0012419267994466475,30000.24520188938,30000.24831620354,30000.2449495674,30000.248033184565
hikari-prod,W5_HTAP,HikariCP,4.0,64.0,5,offered_rps,64.0,64.0,0.0,64.0,64.0,64.0,64.0
hikari-prod,W5_HTAP,HikariCP,4.0,64.0,5,p95_latency_ms,148989.54140000002,148766.719,1720.6164468389798,146735.103,151519.231,146853.45640415582,151125.6263958442
hikari-prod,W5_HTAP,HikariCP,4.0,64.0,5,p99_latency_ms,394369.43260000006,395051.007,5883.2204144503075,386007.039,401735.679,387065.6207146498,401673.2444853503
hikari-prod,W5_HTAP,HikariCP,4.0,64.0,5,postgres_backend_connections,312.0,312.0,0.0,312.0,312.0,312.0,312.0
