timestamp,numbackends,active_backends,idle_backends,xact_commit,xact_rollback,blks_hit,blks_read,cache_hit_pct,temp_bytes,deadlocks,lock_waits,buffers_checkpoint,checkpoint_write_ms
2026-07-12T12:34:04Z,1,20,0,2107,0,100.00,0,0,1,0,0,0,0
2026-07-12T12:34:09Z,11,72,0,6027,24,99.60,0,0,1,10,0,0,0
2026-07-12T12:34:14Z,15,157,0,1247780,3572,99.71,32219136,0,3,8,0,0,0
2026-07-12T12:34:20Z,11,257,0,3836957,3743,99.90,64438272,0,1,10,0,0,0
2026-07-12T12:34:25Z,11,355,0,3952816,3852,99.90,64438272,0,1,10,0,0,0
2026-07-12T12:34:30Z,11,449,0,5812979,3965,99.93,96657408,0,1,10,0,0,0
2026-07-12T12:34:35Z,18,541,0,5928645,4040,99.93,96657408,0,5,6,0,0,0
2026-07-12T12:34:41Z,18,669,0,7902785,4140,99.95,128876544,0,5,6,0,0,0
2026-07-12T12:34:46Z,11,802,0,11822267,4286,99.96,193314816,0,1,10,0,0,0
2026-07-12T12:34:51Z,11,895,0,11848951,4382,99.96,193314816,0,1,10,0,0,0
2026-07-12T12:34:56Z,18,975,0,13709903,4450,99.97,225533952,0,3,8,0,0,0
2026-07-12T12:35:02Z,11,1089,0,13826749,4579,99.97,225533952,0,1,10,0,0,0
2026-07-12T12:35:07Z,13,1192,0,15181129,4663,99.97,257753088,0,3,8,0,0,0
2026-07-12T12:35:12Z,12,1321,0,17771603,4745,99.97,289972224,0,1,11,0,0,0
2026-07-12T12:35:18Z,19,1409,0,19634357,4848,99.98,322191360,0,3,9,0,0,0
2026-07-12T12:35:23Z,12,1514,0,21715712,4905,99.98,354410496,0,1,11,0,0,0
2026-07-12T12:35:28Z,19,1612,0,22961936,4998,99.98,386629632,0,5,7,0,0,0
2026-07-12T12:35:34Z,16,1721,0,25572705,5091,99.98,418848768,0,2,10,0,0,0
2026-07-12T12:35:39Z,11,1858,0,26908013,5192,99.98,451067904,0,2,9,0,0,0
2026-07-12T12:35:44Z,11,1954,0,27642163,5258,99.98,451067904,0,1,10,0,0,0
2026-07-12T12:35:49Z,15,2055,0,28376743,5334,99.98,451067904,0,5,6,0,0,0
2026-07-12T12:35:55Z,11,2162,0,32827741,5425,99.98,547725312,0,2,9,0,0,0
2026-07-12T12:36:00Z,11,2276,0,34798963,5538,99.98,579944448,0,2,9,0,0,0
2026-07-12T12:36:05Z,18,2379,0,36771004,5598,99.98,612163584,0,4,7,0,0,0
2026-07-12T12:36:11Z,12,2510,0,38746288,5694,99.99,644382720,0,2,10,0,0,0
2026-07-12T12:36:16Z,16,2602,0,40096313,5756,99.99,644382720,0,3,9,0,0,0
2026-07-12T12:36:21Z,19,2709,0,42691102,5832,99.99,708820992,0,4,8,0,0,0
2026-07-12T12:36:27Z,12,2817,0,43423409,5906,99.99,708820992,0,3,9,0,0,0
2026-07-12T12:36:32Z,12,2910,0,45393947,5983,99.99,741048320,0,1,11,0,0,0
2026-07-12T12:36:37Z,12,3040,0,47259015,6103,99.99,773275648,0,1,11,0,0,0
2026-07-12T12:36:42Z,17,3141,0,47401431,6160,99.99,773275648,0,4,9,0,0,0
2026-07-12T12:36:47Z,17,3222,0,51227595,6202,99.99,837730304,0,3,10,0,0,0
2026-07-12T12:36:53Z,20,3359,0,53288794,6280,99.99,869957632,0,5,8,0,0,0
2026-07-12T12:36:58Z,20,3452,0,55259725,6325,99.99,902184960,0,4,8,0,729,0
2026-07-12T12:37:04Z,13,3582,0,59198077,6419,99.99,966639616,0,2,11,0,2460,0
2026-07-12T12:37:09Z,19,3699,0,61063436,6507,99.99,998866944,0,3,9,0,4272,0
2026-07-12T12:37:14Z,12,3825,0,63146723,6585,99.99,1031094272,0,1,11,0,5980,0
2026-07-12T12:37:20Z,19,3919,0,65010194,6655,99.99,1063321600,0,3,9,0,7856,0
2026-07-12T12:37:25Z,15,4023,0,66452891,6714,99.99,1095548928,0,3,9,0,9637,0
2026-07-12T12:37:31Z,12,4113,0,67096957,6779,99.99,1095548928,0,3,9,0,11375,0
2026-07-12T12:37:36Z,11,4254,0,69069267,6890,99.99,1127776256,0,1,9,0,13117,0
2026-07-12T12:37:41Z,11,4339,0,69077718,6955,99.99,1127776256,0,3,8,0,14821,0
2026-07-12T12:37:46Z,11,4434,0,71049182,7000,99.99,1160003584,0,1,10,0,16560,0
2026-07-12T12:37:51Z,18,4547,0,73023599,7093,99.99,1192230912,0,5,6,0,18313,0
2026-07-12T12:37:57Z,17,4622,0,74996257,7117,99.99,1224458240,0,5,6,0,20080,0
2026-07-12T12:38:02Z,15,4742,0,78846181,7194,99.99,1288912896,0,2,9,0,21858,0
2026-07-12T12:38:07Z,12,4907,0,80911329,7293,99.99,1321140224,0,3,9,0,23602,0
2026-07-12T12:38:13Z,14,5016,0,82886307,7345,99.99,1353367552,0,3,11,0,25352,0
2026-07-12T12:38:18Z,14,5126,0,84858445,7408,99.99,1385594880,0,1,13,0,27065,0
2026-07-12T12:38:23Z,21,5212,0,86718881,7470,99.99,1417822208,0,3,11,0,28841,0
2026-07-12T12:38:28Z,18,5309,0,88712097,7524,99.99,1450049536,0,2,12,0,30621,0
2026-07-12T12:38:34Z,14,5436,0,90766203,7585,99.99,1482276864,0,1,13,0,32341,0
2026-07-12T12:38:39Z,18,5559,0,90804729,7636,99.99,1482276864,0,5,9,0,34095,0
2026-07-12T12:38:44Z,13,5664,0,94722717,7686,99.99,1546731520,0,1,12,0,35806,0
2026-07-12T12:38:49Z,13,5773,0,96673178,7755,99.99,1578958848,0,1,12,0,37548,0
2026-07-12T12:38:55Z,20,5856,0,98556761,7807,99.99,1611186176,0,3,9,0,39361,0
2026-07-12T12:39:00Z,13,5979,0,100639707,7875,99.99,1643413504,0,1,12,0,41083,0
2026-07-12T12:39:05Z,20,6065,0,101884728,7927,99.99,1675640832,0,4,9,0,42835,0
2026-07-12T12:39:11Z,1,6190,0,104564584,7988,99.99,1707876352,0,1,0,0,44578,0
2026-07-12T12:39:16Z,41,6352,0,105812938,7988,99.99,1740111872,0,3,38,0,46316,0
2026-07-12T12:39:21Z,48,6633,0,108332253,7988,99.99,1804582912,0,15,26,0,48105,0
2026-07-12T12:39:26Z,48,6885,0,110314349,7988,99.99,1836818432,0,22,19,0,49906,0
2026-07-12T12:39:32Z,46,7169,0,110374917,7988,99.99,1836818432,0,26,15,0,51705,0
2026-07-12T12:39:37Z,52,7406,0,111731117,7988,99.99,1836818432,0,38,7,0,53556,0
2026-07-12T12:39:43Z,74,7707,0,115505892,7988,99.99,1869053952,0,47,21,0,55428,0
2026-07-12T12:39:48Z,88,7991,0,116188682,7990,99.99,1869053952,0,66,15,0,57308,0
2026-07-12T12:39:54Z,88,8324,0,119973594,7990,99.99,1965760512,0,69,13,0,59321,0
2026-07-12T12:40:00Z,88,8541,0,120074009,7995,99.99,1965760512,0,78,3,0,61313,0
2026-07-12T12:40:06Z,88,8663,0,120082480,7995,99.99,1965760512,0,81,1,0,63331,0
2026-07-12T12:40:12Z,89,8718,0,121410770,7995,99.99,1997996032,0,81,0,0,65477,0
2026-07-12T12:40:19Z,87,8954,0,125262184,8019,99.99,2030231552,0,80,1,0,67433,0
2026-07-12T12:40:25Z,88,9062,0,129071483,8022,99.99,2094702592,0,81,0,0,69450,0
2026-07-12T12:40:31Z,89,9164,0,131595568,8026,99.99,2126938112,0,80,0,0,71463,0
2026-07-12T12:40:37Z,85,9277,0,137326779,8030,99.99,2223644672,0,79,0,0,73527,0
2026-07-12T12:40:43Z,86,9356,0,142323676,8031,99.99,2288115712,0,80,0,0,75510,0
2026-07-12T12:40:49Z,88,9414,0,146666334,8032,99.99,2384822272,0,80,0,0,77644,0
2026-07-12T12:40:55Z,88,9548,0,152310409,8049,99.99,2481528832,0,81,0,0,79573,0
2026-07-12T12:41:01Z,88,9616,0,156672568,8049,99.99,2578259968,0,81,0,0,81631,0
2026-07-12T12:41:07Z,88,9686,0,158599301,8053,99.99,2610503680,0,81,1,0,83567,0
2026-07-12T12:41:13Z,88,9767,0,159332179,8057,99.99,2610503680,0,80,0,0,85611,0
2026-07-12T12:41:19Z,84,10104,0,163315401,8083,100.00,2674991104,0,81,0,0,87650,0
2026-07-12T12:41:26Z,88,10229,0,167664024,8094,100.00,2739478528,0,81,0,0,89490,0
2026-07-12T12:41:31Z,85,10363,0,171410058,8095,100.00,2803965952,0,81,0,0,89670,269031
2026-07-12T12:41:37Z,88,10439,0,174619284,8099,100.00,2868453376,0,81,0,0,89670,269031
2026-07-12T12:41:43Z,85,10539,0,177316570,8105,100.00,2900697088,0,79,0,0,89670,269031
2026-07-12T12:41:49Z,87,10599,0,180419906,8105,100.00,2965184512,0,81,0,0,89670,269031
2026-07-12T12:41:55Z,88,10696,0,184764874,8114,100.00,3061915648,0,80,1,0,89670,269031
2026-07-12T12:42:01Z,88,10898,0,189286878,8151,100.00,3126403072,0,81,0,0,89723,269031
2026-07-12T12:42:07Z,86,10941,0,189420214,8151,100.00,3126403072,0,79,0,0,89781,269031
2026-07-12T12:42:13Z,86,11077,0,192693653,8166,100.00,3158646784,0,81,0,0,89840,269031
2026-07-12T12:42:19Z,88,11283,0,197944081,8183,100.00,3255386112,0,81,0,0,89902,269031
2026-07-12T12:42:26Z,88,11453,0,205289620,8199,100.00,3416629248,0,80,0,0,89962,269031
2026-07-12T12:42:32Z,85,11577,0,208159122,8212,100.00,3448881152,0,80,1,0,90022,269031
2026-07-12T12:42:38Z,88,11617,0,208208627,8217,100.00,3448881152,0,81,0,0,90075,269031
2026-07-12T12:42:43Z,87,11788,0,215118855,8225,100.00,3577888768,0,80,1,0,90131,269031
2026-07-12T12:42:49Z,88,11887,0,219017072,8234,100.00,3674644480,0,80,1,0,90190,269031
2026-07-12T12:42:55Z,88,11945,0,219810998,8237,100.00,3674644480,0,80,0,0,90249,269031
2026-07-12T12:43:01Z,88,12112,0,226655237,8259,100.00,3803652096,0,80,1,0,90307,269031
2026-07-12T12:43:07Z,88,12247,0,229866632,8268,100.00,3835904000,0,81,0,0,90363,269031
