timestamp,numbackends,active_backends,idle_backends,xact_commit,xact_rollback,blks_hit,blks_read,cache_hit_pct,temp_bytes,deadlocks,lock_waits,buffers_checkpoint,checkpoint_write_ms
2026-07-11T23:28:13Z,1,38,0,4182,0,100.00,0,0,1,0,0,0,0
2026-07-11T23:28:19Z,1,62,0,7185,0,100.00,0,0,1,0,0,0,0
2026-07-11T23:28:24Z,8,93,0,10405,0,100.00,0,0,1,8,0,0,0
2026-07-11T23:28:29Z,13,181,0,20802,61,99.71,0,0,2,11,0,0,0
2026-07-11T23:28:34Z,13,244,0,1268954,3515,99.72,32415744,0,1,12,0,0,0
2026-07-11T23:28:39Z,13,325,0,1276729,3561,99.72,32415744,0,1,12,0,0,0
2026-07-11T23:28:45Z,13,400,0,2014843,3598,99.82,32415744,0,1,12,0,0,0
2026-07-11T23:28:50Z,13,479,0,3891153,3691,99.91,64831488,0,1,12,0,0,0
2026-07-11T23:28:55Z,13,562,0,3898751,3724,99.90,64831488,0,1,12,0,0,0
2026-07-11T23:29:00Z,13,628,0,3903419,3759,99.90,64831488,0,1,12,0,0,0
2026-07-11T23:29:05Z,13,710,0,4017837,3802,99.91,64831488,0,1,12,0,0,0
2026-07-11T23:29:11Z,13,772,0,4021244,3823,99.91,64831488,0,1,12,0,0,0
2026-07-11T23:29:16Z,13,854,0,4028183,3852,99.90,64831488,0,2,11,0,0,0
2026-07-11T23:29:21Z,13,941,0,5283914,3886,99.93,97247232,0,1,12,0,0,0
2026-07-11T23:29:26Z,13,1013,0,5914021,3919,99.93,97247232,0,1,12,0,0,0
2026-07-11T23:29:31Z,20,1074,0,5917564,3942,99.93,97247232,0,3,10,0,0,0
2026-07-11T23:29:37Z,13,1157,0,6035389,3976,99.93,97247232,0,3,10,0,0,0
2026-07-11T23:29:42Z,16,1253,0,8001944,4009,99.95,129662976,0,1,12,0,0,0
2026-07-11T23:29:48Z,13,1344,0,8033087,4031,99.95,129662976,0,1,12,0,0,0
2026-07-11T23:29:53Z,13,1408,0,8038912,4071,99.95,129662976,0,1,12,0,0,0
2026-07-11T23:29:58Z,17,1483,0,9293207,4121,99.96,162078720,0,3,10,0,0,0
2026-07-11T23:30:04Z,13,1570,0,10034026,4153,99.96,162078720,0,1,12,0,0,0
2026-07-11T23:30:09Z,17,1646,0,11910492,4185,99.96,194494464,0,2,11,0,0,0
2026-07-11T23:30:14Z,13,1737,0,12008441,4223,99.96,194494464,0,1,12,0,0,0
2026-07-11T23:30:19Z,13,1807,0,12012616,4263,99.96,194494464,0,1,12,0,0,0
2026-07-11T23:30:25Z,13,1877,0,12039650,4295,99.96,194494464,0,1,12,0,0,0
2026-07-11T23:30:30Z,13,1953,0,12044698,4329,99.96,194494464,0,1,12,0,0,0
2026-07-11T23:30:35Z,13,2027,0,12052099,4342,99.96,194494464,0,2,11,0,0,0
2026-07-11T23:30:40Z,13,2111,0,13932480,4369,99.97,226910208,0,1,12,0,0,0
2026-07-11T23:30:46Z,17,2185,0,13938824,4399,99.97,226910208,0,2,11,0,0,0
2026-07-11T23:30:51Z,13,2263,0,14055780,4434,99.97,226910208,0,1,12,0,0,0
2026-07-11T23:30:56Z,13,2337,0,14060093,4481,99.97,226910208,0,1,12,0,622,0
2026-07-11T23:31:01Z,13,2420,0,14068428,4518,99.97,226910208,0,1,12,0,2308,0
2026-07-11T23:31:07Z,13,2498,0,14076044,4564,99.97,226910208,0,2,11,0,4060,0
