timestamp_iso,attempted_rps,achieved_rps,errors,p50_ms,p95_ms,p99_ms,p999_ms,max_ms
2026-07-15T23:05:54.942Z,0.00,0.00,0,1.71,16.51,16.51,16.51,16.51
2026-07-15T23:05:55.941Z,4.00,4.00,0,1.97,2.10,2.10,2.10,2.10
2026-07-15T23:05:56.941Z,4.00,4.00,0,1.84,6.44,6.44,6.44,6.44
2026-07-15T23:05:57.941Z,4.00,4.00,0,2.30,8.47,8.47,8.47,8.47
2026-07-15T23:05:58.941Z,4.00,4.00,0,1.69,2.03,2.03,2.03,2.03
2026-07-15T23:05:59.940Z,4.00,3.00,0,2.16,2.43,2.43,2.43,2.43
2026-07-15T23:06:00.940Z,4.00,4.00,0,1.76,7.39,7.39,7.39,7.39
2026-07-15T23:06:01.941Z,4.00,4.00,0,2.19,6.17,6.17,6.17,6.17
2026-07-15T23:06:02.940Z,4.00,4.00,0,1.47,8.18,8.18,8.18,8.18
2026-07-15T23:06:03.941Z,4.00,4.00,0,1.75,22.13,22.13,22.13,22.13
2026-07-15T23:06:04.941Z,4.00,4.00,0,1.74,11.78,11.78,11.78,11.78
2026-07-15T23:06:05.940Z,4.00,4.00,0,1.84,4.88,4.88,4.88,4.88
2026-07-15T23:06:06.940Z,4.00,4.00,0,1.93,4.05,4.05,4.05,4.05
2026-07-15T23:06:07.940Z,4.00,4.00,0,1.84,3.00,3.00,3.00,3.00
2026-07-15T23:06:08.940Z,4.00,4.00,0,1.59,1.94,1.94,1.94,1.94
2026-07-15T23:06:09.941Z,4.00,5.00,0,5.22,10092.54,10092.54,10092.54,10092.54
2026-07-15T23:06:10.940Z,4.00,3.00,0,1.60,20.98,20.98,20.98,20.98
2026-07-15T23:06:11.940Z,4.00,3.00,0,2.82,23.09,23.09,23.09,23.09
2026-07-15T23:06:12.940Z,4.00,4.00,0,3.82,9.58,9.58,9.58,9.58
2026-07-15T23:06:13.940Z,4.00,3.00,0,5.04,7.97,7.97,7.97,7.97
2026-07-15T23:06:14.941Z,4.00,1.00,0,532.48,532.48,532.48,532.48,532.48
2026-07-15T23:06:15.940Z,4.00,0.00,0,0.00,0.00,0.00,0.00,0.00
2026-07-15T23:06:16.940Z,4.00,0.00,0,0.00,0.00,0.00,0.00,0.00
2026-07-15T23:06:17.940Z,4.00,0.00,0,0.00,0.00,0.00,0.00,0.00
2026-07-15T23:06:18.941Z,4.00,3.00,0,4096.00,4456.45,4456.45,4456.45,4456.45
2026-07-15T23:06:19.940Z,4.00,0.00,0,0.00,0.00,0.00,0.00,0.00
2026-07-15T23:06:20.941Z,4.00,1.00,0,5423.10,5423.10,5423.10,5423.10,5423.10
2026-07-15T23:06:21.941Z,4.00,1.00,0,5693.44,5693.44,5693.44,5693.44,5693.44
2026-07-15T23:06:22.941Z,4.00,3.00,0,5652.48,5898.24,5898.24,5898.24,5898.24
2026-07-15T23:06:23.940Z,4.00,0.00,0,0.00,0.00,0.00,0.00,0.00
2026-07-15T23:06:24.940Z,4.00,0.00,0,0.00,0.00,0.00,0.00,0.00
2026-07-15T23:06:25.941Z,4.00,2.00,0,7532.54,8740.86,8740.86,8740.86,8740.86
2026-07-15T23:06:26.940Z,4.00,0.00,0,0.00,0.00,0.00,0.00,0.00
2026-07-15T23:06:27.940Z,4.00,1.00,0,10567.68,10567.68,10567.68,10567.68,10567.68
2026-07-15T23:06:28.941Z,4.00,1.00,0,9281.54,9281.54,9281.54,9281.54,9281.54
2026-07-15T23:06:29.940Z,4.00,0.00,0,0.00,0.00,0.00,0.00,0.00
2026-07-15T23:06:30.940Z,4.00,0.00,0,0.00,0.00,0.00,0.00,0.00
2026-07-15T23:06:31.941Z,4.00,2.00,0,11780.10,13352.96,13352.96,13352.96,13352.96
2026-07-15T23:06:32.941Z,4.00,8.00,0,12525.57,18268.16,18268.16,18268.16,18268.16
2026-07-15T23:06:33.941Z,4.00,1.00,0,22495.23,22495.23,22495.23,22495.23,22495.23
2026-07-15T23:06:34.940Z,4.00,0.00,0,0.00,0.00,0.00,0.00,0.00
2026-07-15T23:06:35.940Z,4.00,0.00,0,0.00,0.00,0.00,0.00,0.00
2026-07-15T23:06:36.940Z,4.00,8.00,0,14761.98,20955.14,20955.14,20955.14,20955.14
2026-07-15T23:06:37.941Z,4.00,1.00,0,13328.38,13328.38,13328.38,13328.38,13328.38
2026-07-15T23:06:38.941Z,4.00,6.00,0,14155.78,15343.62,15343.62,15343.62,15343.62
2026-07-15T23:06:39.940Z,4.00,0.00,0,0.00,0.00,0.00,0.00,0.00
2026-07-15T23:06:40.940Z,4.00,0.00,0,0.00,0.00,0.00,0.00,0.00
2026-07-15T23:06:41.940Z,4.00,0.00,0,0.00,0.00,0.00,0.00,0.00
2026-07-15T23:06:42.941Z,4.00,3.00,0,18104.32,23691.26,23691.26,23691.26,23691.26
2026-07-15T23:06:43.940Z,4.00,0.00,0,0.00,0.00,0.00,0.00,0.00
2026-07-15T23:06:44.940Z,4.00,0.00,0,0.00,0.00,0.00,0.00,0.00
2026-07-15T23:06:45.940Z,4.00,0.00,0,0.00,0.00,0.00,0.00,0.00
2026-07-15T23:06:46.941Z,4.00,2.00,0,20922.37,21168.13,21168.13,21168.13,21168.13
2026-07-15T23:06:47.940Z,4.00,4.00,0,20971.52,22446.08,22446.08,22446.08,22446.08
2026-07-15T23:06:48.940Z,4.00,5.00,0,20611.07,22282.24,22282.24,22282.24,22282.24
2026-07-15T23:06:49.940Z,4.00,0.00,1,0.00,0.00,0.00,0.00,0.00
2026-07-15T23:06:50.940Z,4.00,0.00,0,0.00,0.00,0.00,0.00,0.00
2026-07-15T23:06:51.941Z,4.00,2.00,2,23527.42,24002.56,24002.56,24002.56,24002.56
2026-07-15T23:06:52.940Z,4.00,0.00,0,0.00,0.00,0.00,0.00,0.00
2026-07-15T23:06:53.941Z,4.00,2.00,0,23773.18,24543.23,24543.23,24543.23,24543.23
2026-07-15T23:06:54.941Z,4.00,1.00,0,24215.55,24215.55,24215.55,24215.55,24215.55
2026-07-15T23:06:55.940Z,4.00,0.00,0,0.00,0.00,0.00,0.00,0.00
2026-07-15T23:06:56.941Z,4.00,5.99,0,25329.66,27508.74,27508.74,27508.74,27508.74
2026-07-15T23:06:57.941Z,4.00,1.00,0,27443.20,27443.20,27443.20,27443.20,27443.20
2026-07-15T23:06:58.940Z,4.00,3.00,0,29229.06,29458.43,29458.43,29458.43,29458.43
2026-07-15T23:06:59.941Z,4.00,4.00,0,25100.29,26296.32,26296.32,26296.32,26296.32
2026-07-15T23:07:00.940Z,4.00,0.00,0,0.00,0.00,0.00,0.00,0.00
2026-07-15T23:07:01.940Z,4.00,0.00,0,0.00,0.00,0.00,0.00,0.00
2026-07-15T23:07:02.941Z,4.00,1.00,0,29556.74,29556.74,29556.74,29556.74,29556.74
2026-07-15T23:07:03.941Z,4.00,3.00,1,28459.01,29196.29,29196.29,29196.29,29196.29
2026-07-15T23:07:04.941Z,4.00,2.00,0,32194.56,32440.32,32440.32,32440.32,32440.32
2026-07-15T23:07:05.941Z,4.00,5.00,1,29409.28,47644.67,47644.67,47644.67,47644.67
2026-07-15T23:07:06.941Z,4.00,5.00,1,28999.68,29474.82,29474.82,29474.82,29474.82
2026-07-15T23:07:07.941Z,4.00,3.00,0,32063.49,32325.63,32325.63,32325.63,32325.63
2026-07-15T23:07:08.941Z,4.00,6.00,1,28033.02,29704.19,29704.19,29704.19,29704.19
2026-07-15T23:07:09.940Z,4.00,0.00,0,0.00,0.00,0.00,0.00,0.00
2026-07-15T23:07:10.940Z,4.00,2.00,0,29442.05,29671.42,29671.42,29671.42,29671.42
2026-07-15T23:07:11.941Z,4.00,1.00,0,29573.12,29573.12,29573.12,29573.12,29573.12
2026-07-15T23:07:12.941Z,4.00,8.00,0,29212.67,32866.30,32866.30,32866.30,32866.30
2026-07-15T23:07:13.941Z,4.00,4.00,0,32931.84,62160.90,62160.90,62160.90,62160.90
2026-07-15T23:07:14.940Z,4.00,0.00,0,0.00,0.00,0.00,0.00,0.00
2026-07-15T23:07:15.941Z,4.00,4.00,1,30539.78,56262.66,56262.66,56262.66,56262.66
2026-07-15T23:07:16.941Z,4.00,10.00,1,28491.78,44924.93,44924.93,44924.93,44924.93
2026-07-15T23:07:17.941Z,4.00,1.00,0,31670.27,31670.27,31670.27,31670.27,31670.27
2026-07-15T23:07:18.940Z,4.00,0.00,0,0.00,0.00,0.00,0.00,0.00
2026-07-15T23:07:19.941Z,4.00,3.00,0,33849.34,46202.88,46202.88,46202.88,46202.88
2026-07-15T23:07:20.941Z,4.00,1.00,0,31424.51,31424.51,31424.51,31424.51,31424.51
2026-07-15T23:07:21.940Z,3.00,0.00,2,0.00,0.00,0.00,0.00,0.00
2026-07-15T23:07:22.940Z,4.00,0.00,4,0.00,0.00,0.00,0.00,0.00
2026-07-15T23:07:23.941Z,5.00,4.00,3,36405.25,36896.77,36896.77,36896.77,36896.77
2026-07-15T23:07:24.941Z,4.00,1.00,1,34013.18,34013.18,34013.18,34013.18,34013.18
2026-07-15T23:07:25.940Z,4.00,0.00,4,0.00,0.00,0.00,0.00,0.00
2026-07-15T23:07:26.941Z,4.00,8.99,1,31490.05,36798.46,36798.46,36798.46,36798.46
2026-07-15T23:07:27.940Z,4.00,0.00,0,0.00,0.00,0.00,0.00,0.00
2026-07-15T23:07:28.940Z,4.00,0.00,2,0.00,0.00,0.00,0.00,0.00
2026-07-15T23:07:29.941Z,4.00,1.00,3,36405.25,36405.25,36405.25,36405.25,36405.25
2026-07-15T23:07:30.941Z,4.00,1.00,4,32129.02,32129.02,32129.02,32129.02,32129.02
2026-07-15T23:07:31.941Z,4.00,0.00,4,0.00,0.00,0.00,0.00,0.00
2026-07-15T23:07:32.940Z,4.00,0.00,4,0.00,0.00,0.00,0.00,0.00
2026-07-15T23:07:33.940Z,4.00,0.00,4,0.00,0.00,0.00,0.00,0.00
2026-07-15T23:07:34.940Z,4.00,0.00,4,0.00,0.00,0.00,0.00,0.00
2026-07-15T23:07:35.941Z,4.00,0.00,4,0.00,0.00,0.00,0.00,0.00
2026-07-15T23:07:36.941Z,4.00,1.00,4,37126.14,37126.14,37126.14,37126.14,37126.14
2026-07-15T23:07:37.941Z,4.00,1.00,3,40075.26,40075.26,40075.26,40075.26,40075.26
2026-07-15T23:07:38.941Z,4.00,0.00,4,0.00,0.00,0.00,0.00,0.00
2026-07-15T23:07:39.940Z,4.00,0.00,4,0.00,0.00,0.00,0.00,0.00
2026-07-15T23:07:40.940Z,4.00,0.00,4,0.00,0.00,0.00,0.00,0.00
2026-07-15T23:07:41.940Z,4.00,0.00,4,0.00,0.00,0.00,0.00,0.00
2026-07-15T23:07:42.941Z,4.00,5.00,4,52559.87,53051.39,53051.39,53051.39,53051.39
2026-07-15T23:07:43.940Z,4.00,0.00,2,0.00,0.00,0.00,0.00,0.00
2026-07-15T23:07:44.941Z,4.00,4.00,3,46858.24,48267.26,48267.26,48267.26,48267.26
